sequence_id,split,step,row_type,component,reading,alert_label
TR-1750,training,3,reading,H,-0.9737,0
TR-1750,training,4,reading,I,-0.3625,0
TR-1750,training,5,reading,B,1.8775,0
TR-1750,training,6,reading,K,-0.25,0
TR-1750,training,7,reading,F,-0.25,0
TR-1750,training,8,reading,G,0.7183,0
TR-1750,training,9,reading,J,-1.095,0
TR-1750,training,10,reading,E,-0.7132,0
TR-1750,training,11,reading,C,-1.8607,0
TR-1750,training,12,query,A,,0
TR-1751,training,0,reading,H,-0.25,0
TR-1751,training,1,reading,D,-0.25,0
TR-1751,training,2,reading,F,-1.5525,0
TR-1751,training,3,reading,B,-1.1439,0
TR-1751,training,4,reading,A,-0.25,0
TR-1751,training,5,reading,G,-1.2988,0
TR-1751,training,6,reading,I,-1.3127,0
TR-1751,training,7,reading,E,0.6735,0
TR-1751,training,8,reading,K,0.9001,0
TR-1751,training,9,reading,J,-0.522,0
TR-1751,training,10,reading,L,-0.8618,0
TR-1751,training,11,reading,C,-0.5215,0
TR-1751,training,12,query,C,,0
TR-1752,training,0,reading,H,1.6418,0
TR-1752,training,1,reading,L,-0.5585,0
TR-1752,training,2,reading,I,1.2893,0
TR-1752,training,3,reading,C,-2.9091,0
TR-1752,training,4,reading,B,0.4492,0
TR-1752,training,5,reading,G,-1.7133,0
TR-1752,training,6,reading,A,-0.9076,0
TR-1752,training,7,reading,D,-0.25,0
TR-1752,training,8,reading,J,1.6982,0
TR-1752,training,9,reading,F,-0.6756,0
TR-1752,training,10,reading,E,-0.4494,0
TR-1752,training,11,reading,K,-0.2675,0
TR-1752,training,12,query,G,,0
TR-1753,training,0,reading,C,-0.5103,1
TR-1753,training,1,reading,D,0.25,1
TR-1753,training,2,reading,K,0.4247,1
TR-1753,training,3,reading,H,-1.7413,1
TR-1753,training,4,reading,B,0.4164,1
TR-1753,training,5,reading,F,-0.25,1
TR-1753,training,6,reading,A,-0.25,1
TR-1753,training,7,reading,E,-0.3591,1
TR-1753,training,8,reading,L,1.6897,1
TR-1753,training,9,reading,J,-1.2367,1
TR-1753,training,10,reading,G,1.577,1
TR-1753,training,11,reading,I,0.4999,1
TR-1753,training,12,query,K,,1
TR-1754,training,0,reading,C,1.4538,1
TR-1754,training,1,reading,H,0.25,1
TR-1754,training,2,reading,J,1.1279,1
TR-1754,training,3,reading,K,-0.3491,1
TR-1754,training,4,reading,G,-0.317,1
TR-1754,training,5,reading,E,1.6571,1
TR-1754,training,6,reading,B,-0.5365,1
TR-1754,training,7,reading,L,-0.25,1
TR-1754,training,8,reading,D,0.8446,1
TR-1754,training,9,reading,A,0.25,1
TR-1754,training,10,reading,I,0.4562,1
TR-1754,training,11,reading,F,-0.2914,1
TR-1754,training,12,query,H,,1
TR-1755,training,0,reading,K,0.362,0
TR-1755,training,1,reading,J,-1.4276,0
TR-1755,training,2,reading,L,-0.3577,0
TR-1755,training,3,reading,G,0.3162,0
TR-1755,training,4,reading,F,-0.25,0
TR-1755,training,5,reading,D,0.25,0
TR-1755,training,6,reading,I,-0.4713,0
TR-1755,training,7,reading,C,0.3992,0
TR-1755,training,8,reading,H,-0.4411,0
TR-1755,training,9,reading,A,0.4988,0
TR-1755,training,10,reading,B,-0.5205,0
TR-1755,training,11,reading,E,-1.5737,0
TR-1755,training,12,query,J,,0
TR-1756,training,0,reading,E,-0.25,1
TR-1756,training,1,reading,C,-0.25,1
TR-1756,training,2,reading,B,0.25,1
TR-1756,training,3,reading,D,1.7882,1
TR-1756,training,4,reading,H,-0.5452,1
TR-1756,training,5,reading,J,0.6134,1
TR-1756,training,6,reading,K,0.25,1
TR-1756,training,7,reading,A,0.655,1
TR-1756,training,8,reading,F,0.8165,1
TR-1756,training,9,reading,L,-0.4311,1
TR-1756,training,10,reading,I,-1.4616,1
TR-1756,training,11,reading,G,-0.4075,1
TR-1756,training,12,query,B,,1
TR-1757,training,0,reading,F,1.0752,0
TR-1757,training,1,reading,K,-0.9996,0
TR-1757,training,2,reading,J,0.25,0
TR-1757,training,3,reading,A,-0.9459,0
TR-1757,training,4,reading,G,0.4242,0
TR-1757,training,5,reading,I,0.4015,0
TR-1757,training,6,reading,H,-0.5475,0
TR-1757,training,7,reading,D,1.2227,0
TR-1757,training,8,reading,E,-0.8093,0
TR-1757,training,9,reading,C,-1.4729,0
TR-1757,training,10,reading,B,0.7091,0
TR-1757,training,11,reading,L,-0.25,0
TR-1757,training,12,query,C,,0
TR-1758,training,0,reading,D,-1.8936,0
TR-1758,training,1,reading,J,-0.25,0
TR-1758,training,2,reading,E,2.9084,0
TR-1758,training,3,reading,I,0.9602,0
TR-1758,training,4,reading,F,0.9158,0
TR-1758,training,5,reading,C,0.25,0
TR-1758,training,6,reading,G,0.3088,0
TR-1758,training,7,reading,B,-0.25,0
TR-1758,training,8,reading,H,-0.9383,0
TR-1758,training,9,reading,A,-2.0361,0
TR-1758,training,10,reading,L,0.6016,0
TR-1758,training,11,reading,K,-0.6307,0
TR-1758,training,12,query,H,,0
TR-1759,training,0,reading,F,-0.8891,1
TR-1759,training,1,reading,J,-0.4727,1
TR-1759,training,2,reading,A,1.0936,1
TR-1759,training,3,reading,B,0.25,1
TR-1759,training,4,reading,D,-3.0678,1
TR-1759,training,5,reading,G,-0.9173,1
TR-1759,training,6,reading,C,-0.3026,1
TR-1759,training,7,reading,I,-1.3502,1
TR-1759,training,8,reading,H,-0.4593,1
TR-1759,training,9,reading,E,-0.8333,1
TR-1759,training,10,reading,L,1.138,1
TR-1759,training,11,reading,K,-0.4157,1
TR-1759,training,12,query,A,,1
TR-1760,training,0,reading,A,2.3311,0
TR-1760,training,1,reading,K,0.25,0
TR-1760,training,2,reading,I,-0.6536,0
TR-1760,training,3,reading,B,-0.25,0
TR-1760,training,4,reading,G,-1.4652,0
TR-1760,training,5,reading,H,-1.0324,0
TR-1760,training,6,reading,C,1.3285,0
TR-1760,training,7,reading,D,-0.6246,0
TR-1760,training,8,reading,L,-0.8078,0
TR-1760,training,9,reading,F,0.8547,0
TR-1760,training,10,reading,E,-1.0505,0
TR-1760,training,11,reading,J,0.4573,0
TR-1760,training,12,query,H,,0
TR-1761,training,0,reading,H,0.2564,0
TR-1761,training,1,reading,I,0.25,0
TR-1761,training,2,reading,B,-2.1946,0
TR-1761,training,3,reading,G,0.3157,0
TR-1761,training,4,reading,L,-1.2099,0
TR-1761,training,5,reading,A,-0.3061,0
TR-1761,training,6,reading,K,0.25,0
TR-1761,training,7,reading,D,0.3972,0
TR-1761,training,8,reading,F,-0.25,0
TR-1761,training,9,reading,E,-0.4904,0
TR-1761,training,10,reading,C,0.4924,0
TR-1761,training,11,reading,J,-0.6441,0
TR-1761,training,12,query,E,,0
TR-1762,training,0,reading,H,0.7965,1
TR-1762,training,1,reading,D,0.25,1
TR-1762,training,2,reading,F,0.5154,1
TR-1762,training,3,reading,C,1.1653,1
TR-1762,training,4,reading,G,-0.3857,1
TR-1762,training,5,reading,K,-1.0768,1
TR-1762,training,6,reading,B,0.8372,1
TR-1762,training,7,reading,J,1.2055,1
TR-1762,training,8,reading,I,-1.132,1
TR-1762,training,9,reading,A,1.2406,1
TR-1762,training,10,reading,E,1.1208,1
TR-1762,training,11,reading,L,-1.0001,1
TR-1762,training,12,query,E,,1
TR-1763,training,0,reading,C,1.5856,0
TR-1763,training,1,reading,J,0.8381,0
TR-1763,training,2,reading,L,-0.8089,0
TR-1763,training,3,reading,B,-0.5512,0
TR-1763,training,4,reading,K,-2.371,0
TR-1763,training,5,reading,E,-1.6282,0
TR-1763,training,6,reading,A,1.4719,0
TR-1763,training,7,reading,H,-0.2763,0
TR-1763,training,8,reading,G,-2.0743,0
TR-1763,training,9,reading,D,-0.25,0
TR-1763,training,10,reading,I,-1.2156,0
TR-1763,training,11,reading,F,-2.432,0
TR-1763,training,12,query,D,,0
TR-1764,training,0,reading,L,0.25,1
TR-1764,training,1,reading,H,0.3612,1
TR-1764,training,2,reading,A,-1.0786,1
TR-1764,training,3,reading,I,-0.25,1
TR-1764,training,4,reading,B,-0.5921,1
TR-1764,training,5,reading,C,0.25,1
TR-1764,training,6,reading,J,-0.4324,1
TR-1764,training,7,reading,D,0.8205,1
TR-1764,training,8,reading,G,1.0731,1
TR-1764,training,9,reading,K,-1.6319,1
TR-1764,training,10,reading,E,-0.9847,1
TR-1764,training,11,reading,F,-0.29,1
TR-1764,training,12,query,C,,1
TR-1765,training,0,reading,D,1.6539,0
TR-1765,training,1,reading,H,-0.25,0
TR-1765,training,2,reading,A,-0.4244,0
TR-1765,training,3,reading,J,-0.4912,0
TR-1765,training,4,reading,G,0.25,0
TR-1765,training,5,reading,K,0.6827,0
TR-1765,training,6,reading,B,0.712,0
TR-1765,training,7,reading,L,-0.3219,0
TR-1765,training,8,reading,I,-0.9131,0
TR-1765,training,9,reading,F,0.2585,0
TR-1765,training,10,reading,C,0.3014,0
TR-1765,training,11,reading,E,-0.5246,0
TR-1765,training,12,query,A,,0
TR-1766,training,0,reading,L,-0.6114,1
TR-1766,training,1,reading,G,-0.6983,1
TR-1766,training,2,reading,B,-2.0948,1
TR-1766,training,3,reading,A,0.9853,1
TR-1766,training,4,reading,D,0.7021,1
TR-1766,training,5,reading,I,0.25,1
TR-1766,training,6,reading,E,0.3065,1
TR-1766,training,7,reading,J,-0.3363,1
TR-1766,training,8,reading,F,0.6474,1
TR-1766,training,9,reading,H,0.25,1
TR-1766,training,10,reading,K,-0.2503,1
TR-1766,training,11,reading,C,1.254,1
TR-1766,training,12,query,C,,1
TR-1767,training,0,reading,I,-1.3279,0
TR-1767,training,1,reading,C,-0.7365,0
TR-1767,training,2,reading,B,-0.4695,0
TR-1767,training,3,reading,D,1.1257,0
TR-1767,training,4,reading,A,-0.25,0
TR-1767,training,5,reading,L,0.25,0
TR-1767,training,6,reading,J,-1.5372,0
TR-1767,training,7,reading,K,-0.4404,0
TR-1767,training,8,reading,F,1.4549,0
TR-1767,training,9,reading,G,1.0407,0
TR-1767,training,10,reading,H,1.048,0
TR-1767,training,11,reading,E,-1.6135,0
TR-1767,training,12,query,I,,0
TR-1768,training,0,reading,A,-0.5586,0
TR-1768,training,1,reading,F,-1.1739,0
TR-1768,training,2,reading,B,0.5628,0
TR-1768,training,3,reading,I,-0.25,0
TR-1768,training,4,reading,C,-1.6969,0
TR-1768,training,5,reading,H,-0.3437,0
TR-1768,training,6,reading,D,-0.7846,0
TR-1768,training,7,reading,L,-0.6231,0
TR-1768,training,8,reading,J,-0.25,0
TR-1768,training,9,reading,G,-0.7986,0
TR-1768,training,10,reading,E,-0.25,0
TR-1768,training,11,reading,K,-1.5104,0
TR-1768,training,12,query,L,,0
TR-1769,training,0,reading,C,1.8547,1
TR-1769,training,1,reading,J,0.25,1
TR-1769,training,2,reading,D,0.25,1
TR-1769,training,3,reading,G,-1.0232,1
TR-1769,training,4,reading,E,-0.25,1
TR-1769,training,5,reading,A,0.4543,1
TR-1769,training,6,reading,B,0.4212,1
TR-1769,training,7,reading,K,-0.5223,1
TR-1769,training,8,reading,I,0.445,1
TR-1769,training,9,reading,F,0.8525,1
TR-1769,training,10,reading,L,-0.25,1
TR-1769,training,11,reading,H,-0.25,1
TR-1769,training,12,query,D,,1
TR-1770,training,0,reading,K,-0.5722,1
TR-1770,training,1,reading,I,0.4113,1
TR-1770,training,2,reading,J,-0.373,1
TR-1770,training,3,reading,E,1.4922,1
TR-1770,training,4,reading,B,1.415,1
TR-1770,training,5,reading,C,-2.3893,1
TR-1770,training,6,reading,F,0.25,1
TR-1770,training,7,reading,D,0.25,1
TR-1770,training,8,reading,L,1.3627,1
TR-1770,training,9,reading,A,0.317,1
TR-1770,training,10,reading,H,0.7151,1
TR-1770,training,11,reading,G,-0.7489,1
TR-1770,training,12,query,B,,1
TR-1771,training,0,reading,B,-0.9333,1
TR-1771,training,1,reading,F,-1.1958,1
TR-1771,training,2,reading,L,0.4032,1
TR-1771,training,3,reading,C,-1.0524,1
TR-1771,training,4,reading,G,0.9465,1
TR-1771,training,5,reading,D,-0.6561,1
TR-1771,training,6,reading,H,-1.882,1
TR-1771,training,7,reading,E,0.694,1
TR-1771,training,8,reading,K,-0.3594,1
TR-1771,training,9,reading,A,-0.25,1
TR-1771,training,10,reading,I,-1.1266,1
TR-1771,training,11,reading,J,0.7933,1
TR-1771,training,12,query,J,,1
TR-1772,training,0,reading,G,1.2812,0
TR-1772,training,1,reading,I,-0.9216,0
TR-1772,training,2,reading,A,0.7239,0
TR-1772,training,3,reading,L,-3.1439,0
TR-1772,training,4,reading,K,0.7526,0
TR-1772,training,5,reading,B,-0.4689,0
TR-1772,training,6,reading,D,1.6916,0
TR-1772,training,7,reading,C,-0.2586,0
TR-1772,training,8,reading,F,0.25,0
TR-1772,training,9,reading,E,0.7524,0
TR-1772,training,10,reading,J,0.3436,0
TR-1772,training,11,reading,H,-0.25,0
TR-1772,training,12,query,L,,0
TR-1773,training,0,reading,F,1.5424,0
TR-1773,training,1,reading,C,0.3031,0
TR-1773,training,2,reading,E,-0.25,0
TR-1773,training,3,reading,A,0.5649,0
TR-1773,training,4,reading,H,-0.25,0
TR-1773,training,5,reading,K,-0.5617,0
TR-1773,training,6,reading,G,-1.1931,0
TR-1773,training,7,reading,B,-0.9248,0
TR-1773,training,8,reading,D,-1.0719,0
TR-1773,training,9,reading,I,1.4498,0
TR-1773,training,10,reading,L,-2.1274,0
TR-1773,training,11,reading,J,-1.1946,0
TR-1773,training,12,query,L,,0
TR-1774,training,0,reading,I,-0.6323,0
TR-1774,training,1,reading,G,0.4409,0
TR-1774,training,2,reading,L,-1.204,0
TR-1774,training,3,reading,E,-0.25,0
TR-1774,training,4,reading,A,-0.769,0
TR-1774,training,5,reading,F,0.2685,0
TR-1774,training,6,reading,C,-1.3722,0
TR-1774,training,7,reading,J,0.7959,0
TR-1774,training,8,reading,D,-0.25,0
TR-1774,training,9,reading,B,1.1526,0
TR-1774,training,10,reading,H,0.3216,0
TR-1774,training,11,reading,K,-1.7159,0
TR-1774,training,12,query,K,,0
TR-1775,training,0,reading,K,-0.8956,1
TR-1775,training,1,reading,F,-0.5776,1
TR-1775,training,2,reading,C,-2.1841,1
TR-1775,training,3,reading,J,0.25,1
TR-1775,training,4,reading,D,0.319,1
TR-1775,training,5,reading,B,-2.3466,1
TR-1775,training,6,reading,G,-0.4803,1
TR-1775,training,7,reading,I,0.5431,1
TR-1775,training,8,reading,E,0.923,1
TR-1775,training,9,reading,L,-0.25,1
TR-1775,training,10,reading,A,-1.5109,1
TR-1775,training,11,reading,H,0.3538,1
TR-1775,training,12,query,J,,1
TR-1776,training,0,reading,D,-0.4913,0
TR-1776,training,1,reading,A,1.5177,0
TR-1776,training,2,reading,H,-1.6671,0
TR-1776,training,3,reading,J,-0.25,0
TR-1776,training,4,reading,L,-0.25,0
TR-1776,training,5,reading,E,-1.9751,0
TR-1776,training,6,reading,K,1.6713,0
TR-1776,training,7,reading,F,-1.6642,0
TR-1776,training,8,reading,C,-2.7685,0
TR-1776,training,9,reading,I,0.9132,0
TR-1776,training,10,reading,B,-1.5162,0
TR-1776,training,11,reading,G,0.7992,0
TR-1776,training,12,query,D,,0
TR-1777,training,0,reading,K,1.0666,0
TR-1777,training,1,reading,C,-1.2751,0
TR-1777,training,2,reading,D,-2.0715,0
TR-1777,training,3,reading,H,1.6696,0
TR-1777,training,4,reading,J,1.3963,0
TR-1777,training,5,reading,A,-1.7384,0
TR-1777,training,6,reading,F,-0.25,0
TR-1777,training,7,reading,E,-0.3027,0
TR-1777,training,8,reading,G,0.4969,0
TR-1777,training,9,reading,I,-0.4903,0
TR-1777,training,10,reading,L,-0.7191,0
TR-1777,training,11,reading,B,-2.3913,0
TR-1777,training,12,query,E,,0
TR-1778,training,0,reading,B,-0.9513,1
TR-1778,training,1,reading,H,-1.1653,1
TR-1778,training,2,reading,I,-0.7547,1
TR-1778,training,3,reading,J,-1.0202,1
TR-1778,training,4,reading,L,-1.0574,1
TR-1778,training,5,reading,D,-0.8197,1
TR-1778,training,6,reading,C,0.25,1
TR-1778,training,7,reading,G,1.6809,1
TR-1778,training,8,reading,K,0.25,1
TR-1778,training,9,reading,E,0.8882,1
TR-1778,training,10,reading,F,-1.2337,1
TR-1778,training,11,reading,A,0.4739,1
TR-1778,training,12,query,G,,1
TR-1779,training,0,reading,A,-1.5149,0
TR-1779,training,1,reading,I,-0.5017,0
TR-1779,training,2,reading,J,-0.6992,0
TR-1779,training,3,reading,D,1.2304,0
TR-1779,training,4,reading,K,1.1584,0
TR-1779,training,5,reading,H,-0.25,0
TR-1779,training,6,reading,F,-0.8328,0
TR-1779,training,7,reading,C,0.5646,0
TR-1779,training,8,reading,G,-0.4554,0
TR-1779,training,9,reading,L,0.787,0
TR-1779,training,10,reading,E,-0.6106,0
TR-1779,training,11,reading,B,0.3614,0
TR-1779,training,12,query,E,,0
TR-1780,training,0,reading,A,1.1586,1
TR-1780,training,1,reading,C,1.8274,1
TR-1780,training,2,reading,D,0.8446,1
TR-1780,training,3,reading,L,-0.25,1
TR-1780,training,4,reading,J,-0.4649,1
TR-1780,training,5,reading,F,0.2695,1
TR-1780,training,6,reading,K,-0.25,1
TR-1780,training,7,reading,I,1.0797,1
TR-1780,training,8,reading,B,0.25,1
TR-1780,training,9,reading,G,-0.25,1
TR-1780,training,10,reading,H,-0.2994,1
TR-1780,training,11,reading,E,-0.25,1
TR-1780,training,12,query,B,,1
TR-1781,training,0,reading,C,-0.4765,0
TR-1781,training,1,reading,F,0.5138,0
TR-1781,training,2,reading,E,-1.0551,0
TR-1781,training,3,reading,H,-0.25,0
TR-1781,training,4,reading,A,0.25,0
TR-1781,training,5,reading,G,0.779,0
TR-1781,training,6,reading,I,-0.6047,0
TR-1781,training,7,reading,D,-0.25,0
TR-1781,training,8,reading,B,-1.154,0
TR-1781,training,9,reading,J,-0.6433,0
TR-1781,training,10,reading,K,-0.25,0
TR-1781,training,11,reading,L,-1.1679,0
TR-1781,training,12,query,L,,0
TR-1782,training,0,reading,I,0.25,0
TR-1782,training,1,reading,B,0.7232,0
TR-1782,training,2,reading,J,-0.25,0
TR-1782,training,3,reading,A,1.2575,0
TR-1782,training,4,reading,H,-0.9606,0
TR-1782,training,5,reading,E,-0.8512,0
TR-1782,training,6,reading,K,0.25,0
TR-1782,training,7,reading,F,0.5654,0
TR-1782,training,8,reading,L,-1.059,0
TR-1782,training,9,reading,D,-0.4618,0
TR-1782,training,10,reading,G,0.25,0
TR-1782,training,11,reading,C,0.9433,0
TR-1782,training,12,query,L,,0
TR-1783,training,0,reading,D,0.3801,0
TR-1783,training,1,reading,B,-0.8094,0
TR-1783,training,2,reading,G,0.4958,0
TR-1783,training,3,reading,H,-1.3978,0
TR-1783,training,4,reading,L,-1.5727,0
TR-1783,training,5,reading,C,-0.25,0
TR-1783,training,6,reading,E,0.6116,0
TR-1783,training,7,reading,K,-0.9715,0
TR-1783,training,8,reading,F,0.25,0
TR-1783,training,9,reading,A,0.6473,0
TR-1783,training,10,reading,I,1.5041,0
TR-1783,training,11,reading,J,-2.0169,0
TR-1783,training,12,query,H,,0
TR-1784,training,0,reading,E,0.6414,0
TR-1784,training,1,reading,A,0.651,0
TR-1784,training,2,reading,J,-0.6124,0
TR-1784,training,3,reading,K,-1.3153,0
TR-1784,training,4,reading,D,1.185,0
TR-1784,training,5,reading,G,-0.25,0
TR-1784,training,6,reading,C,-0.2562,0
TR-1784,training,7,reading,F,0.8692,0
TR-1784,training,8,reading,I,-0.7909,0
TR-1784,training,9,reading,B,0.4288,0
TR-1784,training,10,reading,L,1.4058,0
TR-1784,training,11,reading,H,0.879,0
TR-1784,training,12,query,G,,0
TR-1785,training,0,reading,C,-0.25,1
TR-1785,training,1,reading,F,-0.7716,1
TR-1785,training,2,reading,B,0.4081,1
TR-1785,training,3,reading,D,-0.25,1
TR-1785,training,4,reading,G,1.2671,1
TR-1785,training,5,reading,J,1.0512,1
TR-1785,training,6,reading,H,1.1622,1
TR-1785,training,7,reading,I,1.0657,1
TR-1785,training,8,reading,A,0.25,1
TR-1785,training,9,reading,E,-1.0019,1
TR-1785,training,10,reading,K,1.0887,1
TR-1785,training,11,reading,L,1.0506,1
TR-1785,training,12,query,B,,1
TR-1786,training,0,reading,K,-0.4419,1
TR-1786,training,1,reading,H,0.2782,1
TR-1786,training,2,reading,B,0.6768,1
TR-1786,training,3,reading,L,1.5079,1
TR-1786,training,4,reading,I,-0.25,1
TR-1786,training,5,reading,J,1.2421,1
TR-1786,training,6,reading,D,1.4201,1
TR-1786,training,7,reading,E,0.5638,1
TR-1786,training,8,reading,G,-0.25,1
TR-1786,training,9,reading,F,1.1134,1
TR-1786,training,10,reading,C,0.3758,1
TR-1786,training,11,reading,A,0.8913,1
TR-1786,training,12,query,D,,1
TR-1787,training,0,reading,C,0.4305,0
TR-1787,training,1,reading,F,-0.4092,0
TR-1787,training,2,reading,I,-0.6291,0
TR-1787,training,3,reading,G,0.8217,0
TR-1787,training,4,reading,L,0.5309,0
TR-1787,training,5,reading,D,0.3776,0
TR-1787,training,6,reading,J,0.867,0
TR-1787,training,7,reading,K,0.3905,0
TR-1787,training,8,reading,A,2.0309,0
TR-1787,training,9,reading,B,1.0914,0
TR-1787,training,10,reading,E,-1.4428,0
TR-1787,training,11,reading,H,-0.6922,0
TR-1787,training,12,query,I,,0
TR-1788,training,0,reading,L,-1.976,0
TR-1788,training,1,reading,F,-0.3184,0
TR-1788,training,2,reading,C,-0.8771,0
TR-1788,training,3,reading,E,-1.0974,0
TR-1788,training,4,reading,A,0.25,0
TR-1788,training,5,reading,K,-0.3551,0
TR-1788,training,6,reading,H,0.2513,0
TR-1788,training,7,reading,J,-0.25,0
TR-1788,training,8,reading,D,2.0909,0
TR-1788,training,9,reading,B,0.8899,0
TR-1788,training,10,reading,G,-1.0856,0
TR-1788,training,11,reading,I,-1.4302,0
TR-1788,training,12,query,G,,0
TR-1789,training,0,reading,J,1.25,1
TR-1789,training,1,reading,K,0.2674,1
TR-1789,training,2,reading,F,0.3957,1
TR-1789,training,3,reading,D,0.25,1
TR-1789,training,4,reading,G,-1.5094,1
TR-1789,training,5,reading,I,-0.9178,1
TR-1789,training,6,reading,B,0.3777,1
TR-1789,training,7,reading,A,0.25,1
TR-1789,training,8,reading,H,0.6644,1
TR-1789,training,9,reading,E,-2.271,1
TR-1789,training,10,reading,L,-0.3346,1
TR-1789,training,11,reading,C,-0.25,1
TR-1789,training,12,query,K,,1
TR-1790,training,0,reading,A,1.197,1
TR-1790,training,1,reading,H,-0.5453,1
TR-1790,training,2,reading,G,-0.6776,1
TR-1790,training,3,reading,D,-0.8732,1
TR-1790,training,4,reading,E,0.25,1
TR-1790,training,5,reading,J,0.25,1
TR-1790,training,6,reading,B,0.7108,1
TR-1790,training,7,reading,C,1.5922,1
TR-1790,training,8,reading,I,2.0922,1
TR-1790,training,9,reading,K,-1.0838,1
TR-1790,training,10,reading,F,0.4603,1
TR-1790,training,11,reading,L,0.3886,1
TR-1790,training,12,query,L,,1
TR-1791,training,0,reading,H,-0.25,1
TR-1791,training,1,reading,B,0.6278,1
TR-1791,training,2,reading,G,-1.6465,1
TR-1791,training,3,reading,I,0.7899,1
TR-1791,training,4,reading,L,0.3778,1
TR-1791,training,5,reading,F,-1.6514,1
TR-1791,training,6,reading,E,-1.5562,1
TR-1791,training,7,reading,A,0.25,1
TR-1791,training,8,reading,D,1.1709,1
TR-1791,training,9,reading,K,1.3198,1
TR-1791,training,10,reading,C,1.6672,1
TR-1791,training,11,reading,J,0.3581,1
TR-1791,training,12,query,B,,1
TR-1792,training,0,reading,A,1.6028,0
TR-1792,training,1,reading,D,-0.25,0
TR-1792,training,2,reading,H,-1.3237,0
TR-1792,training,3,reading,I,0.735,0
TR-1792,training,4,reading,J,-0.25,0
TR-1792,training,5,reading,L,-0.3101,0
TR-1792,training,6,reading,B,-1.0075,0
TR-1792,training,7,reading,G,0.25,0
TR-1792,training,8,reading,F,-0.712,0
TR-1792,training,9,reading,E,-0.25,0
TR-1792,training,10,reading,K,0.4386,0
TR-1792,training,11,reading,C,-0.6883,0
