station_hour_id,hour,hour_sin,hour_cos,temperature_c,rain_mm,weekend,nearby_event,bikes_available,empty_docks,next_hour_rentals,empty_next_hour
BS-2177,5,0.96593,0.25882,24.7,0.0,1,0,10,30,11,0
BS-2178,22,-0.5,0.86603,27.8,0.0,0,0,5,35,5,0
BS-2179,14,-0.5,-0.86603,16.8,0.0,1,0,9,31,17,0
BS-2180,6,1.0,0.0,22.2,0.0,1,0,9,31,21,1
BS-2181,5,0.96593,0.25882,14.5,0.8,0,0,4,36,8,0
BS-2182,2,0.5,0.86603,16.9,6.8,0,0,28,12,3,0
BS-2183,18,-1.0,-0.0,2.2,0.0,0,0,13,27,22,0
BS-2184,21,-0.70711,0.70711,27.7,0.0,0,0,14,26,15,0
BS-2185,10,0.5,-0.86603,10.6,0.0,0,0,11,29,17,1
BS-2186,0,0.0,1.0,19.1,2.2,0,1,18,22,9,0
BS-2187,9,0.70711,-0.70711,21.7,0.0,1,0,21,19,24,0
BS-2188,19,-0.96593,0.25882,23.6,0.0,0,0,13,27,16,0
BS-2189,14,-0.5,-0.86603,10.3,0.0,0,0,7,33,14,1
BS-2190,13,-0.25882,-0.96593,9.1,0.0,0,0,11,29,10,0
BS-2191,13,-0.25882,-0.96593,19.4,0.0,1,0,20,20,18,0
BS-2192,0,0.0,1.0,6.0,0.0,0,0,20,20,1,0
BS-2193,18,-1.0,-0.0,15.9,0.0,0,0,16,24,39,1
BS-2194,1,0.25882,0.96593,0.8,0.0,0,0,15,25,6,0
BS-2195,23,-0.25882,0.96593,11.4,0.0,0,0,19,21,7,0
BS-2196,4,0.86603,0.5,29.5,0.0,0,1,16,24,20,1
BS-2197,2,0.5,0.86603,25.5,0.0,0,1,23,17,11,0
BS-2198,19,-0.96593,0.25882,13.2,0.0,1,1,11,29,33,0
BS-2199,19,-0.96593,0.25882,16.2,5.8,0,0,21,19,6,0
BS-2200,3,0.70711,0.70711,24.2,0.0,0,0,17,23,6,0
BS-2201,18,-1.0,-0.0,23.3,0.0,0,0,22,18,33,0
BS-2202,19,-0.96593,0.25882,11.9,0.0,1,0,14,26,15,0
BS-2203,9,0.70711,-0.70711,7.4,0.0,0,0,4,36,20,1
BS-2204,0,0.0,1.0,15.5,0.7,1,0,22,18,7,0
BS-2205,7,0.96593,-0.25882,19.6,0.0,1,0,15,25,19,0
BS-2206,3,0.70711,0.70711,12.5,0.0,1,0,22,18,5,0
BS-2207,22,-0.5,0.86603,16.0,0.0,1,0,21,19,8,0
BS-2208,5,0.96593,0.25882,2.6,1.7,1,0,20,20,3,0
BS-2209,14,-0.5,-0.86603,5.6,0.0,0,0,12,28,15,0
BS-2210,8,0.86603,-0.5,10.6,0.0,0,0,24,16,22,0
BS-2211,14,-0.5,-0.86603,30.2,0.0,1,0,15,25,31,0
BS-2212,12,0.0,-1.0,12.9,0.0,0,0,21,19,20,0
BS-2213,19,-0.96593,0.25882,-0.3,3.6,0,0,17,23,16,0
BS-2214,20,-0.86603,0.5,7.3,0.0,0,0,18,22,17,0
BS-2215,13,-0.25882,-0.96593,18.5,0.0,1,0,19,21,20,0
BS-2216,7,0.96593,-0.25882,5.0,3.5,0,0,26,14,8,0
BS-2217,21,-0.70711,0.70711,14.8,0.0,0,0,9,31,16,0
BS-2218,14,-0.5,-0.86603,23.2,0.0,1,0,19,21,27,0
BS-2219,8,0.86603,-0.5,-0.1,2.7,0,0,17,23,16,0
BS-2220,13,-0.25882,-0.96593,23.7,0.0,1,0,25,15,19,0
BS-2221,22,-0.5,0.86603,5.6,0.0,1,0,15,25,4,0
BS-2222,19,-0.96593,0.25882,14.6,2.8,0,0,17,23,14,0
BS-2223,16,-0.86603,-0.5,6.2,0.0,0,0,17,23,31,0
BS-2224,19,-0.96593,0.25882,7.9,0.0,0,0,16,24,14,0
BS-2225,19,-0.96593,0.25882,4.1,0.0,0,0,7,33,25,1
BS-2226,10,0.5,-0.86603,14.2,0.0,1,0,23,17,23,0
BS-2227,15,-0.70711,-0.70711,21.1,0.0,0,0,22,18,26,0
BS-2228,2,0.5,0.86603,9.4,0.0,0,0,10,30,3,0
BS-2229,12,0.0,-1.0,23.3,0.0,0,0,22,18,21,0
BS-2230,19,-0.96593,0.25882,23.8,1.3,1,0,11,29,10,0
BS-2231,21,-0.70711,0.70711,8.9,1.4,1,1,15,25,10,0
BS-2232,15,-0.70711,-0.70711,13.7,0.0,1,0,5,35,23,1
BS-2233,17,-0.96593,-0.25882,7.5,0.0,1,0,9,31,16,0
BS-2234,9,0.70711,-0.70711,9.5,0.0,0,0,22,18,13,0
BS-2235,11,0.25882,-0.96593,13.5,0.0,1,1,8,32,22,0
BS-2236,2,0.5,0.86603,24.9,0.0,0,0,14,26,13,0
BS-2237,3,0.70711,0.70711,14.7,0.0,1,0,15,25,6,0
BS-2238,12,0.0,-1.0,6.0,0.1,0,0,20,20,6,0
BS-2239,19,-0.96593,0.25882,5.7,0.0,0,1,22,18,24,0
BS-2240,15,-0.70711,-0.70711,21.4,0.0,1,0,1,39,31,1
BS-2241,12,0.0,-1.0,9.2,0.0,1,0,25,15,13,0
BS-2242,17,-0.96593,-0.25882,11.6,0.0,1,0,11,29,20,0
BS-2243,16,-0.86603,-0.5,20.7,0.0,1,0,16,24,34,0
BS-2244,16,-0.86603,-0.5,30.9,3.1,1,0,1,39,16,0
BS-2245,2,0.5,0.86603,3.8,1.4,0,0,10,30,0,0
BS-2246,3,0.70711,0.70711,26.3,0.0,0,0,29,11,12,0
BS-2247,18,-1.0,-0.0,-4.3,0.0,0,0,12,28,25,0
BS-2248,8,0.86603,-0.5,17.1,0.0,0,0,18,22,26,0
BS-2249,12,0.0,-1.0,12.9,0.0,0,0,13,27,17,0
BS-2250,4,0.86603,0.5,1.9,0.0,0,0,26,14,1,0
BS-2251,6,1.0,0.0,15.0,3.0,0,0,23,17,5,0
BS-2252,10,0.5,-0.86603,1.2,1.5,0,0,11,29,16,0
BS-2253,8,0.86603,-0.5,4.3,0.0,0,0,13,27,24,0
BS-2254,15,-0.70711,-0.70711,7.3,1.7,1,0,34,6,15,0
BS-2255,3,0.70711,0.70711,21.6,0.0,0,1,23,17,17,0
BS-2256,0,0.0,1.0,4.7,5.5,0,0,33,7,0,0
BS-2257,22,-0.5,0.86603,8.3,0.0,1,0,17,23,7,0
BS-2258,10,0.5,-0.86603,25.7,0.0,1,0,20,20,19,0
BS-2259,16,-0.86603,-0.5,24.8,0.0,1,0,10,30,34,1
BS-2260,0,0.0,1.0,22.7,0.0,0,0,26,14,10,0
BS-2261,3,0.70711,0.70711,15.0,0.0,0,0,21,19,4,0
BS-2262,10,0.5,-0.86603,14.3,0.0,0,0,20,20,19,0
BS-2263,2,0.5,0.86603,25.8,0.0,0,0,17,23,15,0
BS-2264,8,0.86603,-0.5,22.0,0.0,0,0,28,12,40,1
BS-2265,17,-0.96593,-0.25882,6.2,0.0,0,0,28,12,24,0
BS-2266,9,0.70711,-0.70711,9.7,0.0,0,0,24,16,15,0
BS-2267,9,0.70711,-0.70711,12.3,1.4,0,0,19,21,13,0
BS-2268,7,0.96593,-0.25882,2.4,0.0,1,0,23,17,17,0
BS-2269,7,0.96593,-0.25882,8.9,0.0,1,0,17,23,15,0
BS-2270,0,0.0,1.0,12.7,3.3,0,1,25,15,6,0
BS-2271,6,1.0,0.0,2.3,0.0,0,0,17,23,17,0
BS-2272,17,-0.96593,-0.25882,7.2,0.0,0,0,5,35,24,0
BS-2273,8,0.86603,-0.5,17.0,0.0,1,0,15,25,19,0
BS-2274,7,0.96593,-0.25882,11.8,0.0,0,0,8,32,24,1
BS-2275,22,-0.5,0.86603,13.9,0.0,0,0,26,14,4,0
BS-2276,7,0.96593,-0.25882,18.1,0.0,1,0,16,24,14,0
BS-2277,12,0.0,-1.0,7.4,0.0,1,0,12,28,17,0
BS-2278,2,0.5,0.86603,10.7,0.0,1,0,11,29,7,0
BS-2279,13,-0.25882,-0.96593,19.7,0.0,1,0,20,20,20,0
BS-2280,18,-1.0,-0.0,19.5,0.0,1,0,13,27,23,0
BS-2281,11,0.25882,-0.96593,17.2,0.0,1,0,20,20,17,0
BS-2282,4,0.86603,0.5,5.9,0.0,1,0,14,26,5,0
BS-2283,12,0.0,-1.0,21.8,0.0,1,0,20,20,29,1
BS-2284,11,0.25882,-0.96593,11.2,0.0,0,0,6,34,11,0
BS-2285,22,-0.5,0.86603,7.8,0.0,0,0,33,7,7,0
BS-2286,14,-0.5,-0.86603,-5.1,0.0,1,0,14,26,23,0
BS-2287,8,0.86603,-0.5,24.6,0.0,0,0,13,27,35,1
BS-2288,17,-0.96593,-0.25882,3.2,0.0,1,1,16,24,25,0
BS-2289,0,0.0,1.0,6.5,2.1,0,0,18,22,0,0
BS-2290,17,-0.96593,-0.25882,6.9,0.0,0,0,18,22,39,0
BS-2291,1,0.25882,0.96593,13.8,0.0,0,0,14,26,3,0
BS-2292,1,0.25882,0.96593,33.6,0.0,0,0,23,17,6,0
BS-2293,7,0.96593,-0.25882,6.5,0.0,0,0,17,23,18,0
BS-2294,19,-0.96593,0.25882,14.4,0.0,0,0,11,29,21,1
BS-2295,22,-0.5,0.86603,14.6,0.0,0,0,12,28,14,0
BS-2296,7,0.96593,-0.25882,27.7,0.0,1,0,5,35,17,0
BS-2297,21,-0.70711,0.70711,15.6,0.0,1,0,12,28,11,0
BS-2298,21,-0.70711,0.70711,30.4,0.0,0,0,8,32,9,0
BS-2299,6,1.0,0.0,10.1,0.0,0,0,20,20,20,0
BS-2300,4,0.86603,0.5,10.8,0.0,0,0,14,26,8,0
BS-2301,9,0.70711,-0.70711,7.5,0.0,0,0,18,22,14,0
BS-2302,8,0.86603,-0.5,9.2,0.0,0,0,1,39,26,1
BS-2303,22,-0.5,0.86603,4.6,0.0,0,0,18,22,5,0
BS-2304,20,-0.86603,0.5,3.2,0.0,0,0,28,12,21,0
BS-2305,6,1.0,0.0,4.4,0.0,0,1,3,37,28,1
BS-2306,4,0.86603,0.5,26.2,4.0,0,0,15,25,1,0
BS-2307,17,-0.96593,-0.25882,8.3,0.0,0,1,5,35,30,0
BS-2308,21,-0.70711,0.70711,1.7,2.0,0,0,12,28,0,0
BS-2309,17,-0.96593,-0.25882,22.9,0.0,1,0,13,27,24,0
BS-2310,4,0.86603,0.5,6.5,0.6,0,0,16,24,6,0
BS-2311,21,-0.70711,0.70711,19.6,1.3,0,1,25,15,8,0
BS-2312,15,-0.70711,-0.70711,12.1,3.0,0,1,15,25,29,1
BS-2313,20,-0.86603,0.5,0.5,0.0,1,0,19,21,16,0
BS-2314,18,-1.0,-0.0,19.7,2.7,1,0,1,39,15,0
BS-2315,22,-0.5,0.86603,4.7,1.7,0,0,10,30,1,0
BS-2316,11,0.25882,-0.96593,16.0,0.0,1,1,5,35,31,1
BS-2317,15,-0.70711,-0.70711,20.7,0.7,0,0,18,22,22,0
BS-2318,23,-0.25882,0.96593,4.4,0.0,0,0,29,11,6,0
BS-2319,7,0.96593,-0.25882,25.9,0.0,0,0,8,32,23,0
BS-2320,5,0.96593,0.25882,16.6,5.8,0,0,24,16,1,0
BS-2321,16,-0.86603,-0.5,21.4,5.7,1,0,24,16,8,0
BS-2322,13,-0.25882,-0.96593,16.6,0.0,0,0,18,22,19,0
BS-2323,2,0.5,0.86603,15.0,0.0,0,0,17,23,9,0
BS-2324,11,0.25882,-0.96593,17.5,1.5,0,0,15,25,8,0
BS-2325,7,0.96593,-0.25882,6.6,0.0,0,0,9,31,17,0
BS-2326,5,0.96593,0.25882,12.6,2.7,0,0,12,28,2,0
BS-2327,7,0.96593,-0.25882,25.1,0.0,1,0,6,34,18,0
BS-2328,23,-0.25882,0.96593,9.5,0.0,0,0,5,35,3,0
BS-2329,18,-1.0,-0.0,20.5,0.0,0,0,13,27,29,0
BS-2330,6,1.0,0.0,11.4,0.0,0,0,8,32,12,0
BS-2331,19,-0.96593,0.25882,0.5,0.0,0,1,17,23,25,0
BS-2332,20,-0.86603,0.5,11.5,0.0,0,0,11,29,12,0
BS-2333,16,-0.86603,-0.5,21.0,0.0,1,0,11,29,27,1
BS-2334,10,0.5,-0.86603,0.8,0.0,1,0,10,30,12,0
BS-2335,0,0.0,1.0,11.7,0.0,0,0,15,25,6,0
BS-2336,18,-1.0,-0.0,11.0,0.0,0,0,15,25,26,0
BS-2337,21,-0.70711,0.70711,7.5,0.0,0,0,1,39,10,0
BS-2338,5,0.96593,0.25882,19.5,0.0,0,0,30,10,16,0
BS-2339,11,0.25882,-0.96593,10.1,0.0,1,0,12,28,23,0
BS-2340,9,0.70711,-0.70711,13.0,0.0,0,0,15,25,33,0
BS-2341,21,-0.70711,0.70711,10.1,1.1,0,0,15,25,8,0
BS-2342,20,-0.86603,0.5,8.1,5.2,0,0,25,15,1,0
BS-2343,13,-0.25882,-0.96593,15.3,0.0,0,0,13,27,13,0
BS-2344,7,0.96593,-0.25882,20.3,0.0,0,0,13,27,20,0
BS-2345,18,-1.0,-0.0,16.9,0.7,1,0,15,25,27,1
BS-2346,14,-0.5,-0.86603,14.6,0.0,0,0,27,13,19,0
BS-2347,9,0.70711,-0.70711,22.9,0.0,1,1,13,27,25,0
BS-2348,15,-0.70711,-0.70711,27.6,0.0,0,0,33,7,32,0
BS-2349,1,0.25882,0.96593,22.4,0.0,0,0,26,14,8,0
BS-2350,1,0.25882,0.96593,19.0,0.0,0,0,27,13,7,0
BS-2351,10,0.5,-0.86603,23.8,0.0,0,0,13,27,16,0
BS-2352,14,-0.5,-0.86603,14.3,0.0,0,0,9,31,21,1
BS-2353,10,0.5,-0.86603,25.2,0.0,0,0,15,25,22,0
BS-2354,15,-0.70711,-0.70711,21.8,0.0,0,0,7,33,25,1
BS-2355,16,-0.86603,-0.5,25.2,3.6,1,0,25,15,20,0
BS-2356,19,-0.96593,0.25882,23.6,0.0,0,0,10,30,22,0
BS-2357,11,0.25882,-0.96593,3.4,0.0,0,0,24,16,12,0
BS-2358,1,0.25882,0.96593,21.4,0.0,0,1,15,25,15,0
BS-2359,2,0.5,0.86603,17.2,0.0,0,0,34,6,8,0
BS-2360,22,-0.5,0.86603,8.2,0.0,1,0,9,31,8,0
BS-2361,4,0.86603,0.5,19.7,0.0,1,0,20,20,11,0
BS-2362,14,-0.5,-0.86603,10.4,1.8,0,0,21,19,7,0
BS-2363,15,-0.70711,-0.70711,3.8,0.0,0,1,3,37,22,1
BS-2364,17,-0.96593,-0.25882,22.7,0.0,1,0,16,24,26,0
BS-2365,9,0.70711,-0.70711,16.1,2.0,1,0,11,29,7,0
BS-2366,14,-0.5,-0.86603,12.5,2.7,0,0,18,22,6,0
BS-2367,21,-0.70711,0.70711,9.0,0.0,0,0,20,20,8,0
BS-2368,6,1.0,0.0,10.1,0.4,1,0,27,13,10,0
BS-2369,13,-0.25882,-0.96593,25.2,0.0,0,0,23,17,22,0
BS-2370,17,-0.96593,-0.25882,14.2,3.8,0,0,21,19,17,0
BS-2371,23,-0.25882,0.96593,2.4,0.0,0,0,21,19,4,0
BS-2372,22,-0.5,0.86603,26.1,0.0,0,0,7,33,10,0
BS-2373,0,0.0,1.0,25.4,0.0,0,0,11,29,8,0
BS-2374,11,0.25882,-0.96593,28.0,0.0,0,0,1,39,17,0
BS-2375,10,0.5,-0.86603,8.0,0.0,1,0,7,33,20,1
BS-2376,14,-0.5,-0.86603,25.7,0.0,0,1,14,26,32,1
BS-2377,23,-0.25882,0.96593,-1.9,0.0,0,0,11,29,7,0
BS-2378,23,-0.25882,0.96593,9.3,0.0,1,0,26,14,3,0
BS-2379,17,-0.96593,-0.25882,21.2,0.0,1,0,19,21,32,0
BS-2380,1,0.25882,0.96593,16.8,0.0,0,0,18,22,4,0
BS-2381,23,-0.25882,0.96593,3.0,0.0,0,0,34,6,2,0
BS-2382,4,0.86603,0.5,28.2,2.5,1,0,17,23,6,0
BS-2383,23,-0.25882,0.96593,16.0,0.0,1,0,16,24,7,0
BS-2384,19,-0.96593,0.25882,6.3,0.0,0,0,19,21,29,0
BS-2385,14,-0.5,-0.86603,19.3,0.0,0,0,23,17,16,0
BS-2386,22,-0.5,0.86603,11.5,0.0,0,0,18,22,6,0
BS-2387,12,0.0,-1.0,25.6,0.0,0,0,7,33,12,0
BS-2388,16,-0.86603,-0.5,11.1,0.0,0,0,17,23,30,1
BS-2389,1,0.25882,0.96593,10.8,0.0,1,0,19,21,4,0
BS-2390,19,-0.96593,0.25882,18.8,2.0,0,0,19,21,19,0
BS-2391,11,0.25882,-0.96593,17.2,0.0,0,0,20,20,17,0
BS-2392,9,0.70711,-0.70711,6.5,0.0,1,0,18,22,18,0
BS-2393,22,-0.5,0.86603,3.4,0.0,0,0,8,32,7,0
BS-2394,14,-0.5,-0.86603,12.5,2.0,1,0,15,25,17,0
BS-2395,10,0.5,-0.86603,12.8,0.0,0,0,8,32,18,0
BS-2396,15,-0.70711,-0.70711,6.4,0.0,0,0,10,30,21,1
BS-2397,0,0.0,1.0,8.6,0.0,1,0,27,13,2,0
BS-2398,2,0.5,0.86603,26.3,0.0,0,0,10,30,8,0
BS-2399,2,0.5,0.86603,13.5,0.0,0,1,32,8,14,0
BS-2400,21,-0.70711,0.70711,14.9,0.0,0,0,13,27,8,0
