check_id,pump_age_months,operating_load_pct,motor_temperature_c,vibration_mm_s,starts_24h,days_since_service,fault_within_7_days
PUMP-03000,92,36.5,51.1,2.67,21,145.2,0
PUMP-03001,128,88.9,59.9,4.41,22,26.3,0
PUMP-03002,101,58.3,56.9,4.23,20,102.8,0
PUMP-03003,19,70.9,54.8,2.09,16,62.8,0
PUMP-03004,109,63.4,65.1,3.66,20,170.4,1
PUMP-03005,27,38.6,51.7,1.62,17,123.5,0
PUMP-03006,41,40.4,55.5,1.94,19,187.2,0
PUMP-03007,59,72.2,58.9,1.8,22,40.8,0
PUMP-03008,103,65.7,56.8,4.7,16,62.1,0
PUMP-03009,89,54.7,57.6,2.7,21,63.2,0
PUMP-03010,39,55.2,61.9,2.21,17,43.5,0
PUMP-03011,55,73.7,69.5,3.55,18,96.9,0
PUMP-03012,65,71.3,64.1,2.66,20,138.9,0
PUMP-03013,115,84.6,61.3,4.46,28,22.7,0
PUMP-03014,117,56.2,54.6,2.09,14,70.6,0
PUMP-03015,131,53.8,61.1,4.47,16,55.2,0
PUMP-03016,113,62.9,53.8,2.79,21,138.3,0
PUMP-03017,80,46.6,48.8,4.3,14,159.0,0
PUMP-03018,88,46.1,53.8,4.42,20,54.8,0
PUMP-03019,69,41.4,57.4,5.64,17,111.9,0
PUMP-03020,55,40.3,54.0,2.99,21,119.2,0
PUMP-03021,102,63.3,57.2,3.57,18,29.4,0
PUMP-03022,7,47.5,59.0,3.74,30,117.4,0
PUMP-03023,101,48.9,53.6,4.28,13,151.8,0
PUMP-03024,30,63.9,49.7,3.05,12,104.9,0
PUMP-03025,136,48.2,56.6,2.81,18,40.8,0
PUMP-03026,28,34.4,51.8,2.79,13,123.4,0
PUMP-03027,84,60.5,50.7,3.43,23,157.9,0
PUMP-03028,135,52.1,53.9,2.45,16,26.6,0
PUMP-03029,100,73.9,56.3,2.42,24,17.4,0
PUMP-03030,100,78.2,59.9,2.43,14,98.3,0
PUMP-03031,11,69.3,52.5,3.04,22,292.6,0
PUMP-03032,104,44.7,62.2,2.14,10,188.9,1
PUMP-03033,9,65.8,52.6,2.22,18,51.4,0
PUMP-03034,7,48.3,51.2,0.88,14,170.7,0
PUMP-03035,130,70.5,60.7,4.05,20,38.3,0
PUMP-03036,11,72.4,60.4,4.43,22,57.6,0
PUMP-03037,138,65.8,56.7,2.76,23,138.2,0
PUMP-03038,112,47.5,56.0,7.71,19,41.3,0
PUMP-03039,126,86.2,61.2,5.64,26,26.5,1
PUMP-03040,45,64.4,70.7,2.71,17,118.0,0
PUMP-03041,75,79.8,61.7,4.17,35,21.0,0
PUMP-03042,142,43.0,60.1,2.9,10,136.9,0
PUMP-03043,92,67.0,54.9,4.0,15,111.9,0
PUMP-03044,64,60.2,54.3,2.89,17,20.7,0
PUMP-03045,2,49.6,48.7,3.39,22,82.8,0
PUMP-03046,55,63.7,54.2,3.86,20,117.9,0
PUMP-03047,111,40.5,57.0,2.42,20,51.8,0
PUMP-03048,21,65.0,57.3,2.65,21,166.9,0
PUMP-03049,99,72.6,61.5,3.36,13,39.0,0
PUMP-03050,111,43.8,51.5,4.03,22,40.6,0
PUMP-03051,129,81.9,70.7,4.36,23,157.0,0
PUMP-03052,6,60.8,61.1,1.75,16,341.1,0
PUMP-03053,90,56.7,54.0,2.2,20,74.4,0
PUMP-03054,45,73.7,57.6,2.01,22,145.7,0
PUMP-03055,35,81.2,67.3,2.81,14,56.2,0
PUMP-03056,138,58.3,56.4,3.31,20,159.8,0
PUMP-03057,44,41.3,58.1,0.99,12,29.2,0
PUMP-03058,123,74.3,57.8,6.26,13,168.5,0
PUMP-03059,43,100.0,65.4,6.43,14,21.4,0
PUMP-03060,56,55.4,53.4,1.91,17,87.3,0
PUMP-03061,141,83.2,62.3,4.05,23,20.6,0
PUMP-03062,144,67.6,58.4,5.04,24,217.7,0
PUMP-03063,82,68.0,57.8,4.37,20,92.3,0
PUMP-03064,111,68.4,63.7,4.07,18,39.0,0
PUMP-03065,17,82.4,62.8,2.25,18,85.5,0
PUMP-03066,74,65.3,54.5,2.98,11,35.2,0
PUMP-03067,29,68.0,57.8,2.36,27,57.6,0
PUMP-03068,40,60.9,44.2,1.41,16,29.1,0
PUMP-03069,92,53.2,64.1,2.29,16,80.2,0
PUMP-03070,14,84.4,61.8,3.09,17,78.8,0
PUMP-03071,103,46.5,58.8,2.27,18,101.0,0
PUMP-03072,139,89.6,62.8,6.2,29,60.5,0
PUMP-03073,96,63.3,58.8,3.15,24,91.4,0
PUMP-03074,95,93.3,64.2,6.43,29,101.2,0
PUMP-03075,73,87.3,64.5,2.91,25,30.4,0
PUMP-03076,24,85.9,51.9,2.25,17,105.2,0
PUMP-03077,19,90.3,63.3,1.68,17,136.1,0
PUMP-03078,113,62.7,58.4,3.48,18,87.1,0
PUMP-03079,62,40.9,47.7,3.82,19,154.0,0
PUMP-03080,116,72.5,64.5,2.22,15,25.9,0
PUMP-03081,134,92.6,67.5,2.62,18,37.1,0
PUMP-03082,108,49.5,54.1,2.48,16,54.6,0
PUMP-03083,143,52.5,65.6,4.86,25,213.2,1
PUMP-03084,17,53.9,53.9,1.69,15,21.1,0
PUMP-03085,57,66.4,52.8,5.47,21,82.5,0
PUMP-03086,110,57.2,60.8,5.85,13,60.3,1
PUMP-03087,77,47.3,60.1,4.84,30,64.4,0
PUMP-03088,3,68.2,62.8,1.92,23,52.6,0
PUMP-03089,21,61.2,54.1,1.91,19,307.5,0
PUMP-03090,78,99.7,68.2,4.63,24,94.7,1
PUMP-03091,79,43.7,45.4,2.03,15,43.9,0
PUMP-03092,127,56.7,55.8,2.64,18,74.5,0
PUMP-03093,125,49.0,49.6,2.72,23,133.6,0
PUMP-03094,116,91.5,66.0,6.99,30,143.6,0
PUMP-03095,131,47.8,52.3,2.16,16,168.6,1
PUMP-03096,74,65.1,60.5,1.46,24,91.0,0
PUMP-03097,140,72.4,59.4,3.81,25,138.4,0
PUMP-03098,34,32.7,47.8,3.48,13,125.0,0
PUMP-03099,20,63.1,62.1,3.24,25,272.6,0
PUMP-03100,23,63.4,63.3,1.47,25,86.9,0
PUMP-03101,91,70.9,53.6,10.16,31,36.2,0
PUMP-03102,67,57.4,68.4,3.82,16,60.6,0
PUMP-03103,99,72.0,69.9,2.6,21,130.9,0
PUMP-03104,134,97.5,62.0,3.71,21,110.4,0
PUMP-03105,135,63.8,61.9,3.81,22,106.5,0
PUMP-03106,3,91.8,68.6,1.87,20,20.3,0
PUMP-03107,64,73.7,59.9,4.36,20,49.4,0
PUMP-03108,30,65.9,61.6,2.06,30,131.3,0
PUMP-03109,28,71.3,65.7,1.35,17,18.9,0
PUMP-03110,81,62.4,58.0,2.33,19,149.4,0
PUMP-03111,137,81.9,61.6,5.12,21,48.9,0
PUMP-03112,126,55.0,52.5,3.0,19,49.1,0
PUMP-03113,102,22.4,54.8,3.76,12,102.0,0
PUMP-03114,98,50.4,56.1,4.73,18,43.3,1
PUMP-03115,120,70.6,58.7,4.87,16,167.7,0
PUMP-03116,137,61.5,60.4,4.85,22,174.5,1
PUMP-03117,132,66.1,69.7,2.45,32,38.2,0
PUMP-03118,55,62.3,60.0,2.22,18,36.4,0
PUMP-03119,130,53.9,60.6,4.05,18,47.7,0
PUMP-03120,81,77.7,59.8,4.3,20,23.4,0
PUMP-03121,95,54.0,52.0,2.45,14,64.7,0
PUMP-03122,54,50.7,50.9,1.58,26,80.9,0
PUMP-03123,46,45.9,51.9,2.09,20,152.0,0
PUMP-03124,101,86.1,55.8,6.52,18,88.6,0
PUMP-03125,19,34.2,52.5,1.59,9,126.1,0
PUMP-03126,82,66.8,62.1,7.97,17,78.6,0
PUMP-03127,11,71.2,53.3,2.07,22,67.0,0
PUMP-03128,92,52.9,55.5,2.26,18,61.6,0
PUMP-03129,30,89.7,53.4,3.09,21,173.8,0
PUMP-03130,21,44.4,59.1,2.27,11,96.2,0
PUMP-03131,7,36.5,52.3,3.36,12,24.8,0
PUMP-03132,114,70.3,67.7,6.95,24,114.9,0
PUMP-03133,26,64.4,65.2,2.45,16,74.9,0
PUMP-03134,86,67.8,55.0,2.83,22,125.3,0
PUMP-03135,37,53.8,56.5,1.63,21,21.4,0
PUMP-03136,120,65.8,58.4,3.52,24,16.5,0
PUMP-03137,83,100.0,67.5,2.93,21,148.6,0
PUMP-03138,53,67.7,51.5,1.92,25,54.2,0
PUMP-03139,45,89.5,67.6,3.06,19,50.1,0
PUMP-03140,132,30.5,60.7,3.64,8,90.0,0
PUMP-03141,46,74.7,53.7,1.84,23,15.1,0
PUMP-03142,5,70.9,52.4,3.42,21,9.3,0
PUMP-03143,138,42.5,59.2,4.39,21,20.8,0
PUMP-03144,49,75.8,63.6,1.84,24,87.0,0
PUMP-03145,66,73.8,63.5,2.97,23,115.5,0
PUMP-03146,49,46.0,63.8,3.34,15,53.7,0
PUMP-03147,117,43.0,53.7,1.69,9,70.2,0
PUMP-03148,124,39.1,55.9,4.53,17,94.1,0
PUMP-03149,94,56.7,61.8,3.9,16,106.9,0
PUMP-03150,75,60.0,51.4,4.56,24,230.6,0
PUMP-03151,9,65.4,62.1,1.89,21,37.3,0
PUMP-03152,88,61.3,72.9,6.08,22,65.9,1
PUMP-03153,23,54.9,53.6,1.88,19,55.8,0
PUMP-03154,68,93.6,63.4,4.96,24,98.9,0
PUMP-03155,26,54.3,43.6,2.84,14,29.1,0
PUMP-03156,104,68.4,54.5,2.75,26,57.9,0
PUMP-03157,70,77.2,67.4,1.89,18,75.0,0
PUMP-03158,117,68.3,59.7,3.66,20,144.2,0
PUMP-03159,11,54.3,56.3,2.94,13,63.7,0
PUMP-03160,75,74.7,54.8,6.25,24,52.7,0
PUMP-03161,129,79.7,55.4,4.06,20,36.9,0
PUMP-03162,100,49.9,61.9,2.42,17,112.1,0
PUMP-03163,92,39.9,62.4,1.87,15,110.7,0
PUMP-03164,94,86.7,54.4,5.29,29,89.5,0
PUMP-03165,99,68.2,58.6,7.06,16,91.2,1
PUMP-03166,19,61.4,64.7,1.6,9,90.7,0
PUMP-03167,28,54.9,54.6,1.5,21,211.0,0
PUMP-03168,125,75.1,56.0,3.42,13,18.6,0
PUMP-03169,126,48.7,68.3,4.79,16,209.7,1
PUMP-03170,105,100.0,64.4,3.99,24,167.9,0
PUMP-03171,115,26.5,48.4,1.48,12,7.8,0
PUMP-03172,73,36.5,57.0,2.27,15,33.1,0
PUMP-03173,64,95.2,63.4,2.12,14,54.4,0
PUMP-03174,26,80.2,60.9,2.85,20,81.7,0
PUMP-03175,77,31.7,50.2,1.93,16,117.5,0
PUMP-03176,20,52.4,49.9,1.96,19,11.0,0
PUMP-03177,53,69.6,47.6,2.72,16,41.2,0
PUMP-03178,9,60.3,45.1,5.14,18,93.8,0
PUMP-03179,24,59.9,52.6,4.47,14,39.7,0
PUMP-03180,112,83.6,59.6,2.58,26,43.0,0
PUMP-03181,3,52.1,51.9,2.01,20,64.3,0
PUMP-03182,20,58.1,53.1,4.23,16,60.7,0
PUMP-03183,104,60.0,59.2,1.96,22,122.0,0
PUMP-03184,35,33.6,59.1,4.3,16,12.1,0
PUMP-03185,59,55.9,58.1,2.71,18,71.2,0
PUMP-03186,19,89.1,64.6,1.53,27,14.6,0
PUMP-03187,98,51.2,57.3,6.35,24,47.5,0
PUMP-03188,100,69.9,62.7,5.13,27,169.7,0
PUMP-03189,141,47.8,60.1,3.68,12,9.6,0
PUMP-03190,39,70.8,70.2,3.46,15,62.8,0
PUMP-03191,111,64.6,57.2,2.98,19,63.7,0
PUMP-03192,123,53.3,60.0,6.45,23,14.5,1
PUMP-03193,61,68.0,57.9,2.46,22,110.6,0
PUMP-03194,89,61.1,55.1,1.85,19,36.0,0
PUMP-03195,3,48.4,48.6,4.32,17,52.0,0
PUMP-03196,20,46.5,57.2,2.66,16,55.0,0
PUMP-03197,82,47.6,63.0,4.81,13,25.2,1
PUMP-03198,72,64.6,63.1,3.75,17,58.3,0
PUMP-03199,112,79.3,61.1,4.22,15,92.4,0
PUMP-03200,100,60.3,71.1,5.17,21,4.6,0
PUMP-03201,87,85.4,54.7,3.2,21,48.9,0
PUMP-03202,49,71.0,59.2,1.61,28,91.1,0
PUMP-03203,140,70.3,61.3,3.45,24,42.5,0
PUMP-03204,31,75.6,59.3,2.22,20,81.3,0
PUMP-03205,130,97.6,68.6,3.81,26,56.1,0
PUMP-03206,67,48.6,50.1,4.38,20,46.3,0
PUMP-03207,134,73.1,65.0,2.88,20,279.3,0
PUMP-03208,72,39.3,55.5,1.69,16,120.3,0
PUMP-03209,90,76.0,61.0,2.59,20,119.0,0
PUMP-03210,47,63.6,61.7,5.72,23,66.4,0
PUMP-03211,64,85.2,66.2,2.2,26,36.6,0
PUMP-03212,99,79.6,65.0,6.57,21,74.4,1
PUMP-03213,37,32.9,49.6,1.9,13,18.9,0
PUMP-03214,118,52.7,55.7,7.32,16,29.5,0
PUMP-03215,30,26.7,47.5,3.48,19,92.9,1
PUMP-03216,31,30.7,51.5,5.46,14,95.1,0
PUMP-03217,24,55.0,55.3,3.44,16,30.3,0
PUMP-03218,75,64.8,55.9,6.33,18,150.8,0
PUMP-03219,13,77.5,57.4,1.5,19,83.4,0
PUMP-03220,28,66.3,56.0,3.29,19,186.4,0
PUMP-03221,39,42.1,46.5,1.82,18,71.3,0
PUMP-03222,26,39.7,58.8,1.58,34,186.6,0
PUMP-03223,51,48.8,53.0,1.37,14,47.0,0
PUMP-03224,80,64.8,59.7,2.57,20,121.5,0
PUMP-03225,38,16.2,50.3,1.37,12,34.0,0
PUMP-03226,19,26.0,57.4,1.95,18,89.9,0
PUMP-03227,81,48.3,49.9,3.14,14,44.1,0
PUMP-03228,72,61.1,60.3,2.69,14,66.6,0
PUMP-03229,134,45.1,66.1,3.2,11,46.9,0
PUMP-03230,78,78.1,59.0,5.9,22,72.6,0
PUMP-03231,22,32.3,46.3,0.62,24,21.1,0
PUMP-03232,10,54.7,58.2,2.33,25,41.9,0
PUMP-03233,127,61.0,62.0,2.17,19,160.5,0
PUMP-03234,136,65.5,55.4,2.54,21,58.6,0
PUMP-03235,79,79.2,59.0,4.01,24,63.3,0
PUMP-03236,71,40.8,46.3,1.76,11,61.9,0
PUMP-03237,125,55.8,51.9,2.52,15,43.9,0
PUMP-03238,68,55.3,56.7,2.45,8,189.9,0
PUMP-03239,95,75.1,55.9,3.26,14,42.7,0
PUMP-03240,25,30.7,56.9,1.34,20,112.1,0
PUMP-03241,62,73.6,71.9,3.47,18,68.6,0
PUMP-03242,141,48.3,54.7,5.76,18,127.5,0
PUMP-03243,44,73.1,65.0,2.67,22,56.1,0
PUMP-03244,36,41.8,55.5,1.06,12,110.9,0
PUMP-03245,101,50.1,49.0,7.01,19,53.6,0
PUMP-03246,84,68.9,67.2,3.75,18,130.2,0
PUMP-03247,37,41.5,48.4,4.53,13,29.0,0
PUMP-03248,44,77.9,58.2,2.47,24,50.7,0
PUMP-03249,94,84.7,57.4,5.13,23,39.7,0
PUMP-03250,46,52.5,51.3,3.42,16,73.7,0
PUMP-03251,3,83.7,61.3,1.97,19,95.2,0
PUMP-03252,31,67.7,57.6,2.3,17,104.4,0
PUMP-03253,42,76.9,64.8,4.1,30,49.7,0
PUMP-03254,129,58.6,67.5,3.1,28,173.1,0
PUMP-03255,52,66.3,64.0,4.96,22,28.9,0
PUMP-03256,63,55.7,60.8,1.24,15,11.6,0
PUMP-03257,6,76.0,55.9,3.11,19,8.5,0
PUMP-03258,7,76.8,63.0,2.21,22,105.9,0
PUMP-03259,51,60.6,64.6,2.73,18,51.4,0
PUMP-03260,86,47.9,58.6,4.31,6,30.6,0
PUMP-03261,130,73.1,63.7,7.29,18,88.6,1
PUMP-03262,121,54.0,58.6,2.73,20,59.3,0
PUMP-03263,62,66.1,55.2,3.93,28,95.2,0
PUMP-03264,42,35.8,54.7,2.09,14,113.2,0
PUMP-03265,117,42.7,53.9,3.49,16,82.6,0
PUMP-03266,95,68.4,62.1,4.86,27,157.8,0
PUMP-03267,126,68.2,62.9,6.6,16,13.1,0
PUMP-03268,100,85.7,67.4,3.97,16,68.6,0
PUMP-03269,98,76.3,57.7,2.02,13,65.5,0
PUMP-03270,21,23.3,47.3,1.53,10,65.4,0
PUMP-03271,136,59.5,59.4,4.66,24,99.2,0
PUMP-03272,70,51.6,55.9,4.67,13,5.1,0
PUMP-03273,13,47.9,55.3,1.08,17,97.8,0
PUMP-03274,65,46.3,59.9,3.34,12,17.7,0
PUMP-03275,57,49.9,58.4,5.77,13,20.5,0
PUMP-03276,73,90.3,61.5,5.49,18,22.9,0
PUMP-03277,108,60.6,55.5,3.29,16,91.0,0
PUMP-03278,29,66.5,52.9,2.16,27,60.2,0
PUMP-03279,78,69.6,54.5,4.34,20,234.4,1
PUMP-03280,107,69.6,51.7,2.63,24,30.6,0
PUMP-03281,73,45.4,57.3,4.55,26,105.1,0
PUMP-03282,107,83.2,57.7,5.39,28,11.1,0
PUMP-03283,57,65.4,61.6,2.78,21,99.0,0
PUMP-03284,122,100.0,67.1,2.65,24,39.9,0
PUMP-03285,22,45.1,55.3,2.29,16,96.0,0
PUMP-03286,88,77.3,55.4,3.57,22,120.7,0
PUMP-03287,25,54.6,49.0,4.68,20,100.5,0
PUMP-03288,84,54.1,50.8,2.86,18,56.8,0
PUMP-03289,6,68.3,58.7,1.12,14,104.6,0
PUMP-03290,131,53.8,62.2,2.96,23,143.6,0
PUMP-03291,121,71.3,62.9,2.01,15,51.7,0
PUMP-03292,42,35.0,49.2,4.72,15,38.3,0
PUMP-03293,36,54.4,54.3,4.05,21,162.4,0
PUMP-03294,75,55.0,55.9,4.18,17,110.1,0
PUMP-03295,51,77.9,58.8,4.01,16,33.0,0
PUMP-03296,44,56.0,56.6,2.25,16,50.9,0
PUMP-03297,31,69.5,61.6,1.47,14,65.2,0
PUMP-03298,140,45.3,55.3,1.88,24,51.6,0
PUMP-03299,19,68.6,53.1,1.86,23,13.8,0
PUMP-03300,86,60.1,46.4,2.92,23,96.7,0
PUMP-03301,34,55.7,55.6,1.28,16,40.5,0
PUMP-03302,110,57.0,52.8,3.86,24,43.8,0
PUMP-03303,108,65.5,60.3,4.43,18,53.3,0
PUMP-03304,94,37.2,52.1,2.53,19,116.6,0
PUMP-03305,46,47.8,55.1,2.58,13,44.2,0
PUMP-03306,101,46.4,44.4,3.49,28,69.1,0
PUMP-03307,76,61.0,55.0,4.21,16,142.2,0
PUMP-03308,17,86.0,57.2,2.72,16,214.6,0
PUMP-03309,99,46.0,57.8,5.95,22,113.1,0
PUMP-03310,13,76.4,57.7,8.33,22,56.9,0
PUMP-03311,27,85.9,58.2,1.41,19,20.6,0
PUMP-03312,49,63.3,54.9,2.36,15,29.1,0
PUMP-03313,129,35.7,55.1,1.91,19,120.9,0
PUMP-03314,29,74.9,65.1,1.41,19,143.3,0
PUMP-03315,126,80.0,58.2,7.18,25,86.3,0
PUMP-03316,75,74.2,59.8,1.96,27,85.0,0
PUMP-03317,75,75.7,63.6,5.57,17,147.4,1
PUMP-03318,120,26.0,45.4,2.63,19,75.6,0
PUMP-03319,21,70.9,57.8,3.5,16,98.5,0
PUMP-03320,55,74.0,54.3,3.65,18,44.8,0
PUMP-03321,48,59.5,55.2,4.5,17,63.4,0
PUMP-03322,144,56.4,56.1,2.89,15,20.8,0
PUMP-03323,44,40.6,56.2,1.96,14,63.5,0
PUMP-03324,103,91.6,71.6,3.07,25,31.5,0
PUMP-03325,89,84.0,64.8,3.43,18,79.1,0
PUMP-03326,71,51.7,52.5,3.47,17,205.9,0
PUMP-03327,40,55.3,54.6,1.6,20,77.9,0
PUMP-03328,68,77.5,55.6,2.28,26,70.8,0
PUMP-03329,37,90.1,59.7,2.54,19,127.3,0
PUMP-03330,144,90.6,56.5,3.82,26,100.0,1
PUMP-03331,43,95.9,62.2,3.82,25,88.0,0
PUMP-03332,59,62.5,54.1,6.12,17,41.2,0
PUMP-03333,144,75.6,56.3,4.23,17,98.0,1
PUMP-03334,93,53.0,54.3,2.34,14,74.1,0
PUMP-03335,123,57.1,57.4,1.9,21,117.9,0
PUMP-03336,128,59.3,57.4,2.74,16,111.8,0
PUMP-03337,83,45.5,53.8,3.04,14,31.1,0
PUMP-03338,143,31.5,55.5,2.59,15,102.4,0
PUMP-03339,67,72.4,63.7,2.9,19,22.5,1
PUMP-03340,136,47.4,64.0,4.01,10,64.3,0
PUMP-03341,134,79.3,50.8,3.79,24,132.7,0
PUMP-03342,143,49.6,56.7,2.36,16,42.2,0
PUMP-03343,23,92.5,59.2,1.9,18,23.9,0
PUMP-03344,142,15.3,55.1,4.9,13,127.3,1
PUMP-03345,76,37.4,48.7,2.05,17,25.0,0
PUMP-03346,134,75.7,60.1,3.85,30,51.8,1
PUMP-03347,110,71.6,62.2,4.18,21,71.0,0
PUMP-03348,133,74.8,60.7,4.31,19,131.3,0
PUMP-03349,74,39.2,57.5,1.9,12,236.9,0
PUMP-03350,70,51.5,59.2,2.23,20,107.7,0
PUMP-03351,39,72.3,57.4,2.07,21,39.3,0
PUMP-03352,76,57.1,55.8,2.17,11,63.4,0
PUMP-03353,90,44.3,53.2,3.69,24,12.9,0
PUMP-03354,66,90.3,58.4,2.88,19,30.4,0
PUMP-03355,9,80.2,51.8,2.07,26,81.4,0
PUMP-03356,55,26.3,52.5,3.08,14,99.8,0
PUMP-03357,141,64.6,57.1,3.32,16,110.8,0
PUMP-03358,50,57.4,56.9,2.46,20,34.0,0
PUMP-03359,74,27.7,49.1,2.04,19,39.5,0
PUMP-03360,142,59.6,56.1,2.6,17,89.7,0
PUMP-03361,41,75.4,65.8,1.78,24,184.5,0
PUMP-03362,117,61.7,55.5,3.03,30,65.2,0
PUMP-03363,143,64.9,59.8,2.71,23,85.1,0
PUMP-03364,31,40.5,48.5,1.61,16,79.7,0
PUMP-03365,115,70.6,61.2,5.14,19,81.8,0
PUMP-03366,141,54.2,62.1,2.69,19,140.1,0
PUMP-03367,118,42.2,59.0,3.11,16,65.0,0
PUMP-03368,52,67.0,58.8,3.15,27,51.4,0
PUMP-03369,133,74.2,65.2,4.56,23,91.4,0
PUMP-03370,59,54.9,53.8,2.73,9,194.2,0
PUMP-03371,22,83.8,53.8,3.82,25,27.3,0
PUMP-03372,111,56.4,61.3,5.33,12,244.0,0
PUMP-03373,79,84.9,68.3,4.72,22,38.6,0
PUMP-03374,43,34.1,47.0,1.22,19,160.9,0
PUMP-03375,132,94.6,66.2,3.7,34,92.4,0
PUMP-03376,30,58.3,57.7,2.11,24,188.9,0
PUMP-03377,131,87.5,60.2,5.13,30,126.1,0
PUMP-03378,76,90.3,57.2,5.1,28,24.8,0
PUMP-03379,85,41.2,59.4,7.48,11,165.0,0
PUMP-03380,16,38.1,50.7,2.13,18,72.9,0
PUMP-03381,65,51.5,54.3,3.75,21,71.5,0
PUMP-03382,16,58.4,64.1,1.47,20,160.1,0
PUMP-03383,41,50.1,56.6,3.51,9,141.0,0
PUMP-03384,101,44.3,61.1,8.84,17,186.0,1
PUMP-03385,83,51.1,52.9,4.04,17,12.8,0
PUMP-03386,15,72.2,59.6,5.33,31,210.5,1
PUMP-03387,86,63.5,52.2,4.76,24,58.2,0
PUMP-03388,41,56.1,61.2,2.88,18,77.8,0
PUMP-03389,33,73.1,52.8,3.19,19,64.8,0
PUMP-03390,137,70.4,71.9,10.13,10,47.5,0
PUMP-03391,138,65.5,63.5,3.69,20,75.6,0
PUMP-03392,3,57.0,48.1,2.24,20,72.0,0
PUMP-03393,35,86.7,64.6,1.81,28,120.4,0
PUMP-03394,51,74.2,62.4,3.62,17,49.7,0
PUMP-03395,106,83.3,61.4,3.16,28,70.4,0
PUMP-03396,12,52.6,58.6,2.68,17,73.3,0
PUMP-03397,47,45.5,59.5,1.97,17,12.1,0
PUMP-03398,8,51.2,55.8,3.67,26,23.1,0
PUMP-03399,40,53.6,57.6,1.83,23,156.8,0
PUMP-03400,31,90.8,63.0,4.86,25,105.3,0
PUMP-03401,62,60.0,58.5,3.25,19,75.5,0
PUMP-03402,3,54.9,52.0,2.39,14,73.7,0
PUMP-03403,62,84.8,65.4,3.61,27,8.8,0
PUMP-03404,86,48.3,45.6,4.83,26,115.9,0
PUMP-03405,101,27.8,59.6,1.3,14,37.2,0
PUMP-03406,88,92.7,62.8,2.59,27,124.8,0
PUMP-03407,80,39.5,47.3,2.41,21,80.7,0
PUMP-03408,77,58.4,58.6,2.78,19,82.0,0
PUMP-03409,141,62.9,59.8,2.05,18,125.5,1
PUMP-03410,8,72.0,57.9,5.19,15,156.4,0
PUMP-03411,54,24.7,51.4,1.18,16,177.0,0
PUMP-03412,60,48.5,59.0,1.73,20,74.6,0
PUMP-03413,102,40.4,47.3,3.95,12,32.5,0
PUMP-03414,63,42.3,57.2,2.63,12,21.8,0
PUMP-03415,20,67.1,53.8,2.67,20,108.3,0
PUMP-03416,49,100.0,63.4,5.28,25,57.6,0
PUMP-03417,101,84.4,61.2,3.93,19,47.5,0
PUMP-03418,118,58.0,61.7,3.06,19,63.7,0
PUMP-03419,93,92.3,63.3,6.94,17,137.7,1
PUMP-03420,18,51.7,57.1,0.94,16,101.3,0
PUMP-03421,104,81.6,54.1,2.31,21,84.3,0
PUMP-03422,86,57.1,56.6,1.89,19,36.8,0
PUMP-03423,11,35.6,58.7,2.64,13,103.8,0
PUMP-03424,97,58.5,57.8,3.82,15,129.0,0
PUMP-03425,35,72.9,60.8,1.76,17,84.7,0
PUMP-03426,57,66.6,62.3,3.13,17,127.9,0
PUMP-03427,50,78.2,54.1,3.86,21,96.5,0
PUMP-03428,120,57.4,63.3,3.28,17,40.5,0
PUMP-03429,54,76.5,63.2,2.52,25,37.3,0
PUMP-03430,79,58.7,59.8,3.85,20,181.6,0
PUMP-03431,70,66.6,61.6,4.31,22,41.1,0
PUMP-03432,14,61.8,53.1,2.31,15,138.9,0
PUMP-03433,4,53.2,61.7,8.49,23,112.1,1
PUMP-03434,5,68.0,57.6,3.09,19,71.7,0
PUMP-03435,92,66.3,62.5,3.08,23,159.2,0
PUMP-03436,107,71.5,52.2,3.11,16,113.2,0
PUMP-03437,132,66.0,58.3,4.37,20,44.9,1
PUMP-03438,28,65.9,59.2,5.28,18,248.4,1
PUMP-03439,144,72.6,60.7,6.13,14,27.7,1
PUMP-03440,13,53.1,62.6,2.66,23,63.1,0
PUMP-03441,35,53.9,55.3,2.87,15,196.0,0
PUMP-03442,21,66.2,66.8,1.25,17,38.2,0
PUMP-03443,76,65.9,60.7,2.69,11,167.9,0
PUMP-03444,127,69.2,63.3,2.8,17,52.3,0
PUMP-03445,141,54.0,60.2,2.43,21,34.1,0
PUMP-03446,130,51.3,61.5,6.14,19,69.1,1
PUMP-03447,124,75.2,56.6,3.12,23,73.5,0
PUMP-03448,72,60.7,64.7,1.55,24,40.3,0
PUMP-03449,3,53.8,60.5,1.52,18,51.6,0
PUMP-03450,16,68.0,59.3,1.28,20,33.6,0
PUMP-03451,106,77.5,58.4,3.78,20,99.9,0
PUMP-03452,84,66.8,54.8,2.73,15,57.9,0
PUMP-03453,2,54.0,53.7,2.5,11,37.4,0
PUMP-03454,45,40.2,54.4,4.97,15,106.0,0
PUMP-03455,125,70.3,67.2,3.71,17,100.2,0
PUMP-03456,116,55.9,59.8,5.64,24,11.1,1
PUMP-03457,104,63.1,59.0,2.32,15,41.7,0
PUMP-03458,51,47.6,59.2,1.56,18,105.2,0
PUMP-03459,85,75.5,54.3,3.23,20,212.4,0
PUMP-03460,15,89.2,57.4,2.55,29,60.7,0
PUMP-03461,52,52.7,58.4,3.03,19,27.6,0
PUMP-03462,105,33.9,69.5,4.15,18,66.7,1
PUMP-03463,105,55.4,56.3,3.83,22,66.6,0
