age,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,workclass,income
23,7,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,35,Private,<=50K
40,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Private,>50K
39,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,Private,>50K
23,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Private,<=50K
51,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,40,Private,<=50K
53,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Private,<=50K
24,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,Private,<=50K
53,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,Private,<=50K
49,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Self-emp-not-inc,<=50K
34,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
37,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,Self-emp-not-inc,<=50K
40,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,State-gov,<=50K
23,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,6,State-gov,<=50K
36,14,Never-married,Adm-clerical,Not-in-family,White,Male,13550,0,50,Private,>50K
35,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,4650,0,40,Private,<=50K
53,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,50,Federal-gov,>50K
42,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,Local-gov,>50K
32,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Private,<=50K
33,9,Divorced,Adm-clerical,Own-child,Other,Female,0,0,65,Private,<=50K
59,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,60,Private,<=50K
36,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,Private,<=50K
37,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Self-emp-not-inc,>50K
31,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,Private,<=50K
46,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Private,<=50K
44,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,38,State-gov,<=50K
27,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,60,Private,>50K
29,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Self-emp-not-inc,<=50K
39,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,<=50K
62,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Self-emp-not-inc,<=50K
42,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,25,Private,<=50K
60,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,Local-gov,>50K
35,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Private,<=50K
39,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Private,<=50K
34,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,Self-emp-inc,<=50K
22,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,22,Private,<=50K
44,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
44,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,State-gov,<=50K
49,13,Divorced,Exec-managerial,Unmarried,White,Female,0,625,40,Local-gov,<=50K
21,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,Private,<=50K
52,7,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,Private,<=50K
39,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,Local-gov,>50K
23,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Private,<=50K
54,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,Private,<=50K
31,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,Private,<=50K
30,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,20,State-gov,<=50K
21,10,Never-married,Sales,Own-child,White,Male,0,0,40,Private,<=50K
38,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Local-gov,>50K
51,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Private,>50K
34,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Self-emp-not-inc,>50K
22,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,30,Private,<=50K
26,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1974,55,Private,<=50K
26,10,Never-married,Other-service,Not-in-family,White,Female,0,0,35,Private,<=50K
41,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
35,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,>50K
27,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Local-gov,<=50K
65,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Private,<=50K
31,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Private,<=50K
45,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,Self-emp-inc,>50K
37,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Self-emp-not-inc,>50K
47,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,45,Private,>50K
47,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Self-emp-inc,>50K
33,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,<=50K
40,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Private,<=50K
38,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Private,>50K
21,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,Private,<=50K
40,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Private,<=50K
33,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,55,Private,<=50K
29,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,52,Private,<=50K
41,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,35,Private,<=50K
20,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,54,State-gov,<=50K
34,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Self-emp-not-inc,<=50K
78,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,45,Self-emp-inc,>50K
46,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
40,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,>50K
59,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
23,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Private,<=50K
23,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,24,Private,<=50K
47,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Self-emp-not-inc,<=50K
31,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,Local-gov,>50K
42,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,Self-emp-not-inc,>50K
46,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Local-gov,<=50K
29,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,44,Private,<=50K
21,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Private,<=50K
55,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
38,11,Never-married,Tech-support,Own-child,White,Female,0,0,40,Private,<=50K
44,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,State-gov,<=50K
61,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,Self-emp-not-inc,>50K
38,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,State-gov,<=50K
50,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Self-emp-inc,>50K
53,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,>50K
37,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,36,Private,>50K
49,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Private,>50K
30,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,>50K
19,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Private,<=50K
59,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,Self-emp-not-inc,<=50K
43,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,<=50K
29,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Local-gov,<=50K
49,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Private,<=50K
36,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,Private,<=50K
26,7,Never-married,Other-service,Own-child,Black,Male,1055,0,32,Private,<=50K
18,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,Private,<=50K
60,10,Widowed,Sales,Not-in-family,White,Female,0,0,15,Private,<=50K
43,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Private,<=50K
42,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Private,<=50K
41,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,Private,<=50K
55,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,Self-emp-not-inc,>50K
31,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Private,<=50K
20,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Private,<=50K
37,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
51,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Self-emp-not-inc,<=50K
28,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,55,Private,>50K
24,11,Never-married,Sales,Not-in-family,White,Female,0,0,40,Private,<=50K
21,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,State-gov,<=50K
21,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,Private,<=50K
35,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,Private,<=50K
30,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,Private,<=50K
44,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Self-emp-not-inc,<=50K
45,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Private,>50K
42,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,<=50K
32,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Private,<=50K
33,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Private,<=50K
27,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Private,<=50K
17,6,Never-married,Other-service,Own-child,White,Female,0,0,15,Private,<=50K
45,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Local-gov,<=50K
41,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,<=50K
19,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,Private,<=50K
45,11,Divorced,Other-service,Not-in-family,White,Female,0,0,8,Private,<=50K
41,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,Self-emp-inc,>50K
34,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1740,35,Local-gov,<=50K
33,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,Private,>50K
51,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,Private,<=50K
33,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,20,Private,<=50K
23,10,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,18,Private,<=50K
52,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,30,Private,>50K
25,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,Private,<=50K
64,5,Separated,Transport-moving,Not-in-family,White,Male,0,0,45,Self-emp-not-inc,<=50K
42,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,Private,>50K
29,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Private,<=50K
26,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,Local-gov,<=50K
24,6,Never-married,Other-service,Other-relative,White,Male,0,0,30,Private,<=50K
43,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Federal-gov,>50K
38,6,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,Private,>50K
28,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Private,>50K
44,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Private,<=50K
55,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
52,7,Widowed,Other-service,Unmarried,Black,Female,0,0,40,Private,<=50K
31,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,>50K
35,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Private,<=50K
39,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,36,Private,<=50K
27,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Private,<=50K
23,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,15,State-gov,<=50K
26,7,Separated,Craft-repair,Other-relative,White,Male,2907,0,50,Private,<=50K
33,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Private,<=50K
39,10,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,Private,<=50K
44,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,Private,<=50K
38,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Private,<=50K
18,8,Never-married,Other-service,Own-child,White,Male,0,0,15,Private,<=50K
54,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,Private,<=50K
45,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Private,<=50K
43,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Private,>50K
23,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Local-gov,<=50K
37,10,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,40,Private,<=50K
33,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Self-emp-not-inc,<=50K
45,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Private,>50K
32,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,Self-emp-inc,<=50K
47,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
44,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,>50K
22,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Private,<=50K
17,7,Never-married,Sales,Own-child,White,Male,0,0,30,Private,<=50K
64,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,Self-emp-inc,>50K
30,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,Local-gov,>50K
51,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,Private,>50K
26,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,State-gov,<=50K
31,10,Never-married,Sales,Not-in-family,White,Female,0,1504,40,Private,<=50K
50,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
63,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Private,<=50K
48,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,Private,>50K
37,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,50,Self-emp-inc,>50K
29,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,Private,<=50K
69,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,Private,<=50K
56,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,Private,<=50K
39,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,Local-gov,>50K
42,9,Separated,Other-service,Not-in-family,White,Female,0,0,22,Self-emp-not-inc,<=50K
41,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Federal-gov,>50K
45,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,Private,>50K
23,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Private,<=50K
29,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Private,>50K
34,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Private,<=50K
46,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Local-gov,>50K
46,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,25,Without-pay,<=50K
33,3,Separated,Other-service,Unmarried,White,Female,0,0,40,Private,<=50K
46,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Private,<=50K
26,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,Private,<=50K
49,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,Local-gov,<=50K
55,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1887,40,State-gov,>50K
35,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,<=50K
27,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Private,<=50K
31,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Private,<=50K
47,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,16,Private,<=50K
48,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Self-emp-not-inc,>50K
27,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,56,Private,<=50K
38,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
27,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Private,<=50K
17,8,Never-married,Other-service,Own-child,White,Male,0,0,15,Private,<=50K
44,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,State-gov,>50K
26,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,Private,<=50K
37,9,Never-married,Transport-moving,Other-relative,White,Female,0,0,40,Private,<=50K
49,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Private,>50K
42,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
26,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,<=50K
44,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
47,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,<=50K
49,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,Private,<=50K
17,9,Never-married,Sales,Own-child,White,Female,0,0,20,Private,<=50K
42,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,Private,<=50K
30,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
36,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,37,State-gov,<=50K
53,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,<=50K
23,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Private,<=50K
35,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Private,<=50K
32,7,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,13550,0,60,Private,>50K
39,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,50,Private,>50K
40,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Private,<=50K
28,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Private,<=50K
32,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Private,<=50K
42,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Private,<=50K
35,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,43,Private,<=50K
35,8,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,Private,<=50K
21,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Private,<=50K
71,4,Widowed,Exec-managerial,Not-in-family,White,Male,6097,0,40,Private,>50K
31,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,Private,<=50K
25,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,Local-gov,<=50K
35,9,Never-married,Adm-clerical,Own-child,White,Female,6849,0,40,Private,<=50K
24,9,Never-married,Other-service,Other-relative,White,Male,0,0,25,Private,<=50K
69,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,Private,<=50K
35,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,<=50K
42,13,Never-married,Sales,Not-in-family,White,Male,10520,0,50,Private,>50K
51,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Private,>50K
48,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,44,Private,<=50K
49,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Private,<=50K
53,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407,0,99,Private,<=50K
43,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Private,<=50K
53,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
35,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Private,<=50K
36,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Private,<=50K
34,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Local-gov,<=50K
48,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Private,>50K
53,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
37,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,1504,40,Private,<=50K
49,15,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,State-gov,<=50K
41,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
