reading_id,recorded_at,station,direction,bicycles
20832,2026-04-19T11:00,North Bridge,outbound,21
20833,2026-04-19T12:00,Riverside,inbound,30
20834,2026-04-19T12:00,Riverside,outbound,23
20835,2026-04-19T12:00,Market Gate,inbound,24
20836,2026-04-19T12:00,Market Gate,outbound,21
20837,2026-04-19T12:00,University,inbound,25
20838,2026-04-19T12:00,University,outbound,16
20839,2026-04-19T12:00,North Bridge,inbound,18
20840,2026-04-19T12:00,North Bridge,outbound,17
20841,2026-04-19T13:00,Riverside,inbound,34
20842,2026-04-19T13:00,Riverside,outbound,20
20843,2026-04-19T13:00,Market Gate,inbound,22
20844,2026-04-19T13:00,Market Gate,outbound,19
20845,2026-04-19T13:00,University,inbound,32
20846,2026-04-19T13:00,University,outbound,26
20847,2026-04-19T13:00,North Bridge,inbound,17
20848,2026-04-19T13:00,North Bridge,outbound,20
20849,2026-04-19T14:00,Riverside,inbound,45
20850,2026-04-19T14:00,Riverside,outbound,36
20851,2026-04-19T14:00,Market Gate,inbound,33
20852,2026-04-19T14:00,Market Gate,outbound,35
20853,2026-04-19T14:00,University,inbound,38
20854,2026-04-19T14:00,University,outbound,36
20855,2026-04-19T14:00,North Bridge,inbound,25
20856,2026-04-19T14:00,North Bridge,outbound,27
20857,2026-04-19T15:00,Riverside,inbound,64
20858,2026-04-19T15:00,Riverside,outbound,52
20859,2026-04-19T15:00,Market Gate,inbound,52
20860,2026-04-19T15:00,Market Gate,outbound,44
20861,2026-04-19T15:00,University,inbound,44
20862,2026-04-19T15:00,University,outbound,50
20863,2026-04-19T15:00,North Bridge,inbound,38
20864,2026-04-19T15:00,North Bridge,outbound,33
20865,2026-04-19T16:00,Riverside,inbound,80
20866,2026-04-19T16:00,Riverside,outbound,74
20867,2026-04-19T16:00,Market Gate,inbound,55
20868,2026-04-19T16:00,Market Gate,outbound,50
20869,2026-04-19T16:00,University,inbound,70
20870,2026-04-19T16:00,University,outbound,57
20871,2026-04-19T16:00,North Bridge,inbound,46
20872,2026-04-19T16:00,North Bridge,outbound,49
20873,2026-04-19T17:00,Riverside,inbound,84
20874,2026-04-19T17:00,Riverside,outbound,83
20875,2026-04-19T17:00,Market Gate,inbound,68
20876,2026-04-19T17:00,Market Gate,outbound,63
20877,2026-04-19T17:00,University,inbound,76
20878,2026-04-19T17:00,University,outbound,64
20879,2026-04-19T17:00,North Bridge,inbound,58
20880,2026-04-19T17:00,North Bridge,outbound,49
20881,2026-04-19T18:00,Riverside,inbound,67
20882,2026-04-19T18:00,Riverside,outbound,75
20883,2026-04-19T18:00,Market Gate,inbound,61
20884,2026-04-19T18:00,Market Gate,outbound,57
20885,2026-04-19T18:00,University,inbound,73
20886,2026-04-19T18:00,University,outbound,62
20887,2026-04-19T18:00,North Bridge,inbound,53
20888,2026-04-19T18:00,North Bridge,outbound,52
20889,2026-04-19T19:00,Riverside,inbound,55
20890,2026-04-19T19:00,Riverside,outbound,51
20891,2026-04-19T19:00,Market Gate,inbound,51
20892,2026-04-19T19:00,Market Gate,outbound,39
20893,2026-04-19T19:00,University,inbound,45
20894,2026-04-19T19:00,University,outbound,43
20895,2026-04-19T19:00,North Bridge,inbound,33
20896,2026-04-19T19:00,North Bridge,outbound,34
20897,2026-04-19T20:00,Riverside,inbound,41
20898,2026-04-19T20:00,Riverside,outbound,27
20899,2026-04-19T20:00,Market Gate,inbound,21
20900,2026-04-19T20:00,Market Gate,outbound,21
20901,2026-04-19T20:00,University,inbound,32
20902,2026-04-19T20:00,University,outbound,32
20903,2026-04-19T20:00,North Bridge,inbound,30
20904,2026-04-19T20:00,North Bridge,outbound,32
20905,2026-04-19T21:00,Riverside,inbound,30
20906,2026-04-19T21:00,Riverside,outbound,31
20907,2026-04-19T21:00,Market Gate,inbound,30
20908,2026-04-19T21:00,Market Gate,outbound,24
20909,2026-04-19T21:00,University,inbound,28
20910,2026-04-19T21:00,University,outbound,28
20911,2026-04-19T21:00,North Bridge,inbound,16
20912,2026-04-19T21:00,North Bridge,outbound,12
20913,2026-04-19T22:00,Riverside,inbound,33
20914,2026-04-19T22:00,Riverside,outbound,27
20915,2026-04-19T22:00,Market Gate,inbound,20
20916,2026-04-19T22:00,Market Gate,outbound,23
20917,2026-04-19T22:00,University,inbound,20
20918,2026-04-19T22:00,University,outbound,17
20919,2026-04-19T22:00,North Bridge,inbound,18
20920,2026-04-19T22:00,North Bridge,outbound,17
20921,2026-04-19T23:00,Riverside,inbound,25
20922,2026-04-19T23:00,Riverside,outbound,22
20923,2026-04-19T23:00,Market Gate,inbound,18
20924,2026-04-19T23:00,Market Gate,outbound,18
20925,2026-04-19T23:00,University,inbound,19
20926,2026-04-19T23:00,University,outbound,16
20927,2026-04-19T23:00,North Bridge,inbound,21
20928,2026-04-19T23:00,North Bridge,outbound,25
20929,2026-04-20T00:00,Riverside,inbound,33
20930,2026-04-20T00:00,Riverside,outbound,39
20931,2026-04-20T00:00,Market Gate,inbound,29
20932,2026-04-20T00:00,Market Gate,outbound,23
20933,2026-04-20T00:00,University,inbound,34
20934,2026-04-20T00:00,University,outbound,33
20935,2026-04-20T00:00,North Bridge,inbound,29
20936,2026-04-20T00:00,North Bridge,outbound,20
20937,2026-04-20T01:00,Riverside,inbound,36
20938,2026-04-20T01:00,Riverside,outbound,38
20939,2026-04-20T01:00,Market Gate,inbound,36
20940,2026-04-20T01:00,Market Gate,outbound,30
20941,2026-04-20T01:00,University,inbound,34
20942,2026-04-20T01:00,University,outbound,34
20943,2026-04-20T01:00,North Bridge,inbound,21
20944,2026-04-20T01:00,North Bridge,outbound,27
20945,2026-04-20T02:00,Riverside,inbound,28
20946,2026-04-20T02:00,Riverside,outbound,29
20947,2026-04-20T02:00,Market Gate,inbound,16
20948,2026-04-20T02:00,Market Gate,outbound,37
20949,2026-04-20T02:00,University,inbound,30
20950,2026-04-20T02:00,University,outbound,30
20951,2026-04-20T02:00,North Bridge,inbound,27
20952,2026-04-20T02:00,North Bridge,outbound,18
20953,2026-04-20T03:00,Riverside,inbound,41
20954,2026-04-20T03:00,Riverside,outbound,31
20955,2026-04-20T03:00,Market Gate,inbound,31
20956,2026-04-20T03:00,Market Gate,outbound,22
20957,2026-04-20T03:00,University,inbound,39
20958,2026-04-20T03:00,University,outbound,23
20959,2026-04-20T03:00,North Bridge,inbound,30
20960,2026-04-20T03:00,North Bridge,outbound,24
20961,2026-04-20T04:00,Riverside,inbound,36
20962,2026-04-20T04:00,Riverside,outbound,28
20963,2026-04-20T04:00,Market Gate,inbound,34
20964,2026-04-20T04:00,Market Gate,outbound,22
20965,2026-04-20T04:00,University,inbound,31
20966,2026-04-20T04:00,University,outbound,25
20967,2026-04-20T04:00,North Bridge,inbound,29
20968,2026-04-20T04:00,North Bridge,outbound,23
20969,2026-04-20T05:00,Riverside,inbound,51
20970,2026-04-20T05:00,Riverside,outbound,51
20971,2026-04-20T05:00,Market Gate,inbound,45
20972,2026-04-20T05:00,Market Gate,outbound,33
20973,2026-04-20T05:00,University,inbound,41
20974,2026-04-20T05:00,University,outbound,45
20975,2026-04-20T05:00,North Bridge,inbound,34
20976,2026-04-20T05:00,North Bridge,outbound,31
20977,2026-04-20T06:00,Riverside,inbound,77
20978,2026-04-20T06:00,Riverside,outbound,73
20979,2026-04-20T06:00,Market Gate,inbound,67
20980,2026-04-20T06:00,Market Gate,outbound,58
20981,2026-04-20T06:00,University,inbound,64
20982,2026-04-20T06:00,University,outbound,72
20983,2026-04-20T06:00,North Bridge,inbound,51
20984,2026-04-20T06:00,North Bridge,outbound,51
20985,2026-04-20T07:00,Riverside,inbound,109
20986,2026-04-20T07:00,Riverside,outbound,94
20987,2026-04-20T07:00,Market Gate,inbound,92
20988,2026-04-20T07:00,Market Gate,outbound,82
20989,2026-04-20T07:00,University,inbound,107
20990,2026-04-20T07:00,University,outbound,98
20991,2026-04-20T07:00,North Bridge,inbound,78
20992,2026-04-20T07:00,North Bridge,outbound,74
20993,2026-04-20T08:00,Riverside,inbound,135
20994,2026-04-20T08:00,Riverside,outbound,121
20995,2026-04-20T08:00,Market Gate,inbound,97
20996,2026-04-20T08:00,Market Gate,outbound,98
20997,2026-04-20T08:00,University,inbound,113
20998,2026-04-20T08:00,University,outbound,105
20999,2026-04-20T08:00,North Bridge,inbound,103
21000,2026-04-20T08:00,North Bridge,outbound,85
21001,2026-04-20T09:00,Riverside,inbound,123
21002,2026-04-20T09:00,Riverside,outbound,111
21003,2026-04-20T09:00,Market Gate,inbound,91
21004,2026-04-20T09:00,Market Gate,outbound,81
21005,2026-04-20T09:00,University,inbound,99
21006,2026-04-20T09:00,University,outbound,83
21007,2026-04-20T09:00,North Bridge,inbound,85
21008,2026-04-20T09:00,North Bridge,outbound,77
21009,2026-04-20T10:00,Riverside,inbound,78
21010,2026-04-20T10:00,Riverside,outbound,73
21011,2026-04-20T10:00,Market Gate,inbound,65
21012,2026-04-20T10:00,Market Gate,outbound,57
21013,2026-04-20T10:00,University,inbound,72
21014,2026-04-20T10:00,University,outbound,72
21015,2026-04-20T10:00,North Bridge,inbound,51
21016,2026-04-20T10:00,North Bridge,outbound,50
21017,2026-04-20T11:00,Riverside,inbound,48
21018,2026-04-20T11:00,Riverside,outbound,50
21019,2026-04-20T11:00,Market Gate,inbound,42
21020,2026-04-20T11:00,Market Gate,outbound,35
21021,2026-04-20T11:00,University,inbound,54
21022,2026-04-20T11:00,University,outbound,49
21023,2026-04-20T11:00,North Bridge,inbound,28
21024,2026-04-20T11:00,North Bridge,outbound,40
21025,2026-04-20T12:00,Riverside,inbound,45
21026,2026-04-20T12:00,Riverside,outbound,35
21027,2026-04-20T12:00,Market Gate,inbound,33
21028,2026-04-20T12:00,Market Gate,outbound,23
21029,2026-04-20T12:00,University,inbound,45
21030,2026-04-20T12:00,University,outbound,36
21031,2026-04-20T12:00,North Bridge,inbound,31
21032,2026-04-20T12:00,North Bridge,outbound,20
21033,2026-04-20T13:00,Riverside,inbound,39
21034,2026-04-20T13:00,Riverside,outbound,43
21035,2026-04-20T13:00,Market Gate,inbound,30
21036,2026-04-20T13:00,Market Gate,outbound,29
21037,2026-04-20T13:00,University,inbound,42
21038,2026-04-20T13:00,University,outbound,39
21039,2026-04-20T13:00,North Bridge,inbound,30
21040,2026-04-20T13:00,North Bridge,outbound,33
21041,2026-04-20T14:00,Riverside,inbound,52
21042,2026-04-20T14:00,Riverside,outbound,62
21043,2026-04-20T14:00,Market Gate,inbound,46
21044,2026-04-20T14:00,Market Gate,outbound,43
21045,2026-04-20T14:00,University,inbound,53
21046,2026-04-20T14:00,University,outbound,52
21047,2026-04-20T14:00,North Bridge,inbound,44
21048,2026-04-20T14:00,North Bridge,outbound,26
21049,2026-04-20T15:00,Riverside,inbound,80
21050,2026-04-20T15:00,Riverside,outbound,73
21051,2026-04-20T15:00,Market Gate,inbound,59
21052,2026-04-20T15:00,Market Gate,outbound,57
21053,2026-04-20T15:00,University,inbound,72
21054,2026-04-20T15:00,University,outbound,62
21055,2026-04-20T15:00,North Bridge,inbound,56
21056,2026-04-20T15:00,North Bridge,outbound,53
21057,2026-04-20T16:00,Riverside,inbound,108
21058,2026-04-20T16:00,Riverside,outbound,92
21059,2026-04-20T16:00,Market Gate,inbound,80
21060,2026-04-20T16:00,Market Gate,outbound,80
21061,2026-04-20T16:00,University,inbound,96
21062,2026-04-20T16:00,University,outbound,85
21063,2026-04-20T16:00,North Bridge,inbound,67
21064,2026-04-20T16:00,North Bridge,outbound,62
21065,2026-04-20T17:00,Riverside,inbound,121
21066,2026-04-20T17:00,Riverside,outbound,104
21067,2026-04-20T17:00,Market Gate,inbound,89
21068,2026-04-20T17:00,Market Gate,outbound,90
21069,2026-04-20T17:00,University,inbound,114
21070,2026-04-20T17:00,University,outbound,99
21071,2026-04-20T17:00,North Bridge,inbound,83
21072,2026-04-20T17:00,North Bridge,outbound,77
21073,2026-04-20T18:00,Riverside,inbound,102
21074,2026-04-20T18:00,Riverside,outbound,101
21075,2026-04-20T18:00,Market Gate,inbound,85
21076,2026-04-20T18:00,Market Gate,outbound,77
21077,2026-04-20T18:00,University,inbound,96
21078,2026-04-20T18:00,University,outbound,84
21079,2026-04-20T18:00,North Bridge,inbound,69
21080,2026-04-20T18:00,North Bridge,outbound,65
21081,2026-04-20T19:00,Riverside,inbound,72
21082,2026-04-20T19:00,Riverside,outbound,72
21083,2026-04-20T19:00,Market Gate,inbound,74
21084,2026-04-20T19:00,Market Gate,outbound,44
21085,2026-04-20T19:00,University,inbound,74
21086,2026-04-20T19:00,University,outbound,62
21087,2026-04-20T19:00,North Bridge,inbound,49
21088,2026-04-20T19:00,North Bridge,outbound,44
21089,2026-04-20T20:00,Riverside,inbound,59
21090,2026-04-20T20:00,Riverside,outbound,48
21091,2026-04-20T20:00,Market Gate,inbound,45
21092,2026-04-20T20:00,Market Gate,outbound,43
21093,2026-04-20T20:00,University,inbound,55
21094,2026-04-20T20:00,University,outbound,46
21095,2026-04-20T20:00,North Bridge,inbound,35
21096,2026-04-20T20:00,North Bridge,outbound,28
21097,2026-04-20T21:00,Riverside,inbound,38
21098,2026-04-20T21:00,Riverside,outbound,33
21099,2026-04-20T21:00,Market Gate,inbound,33
21100,2026-04-20T21:00,Market Gate,outbound,25
21101,2026-04-20T21:00,University,inbound,37
21102,2026-04-20T21:00,University,outbound,50
21103,2026-04-20T21:00,North Bridge,inbound,23
21104,2026-04-20T21:00,North Bridge,outbound,38
21105,2026-04-20T22:00,Riverside,inbound,35
21106,2026-04-20T22:00,Riverside,outbound,33
21107,2026-04-20T22:00,Market Gate,inbound,24
21108,2026-04-20T22:00,Market Gate,outbound,28
21109,2026-04-20T22:00,University,inbound,35
21110,2026-04-20T22:00,University,outbound,44
21111,2026-04-20T22:00,North Bridge,inbound,16
21112,2026-04-20T22:00,North Bridge,outbound,30
21113,2026-04-20T23:00,Riverside,inbound,39
21114,2026-04-20T23:00,Riverside,outbound,40
21115,2026-04-20T23:00,Market Gate,inbound,22
21116,2026-04-20T23:00,Market Gate,outbound,36
21117,2026-04-20T23:00,University,inbound,30
21118,2026-04-20T23:00,University,outbound,26
21119,2026-04-20T23:00,North Bridge,inbound,25
21120,2026-04-20T23:00,North Bridge,outbound,15
21121,2026-04-21T00:00,Riverside,inbound,44
21122,2026-04-21T00:00,Riverside,outbound,32
21123,2026-04-21T00:00,Market Gate,inbound,31
21124,2026-04-21T00:00,Market Gate,outbound,27
21125,2026-04-21T00:00,University,inbound,32
21126,2026-04-21T00:00,University,outbound,27
21127,2026-04-21T00:00,North Bridge,inbound,21
21128,2026-04-21T00:00,North Bridge,outbound,13
21129,2026-04-21T01:00,Riverside,inbound,34
21130,2026-04-21T01:00,Riverside,outbound,30
21131,2026-04-21T01:00,Market Gate,inbound,29
21132,2026-04-21T01:00,Market Gate,outbound,33
21133,2026-04-21T01:00,University,inbound,34
21134,2026-04-21T01:00,University,outbound,39
21135,2026-04-21T01:00,North Bridge,inbound,35
21136,2026-04-21T01:00,North Bridge,outbound,33
21137,2026-04-21T02:00,Riverside,inbound,38
21138,2026-04-21T02:00,Riverside,outbound,37
21139,2026-04-21T02:00,Market Gate,inbound,32
21140,2026-04-21T02:00,Market Gate,outbound,27
21141,2026-04-21T02:00,University,inbound,31
21142,2026-04-21T02:00,University,outbound,31
21143,2026-04-21T02:00,North Bridge,inbound,24
21144,2026-04-21T02:00,North Bridge,outbound,19
21145,2026-04-21T03:00,Riverside,inbound,38
21146,2026-04-21T03:00,Riverside,outbound,40
21147,2026-04-21T03:00,Market Gate,inbound,29
21148,2026-04-21T03:00,Market Gate,outbound,26
21149,2026-04-21T03:00,University,inbound,40
21150,2026-04-21T03:00,University,outbound,33
21151,2026-04-21T03:00,North Bridge,inbound,22
21152,2026-04-21T03:00,North Bridge,outbound,31
21153,2026-04-21T04:00,Riverside,inbound,40
21154,2026-04-21T04:00,Riverside,outbound,39
21155,2026-04-21T04:00,Market Gate,inbound,30
21156,2026-04-21T04:00,Market Gate,outbound,25
21157,2026-04-21T04:00,University,inbound,46
21158,2026-04-21T04:00,University,outbound,24
21159,2026-04-21T04:00,North Bridge,inbound,27
21160,2026-04-21T04:00,North Bridge,outbound,24
21161,2026-04-21T05:00,Riverside,inbound,40
21162,2026-04-21T05:00,Riverside,outbound,38
21163,2026-04-21T05:00,Market Gate,inbound,34
21164,2026-04-21T05:00,Market Gate,outbound,38
21165,2026-04-21T05:00,University,inbound,50
21166,2026-04-21T05:00,University,outbound,49
21167,2026-04-21T05:00,North Bridge,inbound,30
21168,2026-04-21T05:00,North Bridge,outbound,44
21169,2026-04-21T06:00,Riverside,inbound,76
21170,2026-04-21T06:00,Riverside,outbound,66
21171,2026-04-21T06:00,Market Gate,inbound,64
21172,2026-04-21T06:00,Market Gate,outbound,61
21173,2026-04-21T06:00,University,inbound,81
21174,2026-04-21T06:00,University,outbound,66
21175,2026-04-21T06:00,North Bridge,inbound,48
21176,2026-04-21T06:00,North Bridge,outbound,50
21177,2026-04-21T07:00,Riverside,inbound,120
21178,2026-04-21T07:00,Riverside,outbound,112
21179,2026-04-21T07:00,Market Gate,inbound,93
21180,2026-04-21T07:00,Market Gate,outbound,81
21181,2026-04-21T07:00,University,inbound,101
21182,2026-04-21T07:00,University,outbound,103
21183,2026-04-21T07:00,North Bridge,inbound,67
21184,2026-04-21T07:00,North Bridge,outbound,78
21185,2026-04-21T08:00,Riverside,inbound,138
21186,2026-04-21T08:00,Riverside,outbound,127
21187,2026-04-21T08:00,Market Gate,inbound,105
21188,2026-04-21T08:00,Market Gate,outbound,87
21189,2026-04-21T08:00,University,inbound,126
21190,2026-04-21T08:00,University,outbound,118
21191,2026-04-21T08:00,North Bridge,inbound,82
21192,2026-04-21T08:00,North Bridge,outbound,73
21193,2026-04-21T09:00,Riverside,inbound,105
21194,2026-04-21T09:00,Riverside,outbound,102
21195,2026-04-21T09:00,Market Gate,inbound,99
21196,2026-04-21T09:00,Market Gate,outbound,84
21197,2026-04-21T09:00,University,inbound,101
21198,2026-04-21T09:00,University,outbound,96
21199,2026-04-21T09:00,North Bridge,inbound,77
21200,2026-04-21T09:00,North Bridge,outbound,69
21201,2026-04-21T10:00,Riverside,inbound,81
21202,2026-04-21T10:00,Riverside,outbound,71
21203,2026-04-21T10:00,Market Gate,inbound,60
21204,2026-04-21T10:00,Market Gate,outbound,56
21205,2026-04-21T10:00,University,inbound,71
21206,2026-04-21T10:00,University,outbound,69
21207,2026-04-21T10:00,North Bridge,inbound,57
21208,2026-04-21T10:00,North Bridge,outbound,47
21209,2026-04-21T11:00,Riverside,inbound,51
21210,2026-04-21T11:00,Riverside,outbound,56
21211,2026-04-21T11:00,Market Gate,inbound,42
21212,2026-04-21T11:00,Market Gate,outbound,47
21213,2026-04-21T11:00,University,inbound,46
21214,2026-04-21T11:00,University,outbound,45
21215,2026-04-21T11:00,North Bridge,inbound,40
21216,2026-04-21T11:00,North Bridge,outbound,38
21217,2026-04-21T12:00,Riverside,inbound,47
21218,2026-04-21T12:00,Riverside,outbound,46
21219,2026-04-21T12:00,Market Gate,inbound,24
21220,2026-04-21T12:00,Market Gate,outbound,27
21221,2026-04-21T12:00,University,inbound,37
21222,2026-04-21T12:00,University,outbound,26
21223,2026-04-21T12:00,North Bridge,inbound,41
21224,2026-04-21T12:00,North Bridge,outbound,28
