reading_id,vibration_rms_mm_s,motor_temp_c,load_pct,current_variation_a,acoustic_kurtosis,days_since_service,recent_auto_stops,ambient_temp_c,urgent_inspection
EQ-02537,2.28,77.2,29.8,1.68,1.19,267,1,26.6,0
EQ-02538,4.52,70.9,51.0,0.75,2.29,478,1,22.8,0
EQ-02539,2.96,67.5,42.0,3.05,2.92,472,0,24.5,0
EQ-02540,0.58,76.7,88.8,1.42,2.5,317,2,25.2,0
EQ-02541,6.47,56.2,79.9,0.89,5.58,73,2,26.9,1
EQ-02542,3.26,62.1,84.7,0.07,2.69,129,0,28.9,0
EQ-02543,0.74,72.9,79.3,1.72,1.75,215,0,18.1,0
EQ-02544,2.92,80.0,64.8,2.08,3.39,103,0,31.6,0
EQ-02545,1.15,78.5,55.4,0.24,4.99,16,0,18.3,0
EQ-02546,1.68,72.9,90.8,1.96,4.06,181,0,24.4,0
EQ-02547,1.65,58.4,41.1,0.55,5.14,293,0,41.0,0
EQ-02548,2.44,61.3,61.3,1.46,1.66,405,0,16.6,0
EQ-02549,2.92,55.7,75.7,0.28,2.25,402,0,20.1,0
EQ-02550,1.17,70.4,68.1,2.5,1.71,180,0,32.2,0
EQ-02551,1.04,97.8,26.9,0.38,2.62,344,1,16.9,0
EQ-02552,3.04,61.2,31.1,0.67,2.07,294,1,18.8,0
EQ-02553,3.24,64.7,42.3,0.74,5.21,409,1,27.8,0
EQ-02554,5.52,73.7,75.0,1.2,2.57,350,1,22.2,0
EQ-02555,1.82,59.6,47.5,1.88,3.56,178,1,20.2,0
EQ-02556,10.5,61.7,41.6,1.78,1.13,458,0,21.1,0
EQ-02557,1.53,58.4,82.0,2.21,1.28,27,1,18.6,0
EQ-02558,2.15,74.2,57.3,1.71,1.62,499,0,19.2,0
EQ-02559,2.21,92.8,93.5,1.9,2.75,246,1,20.2,0
EQ-02560,0.63,73.2,96.2,0.14,3.88,202,0,26.6,0
EQ-02561,2.91,59.7,72.0,0.31,4.35,55,0,27.7,0
EQ-02562,4.99,75.1,22.5,0.22,2.22,445,0,8.7,0
EQ-02563,1.32,58.2,32.0,0.61,1.82,440,0,22.6,0
EQ-02564,2.37,49.7,27.2,0.77,4.1,8,1,23.6,0
EQ-02565,1.58,65.0,53.8,1.82,3.48,415,2,22.4,0
EQ-02566,1.47,85.4,73.9,0.56,1.66,213,1,33.6,0
EQ-02567,4.3,72.1,51.6,0.15,3.0,189,0,24.3,0
EQ-02568,1.39,56.4,99.9,2.48,4.74,538,2,14.3,0
EQ-02569,4.68,65.7,73.2,2.1,1.89,250,2,22.8,0
EQ-02570,8.02,48.7,83.8,1.67,1.05,337,1,19.4,1
EQ-02571,3.9,74.4,52.3,0.11,3.97,458,0,19.6,0
EQ-02572,1.65,60.1,46.9,0.81,3.05,161,0,21.5,0
EQ-02573,2.57,58.0,90.0,2.26,6.04,488,0,27.8,0
EQ-02574,3.36,79.1,35.6,1.12,5.1,495,1,14.1,1
EQ-02575,3.38,54.3,77.1,0.89,1.3,424,0,26.8,0
EQ-02576,3.34,72.9,43.8,0.85,1.8,31,2,19.5,0
EQ-02577,2.69,68.5,52.1,0.92,2.84,279,2,29.4,0
EQ-02578,2.28,71.2,44.9,1.5,1.45,207,1,18.5,0
EQ-02579,7.3,71.5,97.3,0.68,3.14,184,0,31.9,1
EQ-02580,4.19,78.3,63.4,0.69,3.02,223,1,20.6,0
EQ-02581,1.37,63.6,26.7,1.13,1.75,256,0,24.2,0
EQ-02582,1.12,68.6,93.2,0.36,2.65,413,1,24.3,1
EQ-02583,1.17,82.0,28.3,1.31,7.05,496,0,29.3,0
EQ-02584,5.99,50.0,25.3,0.36,1.14,212,1,22.5,0
EQ-02585,0.98,74.2,33.8,0.23,1.99,456,0,25.8,0
EQ-02586,0.68,71.7,87.8,1.33,2.98,393,0,24.1,0
EQ-02587,1.54,72.6,47.4,0.18,1.05,112,1,28.4,0
EQ-02588,5.75,63.0,50.8,1.97,1.9,241,1,19.2,0
EQ-02589,3.66,40.4,29.1,2.53,2.48,399,2,24.8,0
EQ-02590,1.66,65.1,77.8,2.96,2.68,299,0,25.4,0
EQ-02591,4.89,68.2,73.3,2.05,1.71,428,2,14.5,0
EQ-02592,1.27,68.2,82.6,1.61,2.59,152,0,18.2,0
EQ-02593,2.71,56.4,43.1,0.7,2.42,439,0,19.1,0
EQ-02594,2.82,61.7,52.4,0.31,2.11,273,0,21.5,0
EQ-02595,1.86,56.4,91.5,3.4,3.14,322,1,14.5,0
EQ-02596,1.1,60.3,32.1,0.5,3.68,195,0,21.1,0
EQ-02597,4.01,76.4,97.4,1.42,2.67,105,0,30.3,0
EQ-02598,4.48,75.7,96.9,0.87,1.27,459,2,30.2,1
EQ-02599,6.4,71.4,56.2,2.08,2.03,372,2,20.0,0
EQ-02600,4.03,80.7,60.5,4.35,2.32,320,1,27.2,0
EQ-02601,3.77,78.8,88.4,0.23,2.51,8,0,23.5,0
EQ-02602,4.53,44.5,89.5,0.36,2.38,162,0,21.2,0
EQ-02603,3.75,60.6,79.5,1.13,1.89,320,1,18.7,0
EQ-02604,1.6,45.7,55.5,0.57,3.32,53,1,26.0,0
EQ-02605,1.05,63.3,22.6,1.96,2.57,310,2,23.2,0
EQ-02606,1.09,57.9,92.3,1.93,3.38,65,0,14.5,0
EQ-02607,4.93,55.4,78.4,0.5,6.16,71,0,24.9,0
EQ-02608,0.98,53.1,45.4,0.69,2.45,489,1,19.8,0
EQ-02609,2.05,72.6,90.3,0.72,1.83,147,0,28.1,0
EQ-02610,1.83,69.9,36.7,1.37,3.41,501,0,8.0,1
EQ-02611,3.62,85.9,55.9,0.31,2.52,121,1,16.0,0
EQ-02612,2.76,78.8,76.3,0.56,4.47,56,1,25.9,0
EQ-02613,4.37,58.7,79.6,1.72,3.1,36,0,23.8,0
EQ-02614,0.5,64.4,54.7,0.62,3.75,535,1,21.3,0
EQ-02615,1.78,70.5,64.4,1.99,3.61,396,1,21.2,0
EQ-02616,1.6,51.7,32.7,1.72,3.29,195,1,22.5,0
EQ-02617,1.56,77.5,55.8,0.14,5.69,121,1,25.5,0
EQ-02618,2.32,54.7,78.5,0.37,3.41,63,1,17.8,0
EQ-02619,5.35,72.9,44.1,0.37,1.76,466,1,19.1,0
EQ-02620,2.36,64.6,24.9,1.12,4.86,131,0,19.9,0
EQ-02621,3.6,79.1,36.5,1.2,7.11,29,0,28.0,0
EQ-02622,2.89,59.5,72.5,0.99,4.74,468,1,25.4,0
EQ-02623,5.45,66.9,80.5,1.29,4.91,136,1,28.4,1
EQ-02624,2.37,58.1,93.7,0.69,3.89,72,1,24.4,0
EQ-02625,4.22,72.1,73.4,0.22,2.06,122,0,19.0,0
EQ-02626,2.27,50.0,29.7,0.35,3.06,68,1,23.1,0
EQ-02627,0.88,82.1,42.9,1.1,2.22,25,1,27.7,0
EQ-02628,3.25,73.0,99.6,1.16,1.05,259,1,24.3,0
EQ-02629,8.24,61.3,29.7,2.95,5.44,37,1,15.5,0
EQ-02630,1.56,46.1,47.4,1.47,1.2,194,0,19.4,0
EQ-02631,5.5,61.1,90.4,1.16,3.9,45,1,22.9,0
EQ-02632,2.91,88.5,26.6,0.75,3.53,423,1,33.4,0
EQ-02633,3.2,96.8,41.1,1.71,2.6,299,2,23.9,1
EQ-02634,1.17,71.1,70.6,0.41,1.21,301,1,35.3,0
EQ-02635,0.54,61.0,42.1,2.8,2.78,268,2,18.7,0
EQ-02636,0.73,65.5,58.6,0.21,3.14,286,0,28.1,0
EQ-02637,4.82,63.8,30.7,0.73,3.54,24,1,28.3,0
EQ-02638,2.16,67.8,50.5,0.49,4.16,317,1,37.1,0
EQ-02639,2.92,62.0,46.5,0.64,3.08,316,1,17.0,0
EQ-02640,2.57,78.6,56.2,0.89,1.7,37,0,21.1,0
EQ-02641,3.62,52.3,82.5,0.44,4.39,373,0,24.3,0
EQ-02642,1.06,83.0,95.9,1.52,3.85,516,0,37.1,0
EQ-02643,1.95,63.1,52.5,0.98,1.06,309,0,29.7,0
EQ-02644,0.43,68.5,50.5,2.09,1.88,240,0,24.1,0
EQ-02645,10.13,67.3,65.7,0.78,3.79,417,0,24.7,1
EQ-02646,5.62,69.0,83.7,2.9,2.94,117,1,18.2,0
EQ-02647,2.75,72.4,39.5,0.77,3.8,223,2,23.6,0
EQ-02648,2.6,80.8,97.3,0.29,1.64,14,1,25.4,0
EQ-02649,5.68,75.2,25.0,0.93,2.3,363,0,29.2,0
EQ-02650,2.36,73.8,73.2,1.22,1.48,468,0,29.3,0
EQ-02651,4.97,72.2,59.2,1.58,3.36,156,1,25.6,0
EQ-02652,6.62,78.8,90.3,1.13,2.57,332,0,22.5,1
EQ-02653,7.59,59.9,30.3,0.28,3.07,504,0,26.5,0
EQ-02654,1.62,55.3,46.1,0.6,2.67,363,1,16.3,0
EQ-02655,6.34,70.7,92.6,0.52,4.92,474,2,26.2,0
EQ-02656,2.89,75.0,62.6,0.65,1.75,263,0,28.0,0
EQ-02657,5.06,70.8,39.0,0.26,1.29,98,0,22.3,0
EQ-02658,4.78,53.0,22.6,1.69,2.12,435,0,19.5,0
EQ-02659,2.01,80.9,45.8,0.45,3.61,476,0,27.6,0
EQ-02660,2.54,56.0,83.5,0.93,1.74,532,0,23.0,0
EQ-02661,3.74,88.1,64.3,1.6,3.23,69,1,17.7,0
EQ-02662,6.91,57.9,36.9,2.53,5.74,355,1,29.7,0
EQ-02663,0.28,70.5,32.6,1.42,2.56,394,1,27.1,0
EQ-02664,1.74,46.9,46.2,3.87,4.01,262,1,19.5,0
EQ-02665,5.08,71.0,91.7,1.02,1.35,498,1,10.3,1
EQ-02666,4.26,69.0,58.2,2.84,2.62,433,1,26.1,0
EQ-02667,1.21,61.2,74.1,1.58,3.18,233,0,30.3,0
EQ-02668,2.75,79.4,53.5,0.59,1.76,33,0,30.5,0
EQ-02669,2.09,94.3,31.7,1.03,11.55,79,1,27.4,0
EQ-02670,1.35,48.2,31.3,0.35,4.24,390,0,33.2,0
EQ-02671,4.87,64.9,63.6,0.36,2.64,416,0,30.3,0
EQ-02672,3.53,51.3,25.6,0.75,4.19,495,0,19.3,0
EQ-02673,1.4,39.9,51.5,0.69,1.5,264,1,25.3,0
EQ-02674,4.27,65.4,62.8,1.75,1.61,158,1,30.3,0
EQ-02675,6.25,77.6,46.7,2.97,3.43,9,0,31.1,1
EQ-02676,4.03,76.0,25.5,0.42,1.05,178,1,29.0,0
EQ-02677,2.86,38.4,78.6,0.67,7.26,256,0,34.6,0
EQ-02678,2.59,64.5,65.0,0.54,1.12,75,0,27.0,0
EQ-02679,1.11,64.9,47.5,0.31,3.0,438,1,17.6,0
EQ-02680,3.71,64.7,24.6,1.91,2.93,11,3,31.6,0
EQ-02681,1.41,73.9,90.0,1.41,3.89,144,0,32.4,0
EQ-02682,5.5,76.0,87.6,1.63,3.7,349,2,19.6,1
EQ-02683,3.26,74.0,44.6,0.57,9.11,355,0,19.2,0
EQ-02684,1.22,83.4,56.3,1.48,6.31,125,1,25.4,0
EQ-02685,2.18,54.4,26.7,1.35,1.12,275,0,20.5,0
EQ-02686,1.21,57.9,37.6,2.4,3.07,350,1,24.7,0
EQ-02687,2.79,56.4,37.3,3.45,4.5,96,0,31.0,0
EQ-02688,1.3,66.4,91.7,1.04,1.91,219,1,21.5,0
EQ-02689,2.78,54.7,98.5,0.05,4.53,362,2,24.6,0
EQ-02690,2.94,57.4,87.1,2.79,2.34,363,0,19.7,0
EQ-02691,3.46,79.9,92.9,1.27,6.54,449,0,34.3,1
EQ-02692,1.52,69.5,75.4,3.93,2.37,327,0,33.9,0
EQ-02693,2.28,72.6,51.0,0.51,1.78,49,1,25.4,0
EQ-02694,4.03,57.5,98.1,0.83,1.84,13,0,17.9,0
EQ-02695,6.73,67.2,73.1,0.13,3.01,218,1,29.4,0
EQ-02696,7.3,71.9,75.7,0.61,2.55,234,2,26.7,0
EQ-02697,0.88,74.0,93.7,1.17,3.37,216,0,30.8,0
EQ-02698,6.55,65.2,41.4,0.75,2.45,35,2,21.4,0
EQ-02699,1.61,42.8,69.6,2.04,1.49,485,0,15.5,0
EQ-02700,1.21,81.4,78.9,0.8,2.27,39,1,24.7,0
EQ-02701,2.48,57.0,64.3,0.1,3.92,425,1,29.6,0
EQ-02702,6.74,77.2,49.0,0.43,2.51,460,1,33.8,0
EQ-02703,3.05,64.0,68.1,0.08,2.49,388,1,17.3,0
EQ-02704,8.6,60.3,30.2,2.26,2.99,248,0,29.6,1
EQ-02705,1.6,61.3,95.6,5.8,3.06,147,0,34.1,0
EQ-02706,2.46,76.1,27.0,3.43,2.82,100,0,28.3,0
EQ-02707,1.4,61.0,51.6,1.0,6.35,352,2,21.3,0
EQ-02708,3.89,57.6,27.2,1.98,11.74,382,0,25.3,0
EQ-02709,0.34,65.0,40.9,2.68,3.39,408,0,19.3,0
EQ-02710,7.1,45.9,61.8,0.17,8.96,117,0,21.4,0
EQ-02711,3.28,67.2,57.5,0.58,2.75,216,0,14.5,0
EQ-02712,3.77,76.9,84.1,0.93,1.9,113,0,32.3,0
EQ-02713,1.96,80.2,96.0,0.08,3.79,261,0,20.8,0
EQ-02714,5.26,52.6,49.7,1.32,8.45,419,2,23.0,0
EQ-02715,4.39,52.1,36.3,0.51,2.88,266,1,21.8,0
EQ-02716,3.18,69.8,65.5,0.3,2.68,301,1,27.2,0
EQ-02717,3.7,75.9,58.0,1.68,3.25,448,0,23.7,0
EQ-02718,2.47,56.5,45.5,1.09,1.54,490,2,25.5,0
EQ-02719,4.15,79.8,65.7,1.48,1.67,305,0,23.8,0
EQ-02720,2.32,65.2,75.5,0.05,2.75,491,1,21.3,0
EQ-02721,2.9,68.3,25.9,3.48,2.54,476,0,18.8,0
EQ-02722,0.99,54.9,24.9,0.44,3.92,91,0,16.1,0
EQ-02723,2.25,83.5,90.7,2.09,2.5,494,1,22.0,0
EQ-02724,0.62,58.0,54.0,1.32,4.08,339,0,32.9,0
EQ-02725,2.66,64.0,46.9,0.86,4.18,383,1,23.6,0
EQ-02726,3.92,60.1,60.4,0.62,3.67,123,1,27.7,0
EQ-02727,0.68,69.0,56.7,0.52,1.66,356,1,21.1,0
EQ-02728,2.23,35.0,61.4,1.38,1.74,75,1,28.0,0
EQ-02729,1.17,70.7,82.0,0.47,4.32,106,0,21.7,0
EQ-02730,4.63,78.2,49.0,0.63,2.26,371,0,10.8,1
EQ-02731,7.36,69.3,59.5,0.37,2.0,41,0,22.4,0
EQ-02732,3.5,72.4,73.8,1.68,3.0,235,0,18.3,0
EQ-02733,0.77,59.9,49.1,0.8,3.92,435,1,24.6,0
EQ-02734,2.99,84.6,29.2,2.07,2.1,289,1,20.9,1
EQ-02735,0.72,54.1,72.2,0.58,3.34,507,0,17.5,0
EQ-02736,3.3,50.4,67.8,0.96,3.28,378,1,28.5,0
EQ-02737,1.16,65.6,35.9,0.26,1.51,213,1,29.8,0
EQ-02738,1.42,54.5,54.4,2.14,4.54,359,0,23.7,0
EQ-02739,1.12,65.5,60.6,0.28,3.69,361,2,33.5,0
EQ-02740,4.24,58.8,42.8,1.72,1.77,253,1,17.1,0
EQ-02741,2.08,80.3,44.2,1.22,2.74,369,2,23.0,0
EQ-02742,4.22,60.7,73.4,0.41,1.65,66,1,18.1,0
EQ-02743,1.56,65.7,38.1,1.78,1.41,177,0,16.7,0
EQ-02744,6.86,59.1,58.5,0.44,3.73,358,2,27.9,0
EQ-02745,8.41,55.3,58.4,1.01,2.5,47,0,29.6,0
EQ-02746,1.24,81.6,27.5,0.59,4.91,419,0,14.6,0
EQ-02747,3.06,68.9,42.8,0.27,2.56,223,1,37.3,0
EQ-02748,2.64,62.4,95.5,2.01,1.23,50,0,12.0,0
EQ-02749,2.07,49.7,74.5,1.15,2.28,94,3,18.3,0
EQ-02750,4.82,57.9,81.3,1.49,6.18,39,1,28.2,1
EQ-02751,1.9,62.3,57.4,1.37,1.05,393,0,31.4,0
EQ-02752,1.78,53.9,90.0,1.69,2.09,198,1,22.6,0
EQ-02753,3.58,61.0,93.6,0.6,3.58,25,0,21.0,0
EQ-02754,1.56,70.2,81.0,0.24,2.18,300,2,27.9,0
EQ-02755,2.6,70.0,32.6,0.39,1.43,518,2,18.2,0
EQ-02756,1.46,67.4,33.8,0.67,5.32,304,1,28.6,0
EQ-02757,4.27,69.4,40.0,0.16,1.69,385,1,16.6,0
EQ-02758,3.9,83.2,59.3,3.47,1.93,519,1,24.2,1
EQ-02759,3.05,49.0,44.4,1.27,4.44,427,0,26.3,0
EQ-02760,4.62,62.6,40.6,0.83,6.6,148,0,21.2,0
EQ-02761,0.65,59.8,44.3,0.57,2.45,370,1,34.6,0
EQ-02762,5.74,57.8,59.6,1.15,2.82,33,0,25.5,0
EQ-02763,4.63,84.5,69.3,1.96,3.95,225,3,20.2,1
EQ-02764,3.31,57.6,80.6,0.8,9.25,435,0,28.8,0
EQ-02765,3.87,67.3,82.3,0.39,2.08,58,0,23.7,0
EQ-02766,0.71,66.3,48.6,0.69,2.27,194,0,18.3,0
EQ-02767,1.55,58.1,26.5,0.57,10.4,261,0,26.2,0
EQ-02768,2.66,65.8,22.0,0.69,2.46,70,1,24.1,0
EQ-02769,3.23,79.9,93.0,1.26,1.4,439,0,18.0,0
EQ-02770,2.19,65.9,27.9,1.31,2.51,511,1,26.0,0
EQ-02771,6.06,73.1,92.7,0.69,2.93,458,1,29.0,0
EQ-02772,3.25,74.4,73.6,0.95,2.63,200,0,20.8,0
EQ-02773,1.46,62.1,51.1,0.92,2.87,258,0,27.9,0
EQ-02774,1.66,65.9,47.2,1.12,4.05,253,1,27.8,0
EQ-02775,2.68,70.4,27.0,1.46,3.11,351,0,32.3,0
EQ-02776,2.81,75.3,89.1,0.4,1.19,281,0,17.4,0
EQ-02777,4.61,66.4,51.8,0.35,5.67,82,0,23.5,0
EQ-02778,5.9,45.9,63.1,3.66,5.91,381,0,13.9,0
EQ-02779,0.36,64.3,90.1,1.14,1.39,46,0,23.2,0
EQ-02780,3.33,62.7,77.3,2.37,2.1,522,0,17.3,0
EQ-02781,3.37,67.9,69.7,0.34,4.34,309,0,20.0,0
EQ-02782,2.21,47.4,68.4,0.58,1.81,272,0,30.1,1
EQ-02783,2.64,61.3,84.6,0.32,4.26,493,2,32.4,0
EQ-02784,2.73,69.1,41.6,0.19,2.36,496,0,28.9,0
EQ-02785,0.85,64.0,32.9,0.95,1.76,360,0,27.1,0
EQ-02786,1.2,54.3,53.3,1.69,6.69,359,0,20.2,0
EQ-02787,3.27,58.1,43.7,1.92,4.28,531,0,26.6,0
EQ-02788,0.93,64.5,38.4,0.79,4.97,527,0,14.4,0
EQ-02789,2.5,65.4,52.8,0.54,1.51,269,0,26.8,0
EQ-02790,0.91,92.3,83.2,0.86,3.02,370,0,24.0,0
EQ-02791,1.96,64.4,93.9,1.73,3.39,113,2,25.3,0
EQ-02792,1.88,46.2,55.1,2.0,4.83,211,2,30.9,0
EQ-02793,2.79,58.9,86.5,2.04,5.92,36,0,21.4,0
EQ-02794,2.81,70.2,88.7,4.39,4.32,37,0,21.4,1
EQ-02795,2.5,66.1,64.4,0.99,4.75,14,0,21.3,0
EQ-02796,5.72,61.4,95.9,1.33,4.84,183,1,22.5,1
EQ-02797,6.46,92.3,36.8,1.32,2.72,400,1,21.6,0
EQ-02798,4.49,56.5,23.0,2.91,1.23,149,1,16.2,0
EQ-02799,1.41,62.0,73.1,0.56,3.39,426,0,28.0,0
EQ-02800,2.35,66.3,71.2,1.63,2.23,61,1,28.9,0
EQ-02801,0.94,74.1,92.9,0.55,2.48,211,3,24.9,0
EQ-02802,4.69,56.5,71.6,1.33,1.98,268,0,31.8,0
EQ-02803,1.7,70.9,94.5,1.02,2.53,470,0,23.1,0
EQ-02804,1.27,63.6,86.9,1.73,3.71,166,0,26.5,0
EQ-02805,3.57,73.8,63.4,0.73,5.54,513,1,23.4,0
EQ-02806,2.5,78.8,26.2,2.74,2.43,362,0,21.3,0
EQ-02807,3.93,42.9,74.9,0.4,1.35,441,0,32.1,0
EQ-02808,2.45,66.9,89.9,1.32,2.26,256,1,20.0,0
EQ-02809,1.02,44.8,83.5,0.78,5.19,403,1,26.3,0
EQ-02810,3.58,57.0,69.2,0.81,2.15,501,0,21.6,0
EQ-02811,2.6,58.6,92.1,0.45,6.18,267,2,30.3,0
EQ-02812,1.81,62.0,66.5,1.27,1.86,285,1,28.2,0
EQ-02813,4.97,49.7,88.9,1.32,2.19,393,0,30.6,0
EQ-02814,1.65,63.4,36.2,0.51,5.83,129,1,30.5,0
EQ-02815,4.8,73.8,98.8,0.93,5.6,385,0,20.3,0
EQ-02816,1.88,74.7,37.6,0.72,2.26,256,0,18.6,0
EQ-02817,2.82,53.6,69.9,1.31,2.74,38,1,20.5,0
EQ-02818,2.45,59.1,75.0,0.57,5.31,95,0,27.2,0
EQ-02819,2.83,59.0,75.3,1.06,4.47,333,0,26.6,0
EQ-02820,6.34,53.8,53.8,2.37,3.83,271,1,24.9,0
EQ-02821,0.8,58.8,83.4,0.45,2.45,141,1,27.7,0
EQ-02822,7.63,79.0,24.0,2.41,4.7,321,0,23.8,1
EQ-02823,3.49,53.7,71.2,0.15,2.53,144,1,29.4,0
EQ-02824,2.33,49.6,45.1,1.85,2.47,269,0,23.8,0
EQ-02825,4.19,70.4,34.2,0.36,3.26,84,0,29.7,0
EQ-02826,4.57,76.4,46.6,2.85,2.01,365,0,30.5,1
EQ-02827,0.89,62.5,27.0,0.9,3.97,411,0,23.1,0
EQ-02828,3.12,75.9,25.0,0.67,1.81,452,0,22.7,0
EQ-02829,2.67,61.9,86.5,1.27,1.62,373,2,21.0,0
EQ-02830,4.05,59.8,47.9,5.23,3.29,154,1,16.4,0
EQ-02831,3.47,89.5,36.4,2.71,1.73,261,0,24.5,0
EQ-02832,0.78,67.9,45.4,0.54,5.0,467,0,21.9,0
EQ-02833,0.67,79.4,81.3,1.17,3.16,335,1,33.7,0
EQ-02834,4.02,76.4,39.5,0.3,4.55,310,0,24.4,0
EQ-02835,7.64,62.5,76.4,1.07,3.24,186,1,20.4,1
EQ-02836,4.06,67.0,51.9,1.83,6.12,347,0,30.2,1
EQ-02837,2.12,61.2,81.6,0.39,4.99,539,2,23.4,0
EQ-02838,1.75,51.1,68.5,0.9,4.57,112,0,23.4,0
EQ-02839,1.27,83.1,90.7,4.19,1.99,107,2,19.6,1
EQ-02840,2.69,60.2,70.3,0.8,3.15,177,0,18.3,0
EQ-02841,2.57,63.9,91.6,2.78,1.91,236,1,32.8,0
EQ-02842,2.34,65.0,73.7,2.08,2.25,140,0,22.2,0
EQ-02843,1.39,46.2,95.7,2.69,5.34,466,0,32.2,0
EQ-02844,3.67,60.0,47.8,5.2,3.02,229,1,20.4,0
EQ-02845,3.52,70.2,50.0,0.54,5.37,152,0,27.6,0
EQ-02846,1.45,55.2,25.9,0.29,1.58,75,0,30.3,0
EQ-02847,2.66,59.7,65.6,0.14,2.57,295,1,20.3,0
EQ-02848,4.39,50.1,77.3,1.44,3.6,196,1,25.6,0
EQ-02849,2.19,64.0,37.1,0.51,4.02,348,1,22.0,0
EQ-02850,1.37,71.7,92.6,2.33,3.72,202,2,23.5,0
EQ-02851,2.33,51.2,99.0,1.79,2.78,90,0,24.9,0
EQ-02852,4.26,61.7,68.7,1.77,2.22,454,1,14.6,0
EQ-02853,1.14,72.3,45.9,0.7,1.66,362,1,28.1,0
EQ-02854,4.68,82.3,31.6,0.95,1.85,339,0,21.8,0
EQ-02855,2.09,55.2,61.7,2.11,4.44,266,0,18.4,0
EQ-02856,2.0,76.2,51.2,1.27,13.5,61,1,29.5,0
EQ-02857,2.15,62.1,66.4,3.29,1.52,142,0,26.2,0
EQ-02858,4.02,74.7,32.5,0.93,2.73,493,1,10.8,0
EQ-02859,2.74,79.4,89.8,0.32,2.27,186,1,26.3,0
EQ-02860,2.55,57.4,82.8,1.44,3.64,214,4,25.3,1
EQ-02861,1.12,70.8,48.5,2.34,2.36,360,1,19.2,0
EQ-02862,0.83,47.6,42.8,1.14,4.99,322,1,12.0,0
EQ-02863,3.67,68.6,24.1,0.31,3.89,171,1,31.0,0
EQ-02864,2.59,74.0,61.0,0.84,3.06,191,0,16.3,0
EQ-02865,1.6,74.3,83.1,1.02,1.78,534,1,22.5,0
EQ-02866,1.36,55.0,59.8,0.84,4.67,20,0,20.3,0
EQ-02867,0.4,65.4,84.9,3.66,3.72,52,0,16.3,0
EQ-02868,6.08,63.7,25.4,0.66,1.93,47,0,33.5,0
EQ-02869,4.76,64.2,36.0,0.51,3.78,533,0,23.8,0
EQ-02870,2.47,66.9,84.4,1.02,1.05,290,1,23.1,0
EQ-02871,1.31,79.1,50.0,1.12,3.95,14,0,27.0,0
EQ-02872,3.27,54.5,68.6,4.42,1.2,455,1,29.9,0
EQ-02873,2.56,56.2,32.6,0.42,2.24,396,3,21.4,0
EQ-02874,2.62,69.6,67.7,0.71,3.44,73,1,11.5,0
EQ-02875,3.73,74.7,24.0,0.58,4.31,192,0,18.8,0
EQ-02876,5.08,81.3,41.0,0.52,2.86,49,0,24.1,0
EQ-02877,0.63,48.2,30.7,2.44,1.21,345,0,29.5,0
EQ-02878,7.29,83.0,80.9,2.45,5.4,175,2,15.5,1
EQ-02879,0.91,64.8,97.1,2.44,4.44,240,1,28.2,0
EQ-02880,0.31,63.1,89.9,0.66,3.49,454,2,21.9,0
EQ-02881,2.29,58.4,26.9,0.32,1.99,307,0,31.3,0
EQ-02882,3.89,70.3,32.2,0.29,2.73,257,0,30.0,0
EQ-02883,1.48,36.5,33.1,0.42,1.66,295,0,26.1,0
EQ-02884,5.84,58.8,34.9,3.77,3.86,153,0,26.1,0
EQ-02885,3.57,65.1,51.9,0.26,2.38,131,1,17.5,0
EQ-02886,8.28,67.8,66.3,3.14,5.33,469,0,28.5,1
EQ-02887,3.83,55.7,82.0,0.81,6.33,174,0,26.0,0
EQ-02888,1.2,76.9,59.6,0.21,3.21,119,3,30.8,0
EQ-02889,1.76,69.8,51.2,1.14,1.47,461,0,22.9,0
EQ-02890,2.99,60.2,89.8,5.29,2.1,530,0,29.7,1
EQ-02891,1.8,75.2,87.2,1.38,2.8,463,0,33.9,0
EQ-02892,6.84,59.2,24.5,0.13,5.46,328,1,26.6,0
EQ-02893,2.13,57.1,81.9,0.32,3.05,50,0,24.3,0
EQ-02894,2.59,75.5,50.7,1.4,1.16,348,0,21.1,0
EQ-02895,2.51,68.8,86.6,2.67,1.9,44,0,30.9,0
EQ-02896,4.55,65.5,58.8,0.75,5.03,287,0,27.2,0
EQ-02897,1.59,63.8,58.1,1.11,10.23,127,1,25.6,0
EQ-02898,5.63,67.0,84.7,2.02,3.1,87,1,26.1,1
EQ-02899,2.44,69.4,52.2,2.55,2.36,129,2,23.2,0
EQ-02900,3.81,65.4,58.5,2.24,2.12,347,0,22.6,0
EQ-02901,1.34,78.2,91.2,1.52,1.95,151,1,28.5,0
EQ-02902,4.32,64.2,39.4,1.97,2.31,357,2,24.7,1
EQ-02903,3.43,69.2,61.8,1.9,3.23,156,2,32.4,0
EQ-02904,4.17,78.9,84.7,1.05,2.37,425,1,23.2,0
EQ-02905,3.15,46.6,56.3,1.28,1.61,38,0,34.3,0
EQ-02906,9.5,57.9,70.1,0.48,4.11,380,0,30.7,0
EQ-02907,8.65,72.7,95.1,0.69,4.21,492,0,16.1,1
EQ-02908,1.72,72.0,68.3,0.33,1.96,209,1,23.0,0
EQ-02909,0.76,55.2,85.1,1.0,1.97,205,2,32.5,0
EQ-02910,7.49,72.5,84.4,1.65,1.89,286,1,27.9,1
EQ-02911,6.07,50.6,76.3,0.98,5.79,497,0,14.4,0
EQ-02912,0.73,66.8,83.8,0.81,2.43,295,0,18.4,0
