dispatch_id,departed_at,hub,service_level,status,packages,delay_minutes
DSP-081913,2025-08-16 12:48:00,River,Economy,completed,7,11
DSP-081914,2025-08-16 12:52:00,West,Economy,completed,4,17
DSP-081915,2025-08-16 12:56:00,Central,Economy,completed,3,5
DSP-081916,2025-08-16 13:00:00,West,Economy,completed,5,15
DSP-081917,2025-08-16 13:04:00,West,Priority,completed,2,18
DSP-081918,2025-08-16 13:08:00,Harbor,Priority,completed,2,12
DSP-081919,2025-08-16 13:12:00,West,Priority,completed,4,15
DSP-081920,2025-08-16 13:16:00,River,Priority,completed,2,10
DSP-081921,2025-08-16 13:20:00,North,Priority,completed,3,11
DSP-081922,2025-08-16 13:24:00,Central,Priority,completed,6,3
DSP-081923,2025-08-16 13:28:00,South,Economy,completed,9,9
DSP-081924,2025-08-16 13:32:00,Central,Economy,completed,9,7
DSP-081925,2025-08-16 13:36:00,Harbor,Economy,completed,5,13
DSP-081926,2025-08-16 13:40:00,West,Economy,completed,3,13
DSP-081927,2025-08-16 13:44:00,Central,Economy,completed,8,8
DSP-081928,2025-08-16 13:48:00,South,Economy,completed,3,7
DSP-081929,2025-08-16 13:52:00,Central,Priority,completed,4,4
DSP-081930,2025-08-16 13:56:00,River,Economy,completed,8,17
DSP-081931,2025-08-16 14:00:00,West,Economy,completed,8,15
DSP-081932,2025-08-16 14:04:00,River,Economy,completed,3,13
DSP-081933,2025-08-16 14:08:00,Harbor,Priority,completed,4,12
DSP-081934,2025-08-16 14:12:00,West,Economy,completed,9,17
DSP-081935,2025-08-16 14:16:00,Central,Economy,completed,6,9
DSP-081936,2025-08-16 14:20:00,South,Economy,completed,9,9
DSP-081937,2025-08-16 14:24:00,River,Economy,completed,7,15
DSP-081938,2025-08-16 14:28:00,North,Economy,completed,4,9
DSP-081939,2025-08-16 14:32:00,Harbor,Priority,cancelled,1,
DSP-081940,2025-08-16 14:36:00,Harbor,Economy,completed,6,10
DSP-081941,2025-08-16 14:40:00,West,Economy,completed,6,13
DSP-081942,2025-08-16 14:44:00,South,Priority,completed,9,4
DSP-081943,2025-08-16 14:48:00,Central,Priority,completed,7,4
DSP-081944,2025-08-16 14:52:00,South,Priority,completed,5,8
DSP-081945,2025-08-16 14:56:00,South,Priority,completed,7,6
DSP-081946,2025-08-16 15:00:00,North,Economy,completed,6,10
DSP-081947,2025-08-16 15:04:00,South,Priority,completed,5,4
DSP-081948,2025-08-16 15:08:00,Central,Economy,completed,5,11
DSP-081949,2025-08-16 15:12:00,Harbor,Economy,completed,2,11
DSP-081950,2025-08-16 15:16:00,South,Economy,completed,3,11
DSP-081951,2025-08-16 15:20:00,North,Economy,completed,4,13
DSP-081952,2025-08-16 15:24:00,Central,Economy,completed,9,10
DSP-081953,2025-08-16 15:28:00,Central,Economy,completed,7,8
DSP-081954,2025-08-16 15:32:00,West,Economy,completed,5,16
DSP-081955,2025-08-16 15:36:00,North,Economy,completed,3,11
DSP-081956,2025-08-16 15:40:00,Central,Economy,completed,7,7
DSP-081957,2025-08-16 15:44:00,South,Economy,completed,5,10
DSP-081958,2025-08-16 15:48:00,North,Economy,completed,9,11
DSP-081959,2025-08-16 15:52:00,Central,Economy,completed,6,7
DSP-081960,2025-08-16 15:56:00,North,Economy,completed,2,10
DSP-081961,2025-08-16 16:00:00,South,Economy,completed,6,14
DSP-081962,2025-08-16 16:04:00,Central,Priority,completed,2,11
DSP-081963,2025-08-16 16:08:00,West,Priority,completed,2,22
DSP-081964,2025-08-16 16:12:00,South,Economy,completed,9,17
DSP-081965,2025-08-16 16:16:00,South,Economy,completed,2,12
DSP-081966,2025-08-16 16:20:00,South,Economy,completed,11,18
DSP-081967,2025-08-16 16:24:00,River,Economy,completed,7,20
DSP-081968,2025-08-16 16:28:00,West,Priority,completed,5,19
DSP-081969,2025-08-16 16:32:00,River,Priority,completed,8,19
DSP-081970,2025-08-16 16:36:00,South,Priority,completed,8,14
DSP-081971,2025-08-16 16:40:00,West,Economy,completed,7,19
DSP-081972,2025-08-16 16:44:00,Central,Economy,completed,7,13
DSP-081973,2025-08-16 16:48:00,Central,Priority,completed,4,12
DSP-081974,2025-08-16 16:52:00,River,Priority,completed,8,20
DSP-081975,2025-08-16 16:56:00,North,Economy,completed,6,15
DSP-081976,2025-08-16 17:00:00,Harbor,Priority,completed,1,16
DSP-081977,2025-08-16 17:04:00,Central,Economy,completed,11,13
DSP-081978,2025-08-16 17:08:00,South,Economy,completed,2,15
DSP-081979,2025-08-16 17:12:00,Central,Economy,completed,4,12
DSP-081980,2025-08-16 17:16:00,Harbor,Economy,completed,3,16
DSP-081981,2025-08-16 17:20:00,Central,Economy,completed,5,14
DSP-081982,2025-08-16 17:24:00,Harbor,Economy,completed,2,20
DSP-081983,2025-08-16 17:28:00,North,Priority,completed,9,12
DSP-081984,2025-08-16 17:32:00,North,Economy,completed,6,15
DSP-081985,2025-08-16 17:36:00,South,Economy,completed,2,16
DSP-081986,2025-08-16 17:40:00,South,Economy,completed,3,13
DSP-081987,2025-08-16 17:44:00,Central,Economy,completed,4,14
DSP-081988,2025-08-16 17:48:00,North,Economy,completed,7,17
DSP-081989,2025-08-16 17:52:00,North,Economy,completed,2,18
DSP-081990,2025-08-16 17:56:00,Harbor,Economy,completed,4,18
DSP-081991,2025-08-16 18:00:00,River,Priority,completed,9,20
DSP-081992,2025-08-16 18:04:00,West,Economy,completed,10,21
DSP-081993,2025-08-16 18:08:00,South,Economy,completed,12,17
DSP-081994,2025-08-16 18:12:00,Central,Economy,completed,5,11
DSP-081995,2025-08-16 18:16:00,North,Economy,completed,5,12
DSP-081996,2025-08-16 18:20:00,North,Economy,completed,4,15
DSP-081997,2025-08-16 18:24:00,West,Economy,completed,4,21
DSP-081998,2025-08-16 18:28:00,South,Economy,completed,1,15
DSP-081999,2025-08-16 18:32:00,South,Economy,completed,8,12
DSP-082000,2025-08-16 18:36:00,River,Economy,completed,8,22
DSP-082001,2025-08-16 18:40:00,Central,Economy,completed,12,15
DSP-082002,2025-08-16 18:44:00,South,Economy,completed,8,14
DSP-082003,2025-08-16 18:48:00,South,Priority,completed,1,10
DSP-082004,2025-08-16 18:52:00,South,Economy,completed,11,17
DSP-082005,2025-08-16 18:56:00,Harbor,Priority,cancelled,9,
DSP-082006,2025-08-16 19:00:00,South,Priority,completed,4,7
DSP-082007,2025-08-16 19:04:00,South,Economy,completed,11,13
DSP-082008,2025-08-16 19:08:00,River,Priority,completed,3,15
DSP-082009,2025-08-16 19:12:00,West,Priority,completed,4,17
DSP-082010,2025-08-16 19:16:00,Central,Economy,completed,5,10
DSP-082011,2025-08-16 19:20:00,Harbor,Economy,completed,5,10
DSP-082012,2025-08-16 19:24:00,River,Economy,completed,4,15
DSP-082013,2025-08-16 19:28:00,Central,Economy,completed,9,5
DSP-082014,2025-08-16 19:32:00,River,Economy,completed,5,14
DSP-082015,2025-08-16 19:36:00,South,Priority,completed,6,5
DSP-082016,2025-08-16 19:40:00,North,Economy,completed,9,9
DSP-082017,2025-08-16 19:44:00,River,Economy,completed,4,12
DSP-082018,2025-08-16 19:48:00,River,Economy,completed,8,15
DSP-082019,2025-08-16 19:52:00,South,Economy,completed,3,9
DSP-082020,2025-08-16 19:56:00,Harbor,Economy,completed,8,12
DSP-082021,2025-08-16 20:00:00,Central,Priority,completed,8,5
DSP-082022,2025-08-16 20:04:00,Central,Priority,completed,8,9
DSP-082023,2025-08-16 20:08:00,Harbor,Priority,completed,4,9
DSP-082024,2025-08-16 20:12:00,Central,Economy,completed,6,10
DSP-082025,2025-08-16 20:16:00,River,Economy,completed,6,16
DSP-082026,2025-08-16 20:20:00,North,Economy,completed,10,10
DSP-082027,2025-08-16 20:24:00,Harbor,Economy,completed,3,11
DSP-082028,2025-08-16 20:28:00,Harbor,Economy,completed,9,13
DSP-082029,2025-08-16 20:32:00,North,Priority,completed,8,8
DSP-082030,2025-08-16 20:36:00,South,Economy,completed,4,7
DSP-082031,2025-08-16 20:40:00,Harbor,Economy,completed,6,13
DSP-082032,2025-08-16 20:44:00,South,Priority,completed,3,5
DSP-082033,2025-08-16 20:48:00,Harbor,Priority,completed,5,9
DSP-082034,2025-08-16 20:52:00,River,Economy,completed,9,16
DSP-082035,2025-08-16 20:56:00,Harbor,Priority,completed,2,9
DSP-082036,2025-08-16 21:00:00,Central,Economy,completed,4,13
DSP-082037,2025-08-16 21:04:00,West,Economy,completed,11,15
DSP-082038,2025-08-16 21:08:00,North,Economy,completed,10,9
DSP-082039,2025-08-16 21:12:00,North,Economy,completed,5,15
DSP-082040,2025-08-16 21:16:00,South,Economy,completed,4,9
DSP-082041,2025-08-16 21:20:00,West,Economy,completed,4,16
DSP-082042,2025-08-16 21:24:00,South,Priority,completed,8,4
DSP-082043,2025-08-16 21:28:00,Harbor,Priority,completed,4,11
DSP-082044,2025-08-16 21:32:00,Harbor,Priority,completed,2,10
DSP-082045,2025-08-16 21:36:00,Central,Priority,completed,1,8
DSP-082046,2025-08-16 21:40:00,Central,Economy,completed,5,10
DSP-082047,2025-08-16 21:44:00,West,Priority,completed,9,14
DSP-082048,2025-08-16 21:48:00,West,Priority,completed,3,12
DSP-082049,2025-08-16 21:52:00,South,Priority,completed,4,5
DSP-082050,2025-08-16 21:56:00,West,Priority,cancelled,4,
DSP-082051,2025-08-16 22:00:00,Central,Priority,completed,8,6
DSP-082052,2025-08-16 22:04:00,North,Economy,completed,9,11
DSP-082053,2025-08-16 22:08:00,River,Economy,completed,8,14
DSP-082054,2025-08-16 22:12:00,South,Economy,completed,2,7
DSP-082055,2025-08-16 22:16:00,West,Economy,completed,12,16
DSP-082056,2025-08-16 22:20:00,South,Priority,completed,8,10
DSP-082057,2025-08-16 22:24:00,Central,Economy,completed,5,8
DSP-082058,2025-08-16 22:28:00,River,Economy,completed,7,14
DSP-082059,2025-08-16 22:32:00,West,Economy,completed,8,16
DSP-082060,2025-08-16 22:36:00,Central,Economy,completed,11,10
DSP-082061,2025-08-16 22:40:00,South,Priority,completed,2,5
DSP-082062,2025-08-16 22:44:00,South,Economy,completed,8,8
DSP-082063,2025-08-16 22:48:00,Harbor,Priority,completed,7,11
DSP-082064,2025-08-16 22:52:00,North,Economy,completed,3,12
DSP-082065,2025-08-16 22:56:00,River,Economy,completed,3,15
DSP-082066,2025-08-16 23:00:00,Central,Priority,completed,8,8
DSP-082067,2025-08-16 23:04:00,South,Economy,completed,8,12
DSP-082068,2025-08-16 23:08:00,Harbor,Economy,completed,4,11
DSP-082069,2025-08-16 23:12:00,North,Economy,cancelled,9,
DSP-082070,2025-08-16 23:16:00,Central,Priority,completed,9,11
DSP-082071,2025-08-16 23:20:00,River,Economy,completed,5,13
DSP-082072,2025-08-16 23:24:00,River,Economy,completed,6,12
DSP-082073,2025-08-16 23:28:00,North,Economy,completed,3,7
DSP-082074,2025-08-16 23:32:00,West,Economy,completed,9,15
DSP-082075,2025-08-16 23:36:00,West,Priority,completed,9,15
DSP-082076,2025-08-16 23:40:00,West,Economy,completed,8,14
DSP-082077,2025-08-16 23:44:00,South,Economy,completed,10,12
DSP-082078,2025-08-16 23:48:00,River,Priority,completed,5,10
DSP-082079,2025-08-16 23:52:00,West,Economy,completed,5,14
DSP-082080,2025-08-16 23:56:00,Harbor,Economy,completed,6,13
DSP-082081,2025-08-17 00:00:00,West,Economy,cancelled,3,
DSP-082082,2025-08-17 00:04:00,North,Priority,completed,3,6
DSP-082083,2025-08-17 00:08:00,River,Priority,completed,1,15
DSP-082084,2025-08-17 00:12:00,Harbor,Economy,completed,4,12
DSP-082085,2025-08-17 00:16:00,West,Economy,completed,9,14
DSP-082086,2025-08-17 00:20:00,Harbor,Economy,completed,5,13
DSP-082087,2025-08-17 00:24:00,River,Priority,completed,4,10
DSP-082088,2025-08-17 00:28:00,West,Economy,completed,1,15
DSP-082089,2025-08-17 00:32:00,South,Economy,completed,5,9
DSP-082090,2025-08-17 00:36:00,South,Economy,completed,10,9
DSP-082091,2025-08-17 00:40:00,North,Economy,completed,6,12
DSP-082092,2025-08-17 00:44:00,River,Priority,completed,4,8
DSP-082093,2025-08-17 00:48:00,Central,Economy,completed,5,7
DSP-082094,2025-08-17 00:52:00,River,Priority,completed,2,14
DSP-082095,2025-08-17 00:56:00,Central,Economy,completed,5,7
DSP-082096,2025-08-17 01:00:00,North,Priority,completed,1,7
DSP-082097,2025-08-17 01:04:00,River,Economy,completed,10,14
DSP-082098,2025-08-17 01:08:00,South,Economy,completed,3,9
DSP-082099,2025-08-17 01:12:00,Central,Economy,completed,2,10
DSP-082100,2025-08-17 01:16:00,West,Priority,completed,2,16
DSP-082101,2025-08-17 01:20:00,North,Economy,completed,5,8
DSP-082102,2025-08-17 01:24:00,West,Economy,completed,9,15
DSP-082103,2025-08-17 01:28:00,Central,Economy,completed,7,6
DSP-082104,2025-08-17 01:32:00,Harbor,Priority,completed,8,10
DSP-082105,2025-08-17 01:36:00,River,Economy,cancelled,2,
DSP-082106,2025-08-17 01:40:00,West,Economy,completed,8,20
DSP-082107,2025-08-17 01:44:00,Harbor,Economy,completed,2,11
DSP-082108,2025-08-17 01:48:00,River,Priority,completed,7,15
DSP-082109,2025-08-17 01:52:00,Central,Economy,completed,6,4
DSP-082110,2025-08-17 01:56:00,West,Economy,completed,6,14
DSP-082111,2025-08-17 02:00:00,North,Economy,completed,3,9
DSP-082112,2025-08-17 02:04:00,West,Priority,completed,3,10
DSP-082113,2025-08-17 02:08:00,Central,Priority,completed,5,7
DSP-082114,2025-08-17 02:12:00,West,Economy,completed,8,12
DSP-082115,2025-08-17 02:16:00,North,Economy,completed,4,12
DSP-082116,2025-08-17 02:20:00,North,Economy,completed,2,11
DSP-082117,2025-08-17 02:24:00,West,Economy,completed,12,16
DSP-082118,2025-08-17 02:28:00,Central,Priority,completed,7,7
DSP-082119,2025-08-17 02:32:00,North,Priority,completed,2,8
DSP-082120,2025-08-17 02:36:00,River,Economy,completed,4,15
DSP-082121,2025-08-17 02:40:00,North,Economy,completed,8,12
DSP-082122,2025-08-17 02:44:00,South,Priority,completed,3,5
DSP-082123,2025-08-17 02:48:00,Harbor,Economy,completed,8,10
DSP-082124,2025-08-17 02:52:00,River,Economy,completed,9,20
DSP-082125,2025-08-17 02:56:00,West,Economy,cancelled,7,
DSP-082126,2025-08-17 03:00:00,Harbor,Economy,completed,9,12
DSP-082127,2025-08-17 03:04:00,Harbor,Priority,completed,9,8
DSP-082128,2025-08-17 03:08:00,Harbor,Economy,completed,7,14
DSP-082129,2025-08-17 03:12:00,South,Economy,completed,3,10
DSP-082130,2025-08-17 03:16:00,Harbor,Economy,completed,2,11
DSP-082131,2025-08-17 03:20:00,North,Economy,completed,7,14
DSP-082132,2025-08-17 03:24:00,Central,Economy,completed,8,10
DSP-082133,2025-08-17 03:28:00,Central,Economy,completed,1,8
DSP-082134,2025-08-17 03:32:00,Central,Economy,completed,8,6
DSP-082135,2025-08-17 03:36:00,North,Priority,completed,3,8
DSP-082136,2025-08-17 03:40:00,Harbor,Priority,completed,8,11
DSP-082137,2025-08-17 03:44:00,River,Economy,completed,10,19
DSP-082138,2025-08-17 03:48:00,Central,Economy,completed,5,7
DSP-082139,2025-08-17 03:52:00,Central,Economy,completed,10,7
DSP-082140,2025-08-17 03:56:00,South,Economy,cancelled,6,
DSP-082141,2025-08-17 04:00:00,Central,Economy,completed,7,7
DSP-082142,2025-08-17 04:04:00,Harbor,Priority,completed,8,14
DSP-082143,2025-08-17 04:08:00,South,Economy,completed,3,11
DSP-082144,2025-08-17 04:12:00,South,Economy,completed,3,11
DSP-082145,2025-08-17 04:16:00,North,Economy,completed,12,9
DSP-082146,2025-08-17 04:20:00,North,Economy,completed,10,8
DSP-082147,2025-08-17 04:24:00,River,Economy,completed,8,13
DSP-082148,2025-08-17 04:28:00,Central,Economy,completed,10,6
DSP-082149,2025-08-17 04:32:00,West,Priority,completed,1,16
DSP-082150,2025-08-17 04:36:00,West,Economy,completed,7,19
DSP-082151,2025-08-17 04:40:00,Harbor,Economy,cancelled,5,
DSP-082152,2025-08-17 04:44:00,River,Economy,completed,11,11
DSP-082153,2025-08-17 04:48:00,River,Economy,completed,6,15
DSP-082154,2025-08-17 04:52:00,North,Priority,completed,5,8
DSP-082155,2025-08-17 04:56:00,North,Economy,completed,6,11
DSP-082156,2025-08-17 05:00:00,North,Economy,completed,8,12
DSP-082157,2025-08-17 05:04:00,Central,Priority,completed,8,6
DSP-082158,2025-08-17 05:08:00,Central,Economy,completed,3,7
DSP-082159,2025-08-17 05:12:00,River,Economy,completed,3,13
DSP-082160,2025-08-17 05:16:00,North,Economy,completed,10,7
DSP-082161,2025-08-17 05:20:00,North,Priority,completed,1,10
DSP-082162,2025-08-17 05:24:00,North,Economy,completed,9,15
DSP-082163,2025-08-17 05:28:00,Central,Priority,completed,9,6
DSP-082164,2025-08-17 05:32:00,West,Economy,completed,6,17
DSP-082165,2025-08-17 05:36:00,Central,Priority,completed,6,4
DSP-082166,2025-08-17 05:40:00,West,Economy,completed,7,18
DSP-082167,2025-08-17 05:44:00,West,Priority,completed,4,12
DSP-082168,2025-08-17 05:48:00,North,Economy,completed,4,8
DSP-082169,2025-08-17 05:52:00,South,Priority,completed,7,5
DSP-082170,2025-08-17 05:56:00,Harbor,Economy,completed,9,14
DSP-082171,2025-08-17 06:00:00,West,Economy,completed,5,17
DSP-082172,2025-08-17 06:04:00,Central,Priority,completed,1,4
DSP-082173,2025-08-17 06:08:00,North,Economy,completed,4,9
DSP-082174,2025-08-17 06:12:00,South,Economy,completed,7,9
DSP-082175,2025-08-17 06:16:00,West,Economy,completed,2,18
DSP-082176,2025-08-17 06:20:00,Central,Economy,completed,7,8
DSP-082177,2025-08-17 06:24:00,North,Priority,completed,4,8
DSP-082178,2025-08-17 06:28:00,South,Economy,completed,5,7
DSP-082179,2025-08-17 06:32:00,West,Economy,completed,3,14
DSP-082180,2025-08-17 06:36:00,West,Economy,completed,7,17
DSP-082181,2025-08-17 06:40:00,Harbor,Economy,completed,10,13
DSP-082182,2025-08-17 06:44:00,Central,Economy,completed,9,6
DSP-082183,2025-08-17 06:48:00,South,Economy,completed,5,11
DSP-082184,2025-08-17 06:52:00,West,Economy,completed,7,20
DSP-082185,2025-08-17 06:56:00,River,Economy,completed,6,14
DSP-082186,2025-08-17 07:00:00,River,Economy,completed,6,19
DSP-082187,2025-08-17 07:04:00,South,Economy,completed,8,16
DSP-082188,2025-08-17 07:08:00,South,Economy,completed,4,15
DSP-082189,2025-08-17 07:12:00,North,Economy,completed,5,15
DSP-082190,2025-08-17 07:16:00,River,Priority,completed,1,16
DSP-082191,2025-08-17 07:20:00,South,Economy,completed,3,12
DSP-082192,2025-08-17 07:24:00,Central,Economy,completed,6,14
DSP-082193,2025-08-17 07:28:00,River,Priority,completed,2,16
DSP-082194,2025-08-17 07:32:00,Harbor,Economy,completed,9,16
DSP-082195,2025-08-17 07:36:00,Harbor,Priority,completed,9,17
DSP-082196,2025-08-17 07:40:00,Harbor,Priority,completed,2,17
DSP-082197,2025-08-17 07:44:00,South,Priority,completed,1,14
DSP-082198,2025-08-17 07:48:00,Central,Economy,completed,6,14
DSP-082199,2025-08-17 07:52:00,Central,Economy,completed,3,14
DSP-082200,2025-08-17 07:56:00,South,Priority,completed,1,13
DSP-082201,2025-08-17 08:00:00,South,Economy,completed,10,13
DSP-082202,2025-08-17 08:04:00,West,Economy,cancelled,8,
DSP-082203,2025-08-17 08:08:00,River,Economy,completed,5,19
DSP-082204,2025-08-17 08:12:00,North,Economy,completed,5,15
DSP-082205,2025-08-17 08:16:00,Central,Priority,completed,3,13
DSP-082206,2025-08-17 08:20:00,South,Economy,completed,5,15
DSP-082207,2025-08-17 08:24:00,River,Economy,completed,5,20
DSP-082208,2025-08-17 08:28:00,Central,Economy,completed,4,11
DSP-082209,2025-08-17 08:32:00,West,Priority,completed,7,20
DSP-082210,2025-08-17 08:36:00,River,Economy,completed,9,19
DSP-082211,2025-08-17 08:40:00,Harbor,Economy,completed,3,16
DSP-082212,2025-08-17 08:44:00,North,Economy,completed,12,18
DSP-082213,2025-08-17 08:48:00,Central,Priority,cancelled,5,
DSP-082214,2025-08-17 08:52:00,North,Priority,completed,4,13
DSP-082215,2025-08-17 08:56:00,West,Economy,completed,7,22
DSP-082216,2025-08-17 09:00:00,West,Priority,completed,6,21
DSP-082217,2025-08-17 09:04:00,North,Economy,completed,10,18
DSP-082218,2025-08-17 09:08:00,Harbor,Economy,completed,9,19
DSP-082219,2025-08-17 09:12:00,Central,Economy,completed,7,14
DSP-082220,2025-08-17 09:16:00,River,Economy,completed,6,19
DSP-082221,2025-08-17 09:20:00,South,Economy,completed,4,16
DSP-082222,2025-08-17 09:24:00,West,Economy,completed,10,19
DSP-082223,2025-08-17 09:28:00,Central,Economy,completed,5,14
DSP-082224,2025-08-17 09:32:00,West,Economy,completed,8,19
DSP-082225,2025-08-17 09:36:00,Central,Economy,completed,12,10
DSP-082226,2025-08-17 09:40:00,Harbor,Economy,completed,11,18
DSP-082227,2025-08-17 09:44:00,South,Economy,completed,5,17
DSP-082228,2025-08-17 09:48:00,West,Economy,completed,2,23
DSP-082229,2025-08-17 09:52:00,Central,Priority,completed,4,8
DSP-082230,2025-08-17 09:56:00,North,Economy,completed,4,15
DSP-082231,2025-08-17 10:00:00,Central,Economy,completed,3,10
DSP-082232,2025-08-17 10:04:00,South,Priority,completed,5,8
DSP-082233,2025-08-17 10:08:00,West,Economy,completed,4,16
DSP-082234,2025-08-17 10:12:00,North,Economy,cancelled,8,
DSP-082235,2025-08-17 10:16:00,Harbor,Economy,completed,11,14
DSP-082236,2025-08-17 10:20:00,North,Economy,completed,8,13
DSP-082237,2025-08-17 10:24:00,South,Economy,completed,9,8
DSP-082238,2025-08-17 10:28:00,South,Economy,completed,5,8
DSP-082239,2025-08-17 10:32:00,Central,Economy,completed,2,9
DSP-082240,2025-08-17 10:36:00,West,Priority,completed,9,15
DSP-082241,2025-08-17 10:40:00,West,Priority,completed,3,13
DSP-082242,2025-08-17 10:44:00,Central,Economy,completed,4,7
DSP-082243,2025-08-17 10:48:00,West,Economy,completed,1,16
