sequence_id,split,step,temperature_c,door_open,vibration_g,risk_label,event_step
room_0715,train,9,3.065,0,0.314,0,-1
room_0716,train,0,4.214,0,0.263,0,-1
room_0716,train,1,4.681,0,0.262,0,-1
room_0716,train,2,3.083,1,0.225,0,-1
room_0716,train,3,3.772,0,0.249,0,-1
room_0716,train,4,4.212,0,0.202,0,-1
room_0716,train,5,4.58,0,0.241,0,-1
room_0716,train,6,4.34,0,0.156,0,-1
room_0716,train,7,3.815,1,0.189,0,-1
room_0716,train,8,3.447,0,0.239,0,-1
room_0717,test,0,3.53,0,0.138,0,-1
room_0717,test,1,10.555,0,0.195,0,-1
room_0717,test,2,4.116,0,0.2,0,-1
room_0717,test,3,4.119,0,0.232,0,-1
room_0717,test,4,4.04,0,0.157,0,-1
room_0717,test,5,3.878,0,0.159,0,-1
room_0717,test,6,3.742,0,0.255,0,-1
room_0717,test,7,4.204,0,0.15,0,-1
room_0717,test,8,3.601,0,0.211,0,-1
room_0717,test,9,3.672,0,0.185,0,-1
room_0717,test,10,4.398,0,0.196,0,-1
room_0717,test,11,3.903,0,0.218,0,-1
room_0717,test,12,3.019,0,0.188,0,-1
room_0717,test,13,4.1,0,0.22,0,-1
room_0717,test,14,4.425,0,0.117,0,-1
room_0718,test,0,4.853,0,0.214,0,-1
room_0718,test,1,3.887,0,0.172,0,-1
room_0718,test,2,3.707,0,0.194,0,-1
room_0718,test,3,3.941,0,0.255,0,-1
room_0718,test,4,4.243,0,0.133,0,-1
room_0718,test,5,3.347,0,0.238,0,-1
room_0718,test,6,3.992,0,0.168,0,-1
room_0718,test,7,3.555,0,0.14,0,-1
room_0718,test,8,3.334,0,0.169,0,-1
room_0718,test,9,4.423,0,0.245,0,-1
room_0718,test,10,4.059,0,0.216,0,-1
room_0718,test,11,4.057,1,0.884,0,-1
room_0718,test,12,4.569,1,0.169,0,-1
room_0718,test,13,3.505,0,0.25,0,-1
room_0718,test,14,3.78,1,0.179,0,-1
room_0719,test,0,3.658,0,0.127,1,4
room_0719,test,1,4.289,0,0.218,1,4
room_0719,test,2,4.026,0,0.192,1,4
room_0719,test,3,4.639,1,0.17,1,4
room_0719,test,4,10.633,1,0.907,1,4
room_0719,test,5,3.558,0,0.17,1,4
room_0719,test,6,4.062,0,0.175,1,4
room_0719,test,7,3.815,0,0.176,1,4
room_0719,test,8,4.153,0,0.223,1,4
room_0720,train,0,3.609,0,0.234,1,2
room_0720,train,1,3.814,0,0.159,1,2
room_0720,train,2,9.443,1,0.768,1,2
room_0720,train,3,3.552,0,0.271,1,2
room_0720,train,4,3.303,1,0.207,1,2
room_0720,train,5,4.543,0,0.179,1,2
room_0720,train,6,3.68,0,0.095,1,2
room_0720,train,7,3.918,0,0.241,1,2
room_0720,train,8,3.908,0,0.23,1,2
room_0720,train,9,5.162,0,0.152,1,2
room_0721,test,0,3.821,0,0.154,0,-1
room_0721,test,1,4.317,0,0.265,0,-1
room_0721,test,2,3.452,0,0.253,0,-1
room_0721,test,3,3.441,0,0.281,0,-1
room_0721,test,4,3.715,1,0.95,0,-1
room_0721,test,5,4.623,0,0.126,0,-1
room_0721,test,6,3.818,0,0.141,0,-1
room_0721,test,7,3.47,0,0.268,0,-1
room_0721,test,8,3.988,0,0.183,0,-1
room_0721,test,9,3.05,0,0.147,0,-1
room_0721,test,10,3.782,0,0.168,0,-1
room_0721,test,11,4.988,0,0.22,0,-1
room_0721,test,12,3.942,0,0.214,0,-1
room_0721,test,13,4.162,0,0.293,0,-1
room_0722,train,0,4.532,0,0.22,0,-1
room_0722,train,1,4.148,0,0.198,0,-1
room_0722,train,2,3.445,0,0.208,0,-1
room_0722,train,3,3.578,0,0.264,0,-1
room_0722,train,4,4.309,0,0.223,0,-1
room_0722,train,5,3.633,0,0.18,0,-1
room_0722,train,6,4.385,0,0.212,0,-1
room_0722,train,7,4.28,0,0.126,0,-1
room_0722,train,8,3.846,0,0.225,0,-1
room_0722,train,9,4.008,0,0.123,0,-1
room_0722,train,10,4.279,0,0.251,0,-1
room_0722,train,11,3.665,1,0.242,0,-1
room_0722,train,12,3.688,1,0.29,0,-1
room_0723,test,0,3.966,0,0.216,0,-1
room_0723,test,1,4.849,0,0.222,0,-1
room_0723,test,2,10.994,0,0.15,0,-1
room_0723,test,3,3.853,0,0.205,0,-1
room_0723,test,4,4.18,0,0.211,0,-1
room_0723,test,5,3.144,0,0.323,0,-1
room_0723,test,6,4.018,0,0.129,0,-1
room_0723,test,7,3.943,0,0.19,0,-1
room_0723,test,8,4.166,0,0.165,0,-1
room_0723,test,9,4.472,0,0.05,0,-1
room_0724,train,0,3.335,0,0.21,1,8
room_0724,train,1,4.444,0,0.208,1,8
room_0724,train,2,3.975,0,0.218,1,8
room_0724,train,3,3.901,0,0.138,1,8
room_0724,train,4,4.44,0,0.201,1,8
room_0724,train,5,3.905,0,0.22,1,8
room_0724,train,6,3.586,0,0.153,1,8
room_0724,train,7,3.956,0,0.295,1,8
room_0724,train,8,10.355,1,0.919,1,8
room_0724,train,9,4.473,0,0.14,1,8
room_0725,train,0,4.701,0,0.249,0,-1
room_0725,train,1,3.597,0,0.23,0,-1
room_0725,train,2,3.963,0,0.186,0,-1
room_0725,train,3,4.099,0,0.246,0,-1
room_0725,train,4,4.027,0,0.148,0,-1
room_0725,train,5,3.782,0,0.096,0,-1
room_0725,train,6,3.363,0,0.272,0,-1
room_0725,train,7,3.931,0,0.208,0,-1
room_0725,train,8,3.991,0,0.206,0,-1
room_0725,train,9,4.487,0,0.154,0,-1
room_0726,train,0,3.871,0,0.183,0,-1
room_0726,train,1,2.754,0,0.202,0,-1
room_0726,train,2,4.095,0,0.156,0,-1
room_0726,train,3,4.218,0,0.157,0,-1
room_0726,train,4,4.613,0,0.252,0,-1
room_0726,train,5,4.043,0,0.162,0,-1
room_0726,train,6,4.097,0,0.229,0,-1
room_0726,train,7,4.373,0,0.196,0,-1
room_0726,train,8,4.446,0,0.217,0,-1
room_0726,train,9,4.302,0,0.162,0,-1
room_0726,train,10,10.576,0,0.254,0,-1
room_0726,train,11,3.916,0,0.138,0,-1
room_0726,train,12,3.698,0,0.174,0,-1
room_0726,train,13,3.939,0,0.272,0,-1
room_0727,train,0,4.478,0,0.199,0,-1
room_0727,train,1,3.974,1,0.9,0,-1
room_0727,train,2,4.493,0,0.198,0,-1
room_0727,train,3,3.777,0,0.185,0,-1
room_0727,train,4,4.418,0,0.2,0,-1
room_0727,train,5,4.121,0,0.218,0,-1
room_0727,train,6,3.905,0,0.162,0,-1
room_0727,train,7,4.405,0,0.174,0,-1
room_0727,train,8,3.971,0,0.217,0,-1
room_0728,train,0,4.064,0,0.214,1,9
room_0728,train,1,3.568,0,0.197,1,9
room_0728,train,2,4.059,0,0.245,1,9
room_0728,train,3,4.028,0,0.145,1,9
room_0728,train,4,3.958,1,0.303,1,9
room_0728,train,5,4.437,0,0.229,1,9
room_0728,train,6,4.534,0,0.195,1,9
room_0728,train,7,4.14,0,0.261,1,9
room_0728,train,8,4.102,0,0.184,1,9
room_0728,train,9,10.102,1,0.852,1,9
room_0728,train,10,4.812,0,0.279,1,9
room_0729,train,0,4.579,0,0.16,1,5
room_0729,train,1,3.588,0,0.189,1,5
room_0729,train,2,3.044,0,0.225,1,5
room_0729,train,3,3.974,1,0.194,1,5
room_0729,train,4,3.973,0,0.202,1,5
room_0729,train,5,9.714,1,0.815,1,5
room_0729,train,6,3.532,0,0.238,1,5
room_0729,train,7,4.112,0,0.191,1,5
room_0729,train,8,5.008,0,0.188,1,5
room_0730,train,0,4.632,0,0.184,1,9
room_0730,train,1,3.86,0,0.304,1,9
room_0730,train,2,4.234,0,0.163,1,9
room_0730,train,3,4.177,0,0.146,1,9
room_0730,train,4,3.459,0,0.209,1,9
room_0730,train,5,4.306,0,0.243,1,9
room_0730,train,6,4.099,0,0.174,1,9
room_0730,train,7,3.42,0,0.229,1,9
room_0730,train,8,4.342,0,0.265,1,9
room_0730,train,9,9.941,1,0.9,1,9
room_0730,train,10,3.416,0,0.106,1,9
room_0730,train,11,4.144,0,0.147,1,9
room_0730,train,12,3.865,1,0.224,1,9
room_0730,train,13,4.325,0,0.151,1,9
room_0730,train,14,4.271,0,0.141,1,9
room_0731,train,0,3.901,0,0.178,0,-1
room_0731,train,1,4.016,0,0.21,0,-1
room_0731,train,2,3.261,0,0.179,0,-1
room_0731,train,3,3.321,0,0.208,0,-1
room_0731,train,4,4.291,0,0.145,0,-1
room_0731,train,5,3.801,0,0.265,0,-1
room_0731,train,6,3.812,0,0.178,0,-1
room_0731,train,7,4.566,0,0.218,0,-1
room_0732,train,0,3.039,0,0.142,1,6
room_0732,train,1,4.141,0,0.227,1,6
room_0732,train,2,4.52,0,0.185,1,6
room_0732,train,3,4.731,0,0.21,1,6
room_0732,train,4,3.684,0,0.197,1,6
room_0732,train,5,4.366,0,0.178,1,6
room_0732,train,6,10.777,1,0.819,1,6
room_0732,train,7,4.544,0,0.221,1,6
room_0732,train,8,4.576,0,0.229,1,6
room_0732,train,9,3.831,0,0.2,1,6
room_0732,train,10,3.93,0,0.198,1,6
room_0732,train,11,4.154,0,0.274,1,6
room_0732,train,12,4.265,1,0.226,1,6
room_0732,train,13,5.101,0,0.219,1,6
room_0732,train,14,4.236,0,0.165,1,6
room_0732,train,15,3.928,0,0.225,1,6
room_0732,train,16,3.293,0,0.157,1,6
room_0732,train,17,4.04,0,0.168,1,6
room_0733,test,0,4.45,0,0.126,0,-1
room_0733,test,1,3.915,1,0.25,0,-1
room_0733,test,2,3.331,0,0.207,0,-1
room_0733,test,3,4.264,1,0.831,0,-1
room_0733,test,4,4.149,0,0.179,0,-1
room_0733,test,5,3.963,0,0.196,0,-1
room_0733,test,6,5.052,0,0.226,0,-1
room_0733,test,7,3.476,0,0.13,0,-1
room_0734,train,0,4.589,0,0.238,1,6
room_0734,train,1,3.841,0,0.186,1,6
room_0734,train,2,4.484,0,0.3,1,6
room_0734,train,3,3.315,1,0.185,1,6
room_0734,train,4,3.664,0,0.162,1,6
room_0734,train,5,3.5,0,0.142,1,6
room_0734,train,6,9.704,1,0.74,1,6
room_0734,train,7,3.875,0,0.172,1,6
room_0734,train,8,4.871,0,0.155,1,6
room_0734,train,9,4.139,1,0.202,1,6
room_0734,train,10,4.029,1,0.198,1,6
room_0735,train,0,4.304,0,0.322,1,6
room_0735,train,1,4.005,0,0.219,1,6
room_0735,train,2,4.536,0,0.205,1,6
room_0735,train,3,3.93,0,0.227,1,6
room_0735,train,4,3.901,0,0.2,1,6
room_0735,train,5,4.172,1,0.188,1,6
room_0735,train,6,10.972,1,0.856,1,6
room_0735,train,7,4.271,0,0.165,1,6
room_0735,train,8,3.833,0,0.146,1,6
room_0736,test,0,3.719,0,0.221,0,-1
room_0736,test,1,3.828,0,0.171,0,-1
room_0736,test,2,4.098,0,0.194,0,-1
room_0736,test,3,3.91,0,0.156,0,-1
room_0736,test,4,4.7,0,0.237,0,-1
room_0736,test,5,3.406,0,0.16,0,-1
room_0736,test,6,4.043,0,0.156,0,-1
room_0736,test,7,3.702,0,0.163,0,-1
room_0736,test,8,3.86,0,0.209,0,-1
room_0736,test,9,4.365,1,0.931,0,-1
room_0736,test,10,2.727,0,0.192,0,-1
room_0736,test,11,3.774,0,0.217,0,-1
room_0736,test,12,3.462,0,0.169,0,-1
room_0736,test,13,4.129,0,0.223,0,-1
room_0736,test,14,4.541,0,0.161,0,-1
room_0736,test,15,4.03,0,0.105,0,-1
room_0736,test,16,3.245,1,0.251,0,-1
room_0736,test,17,4.052,0,0.177,0,-1
room_0737,test,0,3.553,0,0.164,1,6
room_0737,test,1,4.491,0,0.133,1,6
room_0737,test,2,4.234,0,0.162,1,6
room_0737,test,3,4.114,0,0.17,1,6
room_0737,test,4,2.759,1,0.181,1,6
room_0737,test,5,3.996,0,0.21,1,6
room_0737,test,6,10.953,1,0.732,1,6
room_0737,test,7,4.118,0,0.247,1,6
room_0737,test,8,4.228,0,0.168,1,6
room_0738,train,0,3.999,0,0.182,1,8
room_0738,train,1,3.791,0,0.13,1,8
room_0738,train,2,4.126,0,0.27,1,8
room_0738,train,3,3.804,1,0.199,1,8
room_0738,train,4,4.143,0,0.227,1,8
room_0738,train,5,4.218,0,0.236,1,8
room_0738,train,6,3.837,0,0.218,1,8
room_0738,train,7,3.157,0,0.327,1,8
room_0738,train,8,10.007,1,0.893,1,8
room_0738,train,9,3.552,0,0.212,1,8
room_0739,train,0,4.011,0,0.212,0,-1
room_0739,train,1,3.97,0,0.213,0,-1
room_0739,train,2,4.132,1,0.826,0,-1
room_0739,train,3,4.361,0,0.205,0,-1
room_0739,train,4,4.019,0,0.265,0,-1
room_0739,train,5,3.695,0,0.272,0,-1
room_0739,train,6,4.15,0,0.156,0,-1
room_0739,train,7,3.699,0,0.221,0,-1
room_0739,train,8,3.642,1,0.196,0,-1
room_0740,train,0,3.442,0,0.153,0,-1
room_0740,train,1,4.78,0,0.278,0,-1
room_0740,train,2,4.047,0,0.239,0,-1
room_0740,train,3,3.962,0,0.224,0,-1
room_0740,train,4,4.53,0,0.225,0,-1
room_0740,train,5,3.807,0,0.119,0,-1
room_0740,train,6,3.297,0,0.242,0,-1
room_0740,train,7,3.766,0,0.275,0,-1
room_0740,train,8,4.005,0,0.186,0,-1
room_0740,train,9,4.915,1,0.192,0,-1
room_0740,train,10,3.731,0,0.359,0,-1
room_0740,train,11,3.757,0,0.218,0,-1
room_0740,train,12,3.04,0,0.202,0,-1
room_0740,train,13,4.718,0,0.147,0,-1
room_0740,train,14,4.348,0,0.226,0,-1
room_0741,train,0,4.561,0,0.184,0,-1
room_0741,train,1,4.212,0,0.148,0,-1
room_0741,train,2,3.701,0,0.197,0,-1
room_0741,train,3,4.283,0,0.182,0,-1
room_0741,train,4,3.482,0,0.228,0,-1
room_0741,train,5,4.205,0,0.196,0,-1
room_0741,train,6,3.673,0,0.162,0,-1
room_0741,train,7,3.69,0,0.19,0,-1
room_0741,train,8,3.985,0,0.108,0,-1
room_0741,train,9,3.643,0,0.257,0,-1
room_0741,train,10,3.96,0,0.254,0,-1
room_0741,train,11,10.258,0,0.24,0,-1
room_0741,train,12,4.294,0,0.129,0,-1
room_0741,train,13,4.549,0,0.224,0,-1
room_0741,train,14,4.135,1,0.201,0,-1
room_0741,train,15,4.465,0,0.254,0,-1
room_0741,train,16,4.204,0,0.185,0,-1
room_0741,train,17,4.495,0,0.235,0,-1
room_0742,train,0,4.277,0,0.199,0,-1
room_0742,train,1,4.027,0,0.255,0,-1
room_0742,train,2,4.223,0,0.112,0,-1
room_0742,train,3,4.425,0,0.172,0,-1
room_0742,train,4,3.724,0,0.309,0,-1
room_0742,train,5,4.062,0,0.275,0,-1
room_0742,train,6,3.747,0,0.12,0,-1
room_0742,train,7,4.148,0,0.229,0,-1
room_0742,train,8,4.75,1,0.18,0,-1
room_0742,train,9,4.414,1,0.904,0,-1
room_0742,train,10,4.484,0,0.155,0,-1
room_0742,train,11,3.705,0,0.221,0,-1
room_0742,train,12,4.798,0,0.246,0,-1
room_0743,train,0,3.347,0,0.226,1,1
room_0743,train,1,9.726,1,0.792,1,1
room_0743,train,2,3.49,0,0.242,1,1
room_0743,train,3,4.866,1,0.217,1,1
room_0743,train,4,4.484,0,0.243,1,1
room_0743,train,5,3.728,1,0.182,1,1
room_0743,train,6,4.034,0,0.171,1,1
room_0743,train,7,4.292,0,0.216,1,1
room_0743,train,8,3.586,0,0.13,1,1
room_0744,train,0,3.741,0,0.233,1,4
room_0744,train,1,4.389,0,0.208,1,4
room_0744,train,2,3.981,0,0.109,1,4
room_0744,train,3,4.28,0,0.216,1,4
room_0744,train,4,9.22,1,0.725,1,4
room_0744,train,5,3.426,0,0.196,1,4
room_0744,train,6,3.184,0,0.252,1,4
room_0744,train,7,4.177,1,0.196,1,4
room_0744,train,8,3.98,1,0.265,1,4
room_0744,train,9,4.689,0,0.236,1,4
room_0744,train,10,3.223,0,0.222,1,4
room_0744,train,11,4.054,0,0.15,1,4
room_0744,train,12,3.316,0,0.138,1,4
room_0744,train,13,4.074,0,0.18,1,4
room_0745,train,0,4.529,0,0.156,0,-1
room_0745,train,1,3.579,0,0.22,0,-1
room_0745,train,2,4.098,0,0.118,0,-1
room_0745,train,3,3.854,0,0.146,0,-1
room_0745,train,4,3.963,0,0.163,0,-1
room_0745,train,5,4.175,0,0.194,0,-1
room_0745,train,6,4.294,0,0.192,0,-1
room_0745,train,7,4.321,1,0.911,0,-1
room_0745,train,8,4.766,0,0.25,0,-1
room_0745,train,9,4.223,0,0.223,0,-1
room_0745,train,10,3.585,0,0.25,0,-1
room_0745,train,11,5.19,0,0.224,0,-1
room_0745,train,12,3.058,0,0.255,0,-1
room_0745,train,13,3.89,0,0.191,0,-1
room_0745,train,14,3.421,0,0.128,0,-1
room_0745,train,15,4.048,1,0.187,0,-1
room_0745,train,16,4.563,0,0.186,0,-1
room_0746,test,0,4.038,0,0.181,0,-1
room_0746,test,1,4.194,0,0.222,0,-1
room_0746,test,2,4.276,0,0.145,0,-1
room_0746,test,3,4.418,0,0.169,0,-1
room_0746,test,4,4.068,0,0.279,0,-1
room_0746,test,5,3.646,0,0.05,0,-1
room_0746,test,6,4.104,0,0.191,0,-1
room_0746,test,7,4.26,0,0.185,0,-1
room_0746,test,8,4.215,0,0.135,0,-1
room_0746,test,9,3.959,0,0.212,0,-1
room_0746,test,10,3.806,1,0.186,0,-1
room_0746,test,11,4.353,1,0.181,0,-1
room_0746,test,12,3.737,0,0.121,0,-1
room_0747,train,0,3.297,0,0.259,0,-1
room_0747,train,1,4.114,0,0.135,0,-1
room_0747,train,2,4.162,0,0.262,0,-1
room_0747,train,3,3.952,0,0.216,0,-1
room_0747,train,4,3.841,0,0.189,0,-1
room_0747,train,5,3.311,0,0.215,0,-1
room_0747,train,6,3.479,0,0.225,0,-1
room_0747,train,7,4.659,1,0.252,0,-1
room_0747,train,8,3.803,0,0.114,0,-1
room_0747,train,9,10.663,0,0.293,0,-1
room_0747,train,10,3.952,0,0.077,0,-1
room_0747,train,11,4.104,0,0.234,0,-1
room_0747,train,12,3.911,0,0.115,0,-1
room_0747,train,13,4.584,0,0.271,0,-1
room_0747,train,14,3.578,0,0.267,0,-1
room_0747,train,15,3.92,0,0.25,0,-1
room_0747,train,16,4.695,0,0.24,0,-1
room_0747,train,17,4.12,0,0.213,0,-1
room_0748,train,0,3.535,1,0.177,0,-1
room_0748,train,1,3.332,0,0.187,0,-1
room_0748,train,2,3.208,0,0.158,0,-1
room_0748,train,3,3.715,0,0.184,0,-1
room_0748,train,4,4.14,0,0.241,0,-1
room_0748,train,5,3.942,0,0.237,0,-1
room_0748,train,6,4.048,0,0.226,0,-1
room_0748,train,7,4.118,1,0.865,0,-1
room_0748,train,8,3.66,0,0.173,0,-1
room_0748,train,9,3.707,0,0.241,0,-1
room_0749,train,0,3.465,0,0.252,0,-1
room_0749,train,1,3.399,0,0.195,0,-1
room_0749,train,2,4.948,1,0.138,0,-1
room_0749,train,3,3.523,0,0.172,0,-1
room_0749,train,4,3.991,0,0.146,0,-1
room_0749,train,5,4.022,0,0.257,0,-1
room_0749,train,6,4.7,0,0.205,0,-1
room_0749,train,7,4.687,0,0.108,0,-1
room_0749,train,8,4.812,0,0.171,0,-1
room_0749,train,9,3.689,0,0.249,0,-1
room_0749,train,10,3.764,0,0.16,0,-1
room_0750,test,0,3.784,0,0.228,1,1
room_0750,test,1,10.471,1,0.826,1,1
room_0750,test,2,4.856,0,0.313,1,1
room_0750,test,3,4.435,0,0.224,1,1
room_0750,test,4,5.237,0,0.235,1,1
room_0750,test,5,4.372,0,0.188,1,1
room_0750,test,6,3.908,0,0.128,1,1
room_0750,test,7,4.397,0,0.199,1,1
room_0750,test,8,4.479,0,0.261,1,1
room_0750,test,9,3.094,0,0.221,1,1
room_0750,test,10,4.232,0,0.227,1,1
room_0750,test,11,3.625,0,0.221,1,1
room_0750,test,12,3.795,0,0.234,1,1
room_0750,test,13,3.443,1,0.241,1,1
room_0750,test,14,4.607,0,0.269,1,1
room_0751,test,0,3.809,1,0.268,0,-1
room_0751,test,1,3.558,0,0.194,0,-1
room_0751,test,2,3.299,0,0.234,0,-1
room_0751,test,3,4.144,0,0.203,0,-1
room_0751,test,4,3.621,0,0.183,0,-1
room_0751,test,5,3.705,0,0.201,0,-1
room_0751,test,6,3.602,0,0.164,0,-1
room_0751,test,7,2.933,0,0.235,0,-1
room_0751,test,8,4.009,1,0.835,0,-1
room_0751,test,9,3.969,0,0.235,0,-1
room_0751,test,10,4.522,0,0.22,0,-1
room_0751,test,11,4.176,0,0.285,0,-1
room_0751,test,12,3.839,0,0.256,0,-1
room_0751,test,13,3.512,0,0.214,0,-1
room_0751,test,14,3.8,0,0.203,0,-1
room_0752,test,0,4.9,0,0.216,0,-1
room_0752,test,1,3.632,0,0.254,0,-1
room_0752,test,2,3.321,0,0.128,0,-1
room_0752,test,3,3.09,0,0.206,0,-1
room_0752,test,4,4.516,0,0.184,0,-1
room_0752,test,5,4.404,0,0.208,0,-1
room_0752,test,6,4.198,0,0.104,0,-1
room_0752,test,7,4.305,0,0.147,0,-1
room_0752,test,8,4.107,0,0.261,0,-1
room_0752,test,9,4.635,0,0.211,0,-1
room_0752,test,10,4.393,0,0.144,0,-1
room_0752,test,11,3.873,0,0.152,0,-1
room_0752,test,12,4.457,0,0.214,0,-1
room_0752,test,13,5.036,1,0.206,0,-1
room_0752,test,14,4.595,0,0.265,0,-1
room_0753,train,0,4.163,0,0.175,1,6
room_0753,train,1,4.304,0,0.274,1,6
room_0753,train,2,4.144,0,0.169,1,6
room_0753,train,3,3.407,0,0.169,1,6
room_0753,train,4,3.773,1,0.229,1,6
room_0753,train,5,3.763,0,0.192,1,6
room_0753,train,6,10.163,1,0.939,1,6
room_0753,train,7,4.072,0,0.247,1,6
room_0753,train,8,3.949,0,0.193,1,6
room_0753,train,9,4.302,0,0.174,1,6
room_0753,train,10,4.383,0,0.229,1,6
room_0753,train,11,4.289,0,0.176,1,6
room_0753,train,12,3.089,0,0.26,1,6
room_0754,train,0,4.322,1,0.253,0,-1
room_0754,train,1,4.508,0,0.28,0,-1
room_0754,train,2,3.76,0,0.317,0,-1
room_0754,train,3,3.814,0,0.248,0,-1
room_0754,train,4,4.033,0,0.187,0,-1
room_0754,train,5,3.732,1,0.861,0,-1
room_0754,train,6,4.146,0,0.256,0,-1
room_0754,train,7,3.726,0,0.19,0,-1
room_0754,train,8,4.483,0,0.296,0,-1
room_0754,train,9,3.842,0,0.112,0,-1
room_0754,train,10,2.92,1,0.305,0,-1
room_0754,train,11,4.913,0,0.25,0,-1
room_0754,train,12,3.769,0,0.203,0,-1
room_0754,train,13,3.591,0,0.212,0,-1
room_0754,train,14,3.352,0,0.183,0,-1
room_0755,train,0,4.133,0,0.18,0,-1
room_0755,train,1,3.513,0,0.245,0,-1
room_0755,train,2,3.567,0,0.274,0,-1
room_0755,train,3,4.734,0,0.184,0,-1
room_0755,train,4,3.359,1,0.147,0,-1
room_0755,train,5,4.264,0,0.2,0,-1
room_0755,train,6,4.33,0,0.204,0,-1
room_0755,train,7,4.215,0,0.211,0,-1
room_0756,train,0,4.091,0,0.216,1,6
room_0756,train,1,3.738,0,0.186,1,6
room_0756,train,2,4.442,1,0.158,1,6
room_0756,train,3,4.053,0,0.203,1,6
room_0756,train,4,4.391,0,0.209,1,6
room_0756,train,5,3.487,0,0.254,1,6
room_0756,train,6,9.502,1,0.721,1,6
room_0756,train,7,3.509,0,0.174,1,6
room_0756,train,8,4.056,0,0.196,1,6
room_0756,train,9,3.514,0,0.196,1,6
room_0756,train,10,3.644,0,0.157,1,6
room_0756,train,11,3.455,0,0.233,1,6
room_0756,train,12,3.151,0,0.196,1,6
room_0757,train,0,3.992,0,0.121,0,-1
room_0757,train,1,3.966,0,0.202,0,-1
room_0757,train,2,3.547,0,0.205,0,-1
room_0757,train,3,4.486,1,0.82,0,-1
room_0757,train,4,3.733,0,0.295,0,-1
room_0757,train,5,4.061,0,0.244,0,-1
room_0757,train,6,3.511,0,0.189,0,-1
room_0757,train,7,3.393,0,0.255,0,-1
room_0757,train,8,4.224,0,0.179,0,-1
room_0757,train,9,4.211,1,0.146,0,-1
room_0758,train,0,4.003,0,0.21,1,5
room_0758,train,1,3.936,0,0.176,1,5
room_0758,train,2,4.145,0,0.189,1,5
room_0758,train,3,4.383,0,0.248,1,5
room_0758,train,4,4.032,0,0.197,1,5
room_0758,train,5,9.096,1,0.877,1,5
room_0758,train,6,3.985,0,0.194,1,5
room_0758,train,7,4.765,0,0.165,1,5
room_0758,train,8,4.717,0,0.242,1,5
room_0758,train,9,4.003,0,0.282,1,5
room_0758,train,10,3.928,0,0.284,1,5
room_0758,train,11,4.156,0,0.307,1,5
room_0758,train,12,3.989,0,0.258,1,5
room_0758,train,13,3.662,0,0.222,1,5
room_0758,train,14,3.48,0,0.229,1,5
room_0758,train,15,4.393,0,0.172,1,5
room_0758,train,16,3.572,0,0.26,1,5
room_0759,train,0,4.362,0,0.247,1,3
room_0759,train,1,4.032,0,0.156,1,3
room_0759,train,2,3.861,0,0.204,1,3
room_0759,train,3,9.316,1,0.943,1,3
room_0759,train,4,3.212,0,0.203,1,3
room_0759,train,5,3.874,0,0.197,1,3
room_0759,train,6,2.734,0,0.163,1,3
room_0759,train,7,4.562,0,0.182,1,3
room_0759,train,8,3.49,0,0.268,1,3
room_0759,train,9,4.112,0,0.174,1,3
room_0759,train,10,2.971,1,0.142,1,3
room_0759,train,11,3.59,0,0.27,1,3
room_0759,train,12,4.621,0,0.251,1,3
room_0759,train,13,3.05,0,0.153,1,3
room_0759,train,14,3.861,0,0.293,1,3
room_0760,train,0,4.286,0,0.197,1,6
room_0760,train,1,4.254,0,0.231,1,6
room_0760,train,2,4.238,0,0.249,1,6
room_0760,train,3,3.968,0,0.196,1,6
room_0760,train,4,3.993,0,0.257,1,6
room_0760,train,5,4.617,0,0.195,1,6
room_0760,train,6,9.444,1,0.741,1,6
room_0760,train,7,4.265,0,0.251,1,6
room_0761,train,0,4.677,0,0.158,0,-1
room_0761,train,1,3.424,0,0.193,0,-1
room_0761,train,2,3.486,0,0.266,0,-1
room_0761,train,3,3.621,0,0.243,0,-1
room_0761,train,4,4.345,1,0.157,0,-1
room_0761,train,5,3.549,0,0.113,0,-1
room_0761,train,6,4.085,0,0.201,0,-1
room_0761,train,7,3.719,0,0.262,0,-1
room_0761,train,8,5.106,0,0.165,0,-1
room_0761,train,9,3.405,1,0.199,0,-1
room_0761,train,10,4.533,0,0.173,0,-1
room_0761,train,11,4.317,0,0.182,0,-1
room_0761,train,12,4.009,0,0.245,0,-1
room_0761,train,13,4.718,0,0.196,0,-1
room_0761,train,14,3.364,1,0.213,0,-1
room_0761,train,15,3.981,0,0.245,0,-1
room_0762,train,0,3.886,0,0.217,1,12
room_0762,train,1,3.886,0,0.221,1,12
room_0762,train,2,4.151,0,0.141,1,12
room_0762,train,3,4.816,1,0.217,1,12
room_0762,train,4,4.514,1,0.198,1,12
room_0762,train,5,3.627,0,0.251,1,12
room_0762,train,6,4.355,0,0.205,1,12
room_0762,train,7,4.416,0,0.236,1,12
room_0762,train,8,4.4,1,0.294,1,12
room_0762,train,9,4.669,0,0.284,1,12
room_0762,train,10,3.944,0,0.169,1,12
room_0762,train,11,3.794,1,0.203,1,12
room_0762,train,12,9.887,1,0.744,1,12
room_0762,train,13,4.265,0,0.246,1,12
room_0762,train,14,5.115,0,0.185,1,12
room_0763,train,0,3.762,0,0.229,0,-1
room_0763,train,1,4.157,1,0.838,0,-1
room_0763,train,2,4.281,1,0.18,0,-1
room_0763,train,3,2.925,0,0.127,0,-1
