order_id,order_date,customer_id,channel,status
O04532,2025-04-09,C0023,web,completed
O04714,2025-04-09,C0085,web,completed
O05129,2025-04-09,C0016,web,completed
O00291,2025-04-10,C0048,web,completed
O00367,2025-04-10,C0099,web,completed
O01913,2025-04-10,C0132,store,completed
O02986,2025-04-10,C0107,web,completed
O03582,2025-04-10,C0003,store,completed
O03609,2025-04-10,C0035,web,completed
O00189,2025-04-11,C0177,web,completed
O00361,2025-04-11,C0105,phone,pending
O00395,2025-04-11,C0103,web,completed
O01128,2025-04-11,C0051,store,completed
O01965,2025-04-11,C0092,web,completed
O02980,2025-04-11,C0016,store,completed
O05569,2025-04-11,C0167,web,completed
O00147,2025-04-12,C0122,web,completed
O01424,2025-04-12,C0177,web,completed
O04577,2025-04-12,C0113,phone,cancelled
O04689,2025-04-12,C0007,web,completed
O01476,2025-04-13,C0004,web,cancelled
O01561,2025-04-13,C0124,web,completed
O01718,2025-04-13,C0045,web,completed
O02173,2025-04-13,C0124,web,completed
O02456,2025-04-13,C0106,web,completed
O02818,2025-04-13,C0143,web,completed
O03589,2025-04-13,C0066,store,completed
O03734,2025-04-13,C0160,web,completed
O03784,2025-04-13,C0157,web,completed
O04256,2025-04-13,C0145,phone,completed
O05073,2025-04-13,C0173,web,completed
O05842,2025-04-13,C0091,store,completed
O05857,2025-04-13,C0022,web,completed
O05944,2025-04-13,C0169,web,completed
O01866,2025-04-14,C0037,web,completed
O02526,2025-04-14,C0144,store,completed
O03096,2025-04-14,C0167,web,cancelled
O04206,2025-04-14,C0165,web,completed
O04675,2025-04-14,C0051,web,completed
O05655,2025-04-14,C0030,store,completed
O05958,2025-04-14,C0141,store,completed
O01275,2025-04-15,C0178,store,completed
O01717,2025-04-15,C0158,web,pending
O01839,2025-04-15,C0024,store,completed
O01886,2025-04-15,C0070,web,completed
O03048,2025-04-15,C0097,web,completed
O04020,2025-04-15,C0052,web,pending
O04156,2025-04-15,C0166,phone,completed
O04404,2025-04-15,C0040,store,completed
O04584,2025-04-15,C0028,web,completed
O01007,2025-04-16,C0075,web,completed
O02152,2025-04-16,C0068,web,completed
O04644,2025-04-16,C0125,web,completed
O04821,2025-04-16,C0109,store,completed
O05820,2025-04-16,C0116,web,completed
O05914,2025-04-16,C0057,web,completed
O00027,2025-04-17,C0069,web,completed
O00337,2025-04-17,C0155,web,completed
O01355,2025-04-17,C0050,web,completed
O01386,2025-04-17,C0028,web,completed
O01713,2025-04-17,C0144,store,completed
O02854,2025-04-17,C0057,web,completed
O03590,2025-04-17,C0063,web,completed
O04705,2025-04-17,C0031,store,completed
O05362,2025-04-17,C0020,store,completed
O05828,2025-04-17,C0137,web,completed
O01084,2025-04-18,C0163,web,completed
O01261,2025-04-18,C0179,web,completed
O02729,2025-04-18,C0067,web,completed
O04547,2025-04-18,C0075,web,cancelled
O04938,2025-04-18,C0001,web,completed
O05431,2025-04-18,C0180,web,completed
O05556,2025-04-18,C0074,web,completed
O00724,2025-04-19,C0158,web,completed
O00872,2025-04-19,C0006,store,cancelled
O01952,2025-04-19,C0105,store,completed
O01967,2025-04-19,C0007,web,completed
O03113,2025-04-19,C0170,web,completed
O03587,2025-04-19,C0143,store,completed
O05754,2025-04-19,C0098,web,cancelled
O00339,2025-04-20,C0164,web,completed
O00781,2025-04-20,C0030,web,completed
O03012,2025-04-20,C0010,phone,completed
O03958,2025-04-20,C0137,web,completed
O04940,2025-04-20,C0063,store,completed
O04995,2025-04-20,C0070,web,completed
O05302,2025-04-20,C0113,web,completed
O00225,2025-04-21,C0156,phone,completed
O01051,2025-04-21,C0096,web,completed
O01527,2025-04-21,C0066,store,completed
O03186,2025-04-21,C0168,web,cancelled
O03588,2025-04-21,C0009,web,completed
O03824,2025-04-21,C0076,web,completed
O04410,2025-04-21,C0177,phone,completed
O04932,2025-04-21,C0136,web,completed
O05008,2025-04-21,C0102,web,pending
O05792,2025-04-21,C0062,web,completed
O05863,2025-04-21,C0179,web,completed
O00028,2025-04-22,C0132,store,completed
O01228,2025-04-22,C0075,web,cancelled
O01816,2025-04-22,C0021,web,completed
O03416,2025-04-22,C0129,web,completed
O04015,2025-04-22,C0012,web,completed
O04700,2025-04-22,C0089,web,completed
O05476,2025-04-22,C0156,store,completed
O05526,2025-04-22,C0180,web,completed
O05555,2025-04-22,C0112,store,completed
O00166,2025-04-23,C0058,web,completed
O02517,2025-04-23,C0145,web,completed
O03615,2025-04-23,C0090,store,completed
O03851,2025-04-23,C0049,web,completed
O03857,2025-04-23,C0166,web,completed
O04165,2025-04-23,C0161,web,completed
O05608,2025-04-23,C0043,web,completed
O05642,2025-04-23,C0004,store,completed
O05983,2025-04-23,C0127,web,completed
O00728,2025-04-24,C0175,web,completed
O02744,2025-04-24,C0006,web,completed
O03427,2025-04-24,C0169,web,completed
O03979,2025-04-24,C0028,web,completed
O04871,2025-04-24,C0085,web,completed
O05787,2025-04-24,C0087,web,completed
O00023,2025-04-25,C0072,store,completed
O00071,2025-04-25,C0113,store,completed
O00743,2025-04-25,C0107,web,completed
O00821,2025-04-25,C0162,web,completed
O01498,2025-04-25,C0158,store,completed
O02322,2025-04-25,C0164,store,completed
O04176,2025-04-25,C0038,phone,completed
O04685,2025-04-25,C0158,web,completed
O04869,2025-04-25,C0020,web,completed
O05786,2025-04-25,C0032,web,pending
O00007,2025-04-26,C0131,store,completed
O00078,2025-04-26,C0108,web,cancelled
O00309,2025-04-26,C0086,phone,completed
O00461,2025-04-26,C0081,web,completed
O00598,2025-04-26,C0101,store,completed
O00798,2025-04-26,C0121,store,pending
O02130,2025-04-26,C0036,web,completed
O02607,2025-04-26,C0077,web,completed
O03093,2025-04-26,C0003,web,completed
O03611,2025-04-26,C0015,web,completed
O03929,2025-04-26,C0064,web,completed
O01001,2025-04-27,C0016,store,cancelled
O01673,2025-04-27,C0094,phone,completed
O01760,2025-04-27,C0103,store,completed
O02497,2025-04-27,C0132,web,completed
O05049,2025-04-27,C0112,store,completed
O05874,2025-04-27,C0080,store,completed
O01385,2025-04-28,C0142,web,completed
O02044,2025-04-28,C0067,store,completed
O05755,2025-04-28,C0102,web,completed
O01268,2025-04-29,C0143,store,pending
O01833,2025-04-29,C0038,store,completed
O01951,2025-04-29,C0122,web,completed
O02721,2025-04-29,C0025,web,completed
O02931,2025-04-29,C0022,store,completed
O03316,2025-04-29,C0180,store,completed
O00489,2025-04-30,C0070,web,completed
O01588,2025-04-30,C0099,web,completed
O02273,2025-04-30,C0054,store,completed
O02310,2025-04-30,C0084,web,completed
O03627,2025-04-30,C0027,phone,completed
O04640,2025-04-30,C0150,web,completed
O05111,2025-04-30,C0152,web,completed
O05283,2025-04-30,C0048,web,completed
O05402,2025-04-30,C0011,web,completed
O05552,2025-04-30,C0060,web,completed
O01578,2025-05-01,C0097,web,completed
O01813,2025-05-01,C0097,store,completed
O04139,2025-05-01,C0068,web,completed
O04594,2025-05-01,C0055,web,cancelled
O04694,2025-05-01,C0086,web,completed
O05458,2025-05-01,C0015,web,completed
O00168,2025-05-02,C0074,web,completed
O01229,2025-05-02,C0032,web,completed
O01780,2025-05-02,C0024,store,completed
O03276,2025-05-02,C0022,web,cancelled
O03749,2025-05-02,C0119,web,completed
O04153,2025-05-02,C0020,store,completed
O04350,2025-05-02,C0119,web,completed
O04772,2025-05-02,C0144,web,cancelled
O05427,2025-05-02,C0073,web,pending
O00350,2025-05-03,C0087,phone,completed
O00364,2025-05-03,C0150,web,completed
O01073,2025-05-03,C0018,web,completed
O02470,2025-05-03,C0075,web,completed
O02655,2025-05-03,C0031,store,completed
O03117,2025-05-03,C0023,web,completed
O03232,2025-05-03,C0151,web,completed
O03327,2025-05-03,C0168,phone,completed
O03835,2025-05-03,C0173,web,completed
O05976,2025-05-03,C0078,web,completed
O02159,2025-05-04,C0097,web,completed
O02634,2025-05-04,C0125,web,completed
O04931,2025-05-04,C0046,phone,completed
O05023,2025-05-04,C0057,web,pending
O05892,2025-05-04,C0152,phone,cancelled
O00273,2025-05-05,C0035,web,completed
O00554,2025-05-05,C0137,phone,completed
O01473,2025-05-05,C0080,web,completed
O01564,2025-05-05,C0018,web,completed
O02833,2025-05-05,C0155,web,completed
O03924,2025-05-05,C0071,web,completed
O04074,2025-05-05,C0099,web,completed
O04382,2025-05-05,C0180,store,completed
O05372,2025-05-05,C0038,web,completed
O05969,2025-05-05,C0163,web,completed
O00184,2025-05-06,C0029,store,completed
O00755,2025-05-06,C0138,web,completed
O00956,2025-05-06,C0137,web,completed
O01027,2025-05-06,C0128,web,completed
O01104,2025-05-06,C0033,web,completed
O01394,2025-05-06,C0129,web,completed
O04539,2025-05-06,C0133,web,completed
O04750,2025-05-06,C0084,store,completed
O00043,2025-05-07,C0090,web,completed
O02930,2025-05-07,C0146,web,completed
O02972,2025-05-07,C0011,web,completed
O03301,2025-05-07,C0090,store,completed
O04711,2025-05-07,C0047,web,completed
O04971,2025-05-07,C0016,web,completed
O05737,2025-05-07,C0124,store,completed
O05777,2025-05-07,C0108,store,completed
O05848,2025-05-07,C0108,store,completed
O01222,2025-05-08,C0165,web,completed
O01251,2025-05-08,C0139,web,completed
O01269,2025-05-08,C0121,store,completed
O02649,2025-05-08,C0092,phone,pending
O02650,2025-05-08,C0065,web,completed
O03445,2025-05-08,C0020,web,completed
O04511,2025-05-08,C0007,web,completed
O04538,2025-05-08,C0076,web,completed
O03004,2025-05-09,C0163,web,completed
O03298,2025-05-09,C0144,web,completed
O03919,2025-05-09,C0056,phone,completed
O04231,2025-05-09,C0118,store,completed
O04815,2025-05-09,C0123,web,completed
O05249,2025-05-09,C0087,web,completed
O00441,2025-05-10,C0135,web,completed
O00883,2025-05-10,C0016,store,cancelled
O01214,2025-05-10,C0092,web,completed
O01733,2025-05-10,C0137,web,completed
O02282,2025-05-10,C0025,web,completed
O02332,2025-05-10,C0172,store,completed
O02979,2025-05-10,C0001,web,completed
O03502,2025-05-10,C0014,store,completed
O03537,2025-05-10,C0031,web,completed
O04052,2025-05-10,C0134,phone,completed
O04878,2025-05-10,C0130,store,completed
O05621,2025-05-10,C0135,phone,completed
O00574,2025-05-11,C0090,web,completed
O01127,2025-05-11,C0082,web,completed
O01134,2025-05-11,C0162,store,completed
O01186,2025-05-11,C0013,web,completed
O01736,2025-05-11,C0066,web,completed
O02765,2025-05-11,C0120,store,completed
O02890,2025-05-11,C0095,web,completed
O03138,2025-05-11,C0022,web,completed
O03434,2025-05-11,C0136,store,completed
O04713,2025-05-11,C0140,web,completed
O05461,2025-05-11,C0144,web,completed
O05856,2025-05-11,C0049,store,completed
O00757,2025-05-12,C0166,web,completed
O00778,2025-05-12,C0046,store,completed
O01182,2025-05-12,C0011,web,completed
O01292,2025-05-12,C0023,web,completed
O01691,2025-05-12,C0180,store,completed
O02164,2025-05-12,C0065,store,completed
O03413,2025-05-12,C0094,web,completed
O03415,2025-05-12,C0174,store,completed
O04641,2025-05-12,C0175,store,completed
O05669,2025-05-12,C0089,web,completed
O00379,2025-05-13,C0028,web,completed
O00578,2025-05-13,C0076,web,completed
O00941,2025-05-13,C0052,web,completed
O01141,2025-05-13,C0037,store,completed
O01661,2025-05-13,C0015,phone,completed
O02337,2025-05-13,C0098,web,completed
O02423,2025-05-13,C0129,phone,completed
O02461,2025-05-13,C0071,web,completed
O03212,2025-05-13,C0094,web,cancelled
O03738,2025-05-13,C0047,store,completed
O04460,2025-05-13,C0154,store,cancelled
O04939,2025-05-13,C0116,web,completed
O01771,2025-05-14,C0012,web,completed
O02268,2025-05-14,C0153,web,completed
O02358,2025-05-14,C0152,web,completed
O02544,2025-05-14,C0123,store,completed
O03081,2025-05-14,C0031,web,completed
O04842,2025-05-14,C0045,web,completed
O04915,2025-05-14,C0077,web,completed
O05069,2025-05-14,C0048,web,completed
O05566,2025-05-14,C0118,store,completed
O01223,2025-05-15,C0069,web,completed
O01675,2025-05-15,C0137,web,completed
O02364,2025-05-15,C0125,web,completed
O04122,2025-05-15,C0136,web,completed
O00971,2025-05-16,C0008,web,completed
O01444,2025-05-16,C0151,web,completed
O02401,2025-05-16,C0072,store,cancelled
O05032,2025-05-16,C0120,phone,completed
O05949,2025-05-16,C0072,web,completed
O01067,2025-05-17,C0089,store,completed
O01360,2025-05-17,C0114,web,completed
O01410,2025-05-17,C0118,store,completed
O01545,2025-05-17,C0060,web,completed
O02345,2025-05-17,C0127,web,completed
O03375,2025-05-17,C0073,web,completed
O03068,2025-05-18,C0003,phone,completed
O03706,2025-05-18,C0030,web,completed
O05337,2025-05-18,C0134,web,completed
O00628,2025-05-19,C0072,web,completed
O00832,2025-05-19,C0128,store,completed
O02250,2025-05-19,C0139,web,completed
O04435,2025-05-19,C0062,web,completed
O05447,2025-05-19,C0174,store,completed
O05953,2025-05-19,C0144,store,completed
O02418,2025-05-20,C0066,web,completed
O02910,2025-05-20,C0034,store,completed
O03953,2025-05-20,C0002,store,completed
O04128,2025-05-20,C0038,store,completed
O05331,2025-05-20,C0180,phone,pending
O00491,2025-05-21,C0097,store,completed
O01044,2025-05-21,C0148,web,completed
O02291,2025-05-21,C0148,web,completed
O03283,2025-05-21,C0043,web,completed
O03596,2025-05-21,C0078,web,completed
O04893,2025-05-21,C0140,web,completed
O00387,2025-05-22,C0045,web,completed
O00506,2025-05-22,C0008,store,completed
O01901,2025-05-22,C0137,web,completed
O02252,2025-05-22,C0009,web,cancelled
O02646,2025-05-22,C0005,web,completed
O02783,2025-05-22,C0047,web,completed
O03453,2025-05-22,C0156,phone,completed
O03567,2025-05-22,C0144,store,completed
O04595,2025-05-22,C0180,store,completed
O03238,2025-05-23,C0082,phone,completed
O04540,2025-05-23,C0024,web,completed
O02030,2025-05-24,C0008,web,completed
O02192,2025-05-24,C0104,web,completed
O02342,2025-05-24,C0088,web,completed
O02372,2025-05-24,C0027,web,completed
O03185,2025-05-24,C0101,web,completed
O03223,2025-05-24,C0153,web,completed
O03396,2025-05-24,C0024,web,cancelled
O03440,2025-05-24,C0122,web,completed
O03927,2025-05-24,C0110,web,completed
O00619,2025-05-25,C0094,web,completed
O01523,2025-05-25,C0131,store,completed
O02642,2025-05-25,C0062,web,completed
O03050,2025-05-25,C0007,store,completed
O04064,2025-05-25,C0067,web,completed
O04324,2025-05-25,C0104,web,completed
O00890,2025-05-26,C0137,web,completed
O01706,2025-05-26,C0140,web,completed
O01888,2025-05-26,C0164,store,completed
O02251,2025-05-26,C0020,web,completed
O02977,2025-05-26,C0143,web,completed
O03820,2025-05-26,C0045,phone,completed
O04489,2025-05-26,C0060,web,completed
O05405,2025-05-26,C0120,store,completed
O05664,2025-05-26,C0100,phone,completed
O01369,2025-05-27,C0155,store,completed
O02051,2025-05-27,C0044,store,completed
O02156,2025-05-27,C0178,store,completed
O02878,2025-05-27,C0065,web,cancelled
O03015,2025-05-27,C0097,web,completed
O03708,2025-05-27,C0077,web,completed
O03818,2025-05-27,C0167,web,completed
O00579,2025-05-28,C0042,store,completed
O02528,2025-05-28,C0163,web,completed
O03435,2025-05-28,C0035,store,completed
O03770,2025-05-28,C0028,web,completed
O03830,2025-05-28,C0031,web,completed
O05292,2025-05-28,C0089,web,completed
O01052,2025-05-29,C0007,web,completed
O01487,2025-05-29,C0079,web,completed
O02065,2025-05-29,C0045,phone,completed
O02705,2025-05-29,C0136,web,completed
O00100,2025-05-30,C0089,web,completed
O00502,2025-05-30,C0127,web,completed
O02713,2025-05-30,C0097,web,completed
O03087,2025-05-30,C0095,web,completed
O03424,2025-05-30,C0046,web,completed
O03569,2025-05-30,C0051,web,cancelled
O04202,2025-05-30,C0005,store,completed
O04269,2025-05-30,C0095,phone,completed
O00192,2025-05-31,C0055,store,completed
O00704,2025-05-31,C0023,web,pending
O03228,2025-05-31,C0120,web,completed
O03593,2025-05-31,C0037,phone,completed
O03782,2025-05-31,C0171,phone,completed
O04696,2025-05-31,C0023,web,completed
O05809,2025-05-31,C0003,web,completed
O01465,2025-06-01,C0151,web,completed
O02703,2025-06-01,C0009,web,completed
O02755,2025-06-01,C0066,web,completed
O03029,2025-06-01,C0011,web,completed
O03951,2025-06-01,C0061,store,cancelled
O04144,2025-06-01,C0163,store,completed
O04568,2025-06-01,C0122,store,completed
O00396,2025-06-02,C0014,store,completed
O00500,2025-06-02,C0039,store,completed
O01522,2025-06-02,C0105,web,completed
O01590,2025-06-02,C0112,store,completed
O02286,2025-06-02,C0001,web,cancelled
O03154,2025-06-02,C0073,web,completed
O03933,2025-06-02,C0077,phone,completed
O04390,2025-06-02,C0005,phone,completed
O00115,2025-06-03,C0150,web,completed
O00494,2025-06-03,C0078,store,pending
O02058,2025-06-03,C0175,web,completed
O03315,2025-06-03,C0007,web,pending
O03677,2025-06-03,C0036,store,cancelled
O05395,2025-06-03,C0057,store,completed
O05478,2025-06-03,C0143,web,cancelled
O05973,2025-06-03,C0051,store,completed
O00720,2025-06-04,C0016,web,completed
O00920,2025-06-04,C0107,web,completed
O01702,2025-06-04,C0173,web,completed
O03152,2025-06-04,C0050,store,completed
O05214,2025-06-04,C0025,phone,completed
O00266,2025-06-05,C0041,store,completed
O00621,2025-06-05,C0129,store,completed
O00670,2025-06-05,C0098,phone,completed
O01374,2025-06-05,C0143,web,completed
O02195,2025-06-05,C0162,store,completed
O00133,2025-06-06,C0084,web,completed
O00231,2025-06-06,C0169,web,completed
O00392,2025-06-06,C0175,phone,pending
O00435,2025-06-06,C0123,web,completed
O02267,2025-06-06,C0004,web,completed
O03183,2025-06-06,C0043,web,completed
O03811,2025-06-06,C0144,web,completed
O03956,2025-06-06,C0162,web,completed
O05491,2025-06-06,C0115,store,pending
O05781,2025-06-06,C0125,web,completed
O05883,2025-06-06,C0169,phone,completed
O02355,2025-06-07,C0013,web,completed
O03262,2025-06-07,C0035,web,completed
O04858,2025-06-07,C0105,store,completed
O05466,2025-06-07,C0065,web,completed
O05692,2025-06-07,C0041,store,completed
O00020,2025-06-08,C0178,web,completed
O00096,2025-06-08,C0176,web,completed
O00753,2025-06-08,C0112,web,completed
O01277,2025-06-08,C0020,phone,completed
O01301,2025-06-08,C0170,web,completed
O01922,2025-06-08,C0094,web,completed
O03790,2025-06-08,C0140,web,completed
O05416,2025-06-08,C0003,phone,completed
O05926,2025-06-08,C0151,web,completed
O01711,2025-06-09,C0174,web,completed
O01746,2025-06-09,C0011,web,completed
O03402,2025-06-09,C0026,store,completed
O03667,2025-06-09,C0066,phone,completed
O03692,2025-06-09,C0161,web,completed
O04085,2025-06-09,C0022,web,completed
O05698,2025-06-09,C0164,web,completed
O00058,2025-06-10,C0045,web,completed
O01520,2025-06-10,C0120,store,completed
O01829,2025-06-10,C0082,store,completed
O02540,2025-06-10,C0137,phone,completed
O02598,2025-06-10,C0170,store,completed
O03874,2025-06-10,C0107,store,completed
O05117,2025-06-10,C0071,web,completed
O05181,2025-06-10,C0145,store,completed
O05670,2025-06-10,C0034,store,completed
O05736,2025-06-10,C0059,web,completed
O00602,2025-06-11,C0036,web,completed
O04049,2025-06-11,C0171,web,completed
