sample_id,turbidity_ntu,conductivity_change_pct,uv_absorbance,requires_review,split
DP-N-2753,1.576,0.844,0.054,0,deployment
DP-R-0073,4.402,6.497,0.094,1,deployment
DP-N-2378,1.393,2.114,0.028,0,deployment
DP-N-3251,1.278,-4.547,0.051,0,deployment
DP-N-2965,0.727,-1.928,0.027,0,deployment
DP-N-1107,2.686,-0.402,0.048,0,deployment
DP-N-1099,1.91,-4.262,0.044,0,deployment
DP-N-3330,2.002,-1.291,0.05,0,deployment
DP-N-3406,1.813,-1.88,0.038,0,deployment
DP-N-1751,1.952,-0.06,0.036,0,deployment
DP-N-2794,1.222,-4.761,0.04,0,deployment
DP-N-1471,1.583,2.207,0.05,0,deployment
DP-N-3359,1.826,1.936,0.033,0,deployment
DP-N-1806,2.662,-1.073,0.033,0,deployment
DP-N-2301,1.848,-1.32,0.033,0,deployment
DP-N-1013,1.829,-3.835,0.03,0,deployment
DP-N-1111,1.82,3.371,0.038,0,deployment
DP-N-1329,2.16,-4.171,0.052,0,deployment
DP-N-3798,1.556,0.625,0.047,0,deployment
DP-N-3668,2.025,4.869,0.057,0,deployment
DP-N-2134,1.502,-6.124,0.019,0,deployment
DP-N-0781,2.664,-5.747,0.035,0,deployment
DP-N-2533,1.043,-3.07,0.049,0,deployment
DP-N-0019,1.598,2.212,0.046,0,deployment
DP-N-1759,1.453,-2.626,0.045,0,deployment
DP-N-3222,1.766,1.914,0.055,0,deployment
DP-N-0470,1.108,-0.157,0.039,0,deployment
DP-N-2630,1.136,1.091,0.03,0,deployment
DP-N-1596,1.612,-1.434,0.042,0,deployment
DP-N-1411,2.084,2.499,0.027,0,deployment
DP-R-0038,2.495,5.929,0.062,1,deployment
DP-N-1121,1.264,2.448,0.046,0,deployment
DP-N-1447,2.645,-0.683,0.036,0,deployment
DP-N-1259,2.504,5.856,0.04,0,deployment
DP-N-0661,1.731,-0.768,0.033,0,deployment
DP-N-1614,1.909,0.083,0.05,0,deployment
DP-N-3411,1.958,-5.266,0.033,0,deployment
DP-N-2787,2.356,-1.405,0.055,0,deployment
DP-N-1276,1.746,-3.965,0.032,0,deployment
DP-N-0507,2.304,-0.573,0.027,0,deployment
DP-N-3640,2.585,1.818,0.049,0,deployment
DP-N-1186,1.459,-0.675,0.037,0,deployment
DP-N-0346,1.813,-4.473,0.035,0,deployment
DP-N-2002,2.344,-0.056,0.034,0,deployment
DP-N-2392,1.311,0.272,0.013,0,deployment
DP-N-2490,1.811,-7.059,0.028,0,deployment
DP-N-2938,1.238,3.828,0.041,0,deployment
DP-N-2200,2.784,1.034,0.038,0,deployment
DP-N-1638,2.033,2.772,0.033,0,deployment
DP-N-0933,1.631,2.654,0.051,0,deployment
DP-N-2425,2.384,-0.342,0.064,0,deployment
DP-N-1765,1.698,-1.551,0.044,0,deployment
DP-N-1974,1.548,-6.94,0.034,0,deployment
DP-N-2612,2.382,-6.335,0.032,0,deployment
DP-N-0562,1.957,-2.482,0.039,0,deployment
DP-N-2635,1.773,-1.45,0.042,0,deployment
DP-N-2156,1.759,0.549,0.03,0,deployment
DP-N-0056,1.448,-0.226,0.033,0,deployment
DP-N-3317,1.057,2.413,0.028,0,deployment
DP-N-2420,1.919,-3.949,0.048,0,deployment
DP-N-1334,1.145,3.55,0.035,0,deployment
DP-N-3003,3.905,6.374,0.018,0,deployment
DP-N-3547,2.071,2.334,0.036,0,deployment
DP-N-1455,1.499,-1.253,0.038,0,deployment
DP-N-0865,1.933,1.625,0.046,0,deployment
DP-N-1948,1.422,1.201,0.043,0,deployment
DP-N-0006,1.871,3.827,0.039,0,deployment
DP-N-1069,1.947,1.834,0.049,0,deployment
DP-N-2807,2.472,-1.805,0.04,0,deployment
DP-N-2666,1.432,-2.097,0.05,0,deployment
DP-N-0644,1.655,1.049,0.024,0,deployment
DP-N-0444,1.975,-3.419,0.018,0,deployment
DP-N-0177,1.433,-0.751,0.044,0,deployment
DP-N-2647,0.37,-3.036,0.056,0,deployment
DP-N-0988,1.778,0.891,0.017,0,deployment
DP-N-0651,1.608,-5.05,0.056,0,deployment
DP-N-2640,2.396,-1.535,0.045,0,deployment
DP-N-3587,0.878,5.492,0.039,0,deployment
DP-N-1169,0.95,0.425,0.041,0,deployment
DP-N-2115,1.403,-9.079,0.04,0,deployment
DP-N-2252,1.45,-2.456,0.039,0,deployment
DP-N-1026,2.334,-3.754,0.026,0,deployment
DP-N-2152,1.127,-0.867,0.055,0,deployment
DP-N-0416,2.573,3.086,0.019,0,deployment
DP-N-3239,2.288,3.896,0.035,0,deployment
DP-N-2309,2.085,-1.535,0.04,0,deployment
DP-N-1190,1.699,1.999,0.037,0,deployment
DP-N-0937,2.205,0.259,0.048,0,deployment
DP-N-3032,2.097,0.144,0.017,0,deployment
DP-N-0574,1.527,4.047,0.046,0,deployment
DP-N-0425,2.448,2.334,0.075,0,deployment
DP-N-1860,2.211,3.5,0.045,0,deployment
DP-N-2959,1.46,-1.553,0.051,0,deployment
DP-N-3276,1.794,2.278,0.046,0,deployment
DP-N-1537,2.019,5.393,0.037,0,deployment
DP-N-2473,2.126,7.904,0.019,0,deployment
DP-N-2506,1.67,2.395,0.031,0,deployment
DP-N-2558,1.352,3.16,0.024,0,deployment
DP-N-0571,1.785,0.32,0.018,0,deployment
DP-N-3001,2.183,-0.744,0.044,0,deployment
DP-N-1142,2.569,2.053,0.036,0,deployment
DP-N-3110,2.571,-0.65,0.051,0,deployment
DP-N-0083,1.445,-2.496,0.045,0,deployment
DP-N-0174,1.799,2.23,0.024,0,deployment
DP-N-2379,1.775,-2.725,0.038,0,deployment
DP-N-1535,1.765,2.799,0.041,0,deployment
DP-N-0458,1.684,2.582,0.032,0,deployment
DP-N-1241,2.219,2.078,0.061,0,deployment
DP-N-2718,0.895,4.258,0.046,0,deployment
DP-N-3195,1.501,-1.445,0.046,0,deployment
DP-N-2724,2.012,-1.146,0.058,0,deployment
DP-N-2065,0.557,0.742,0.05,0,deployment
DP-N-0207,1.894,5.345,0.042,0,deployment
DP-N-2716,1.779,1.979,0.053,0,deployment
DP-N-3575,2.266,-0.564,0.043,0,deployment
DP-N-2973,2.109,0.01,0.029,0,deployment
DP-N-2208,1.133,1.817,0.061,0,deployment
DP-N-1762,2.061,-3.577,0.047,0,deployment
DP-N-3704,1.863,2.815,0.04,0,deployment
DP-N-2289,2.226,-0.746,0.042,0,deployment
DP-N-2552,1.422,-0.661,0.026,0,deployment
DP-N-1071,1.775,-5.777,0.029,0,deployment
DP-N-2913,2.955,1.348,0.052,0,deployment
DP-N-1347,0.821,2.036,0.033,0,deployment
DP-N-2141,1.855,-1.449,0.042,0,deployment
DP-N-0931,2.128,-1.051,0.027,0,deployment
DP-N-3273,1.681,6.717,0.051,0,deployment
DP-N-1060,1.849,-4.116,0.032,0,deployment
DP-N-2014,3.268,2.909,0.042,0,deployment
DP-N-2367,1.468,-2.439,0.041,0,deployment
DP-N-3792,1.112,4.812,0.039,0,deployment
DP-N-3302,1.731,0.593,0.037,0,deployment
DP-R-0006,3.417,4.646,0.059,1,deployment
DP-N-3664,2.213,0.455,0.033,0,deployment
DP-N-2841,1.109,0.165,0.033,0,deployment
DP-N-3583,1.796,-1.797,0.064,0,deployment
DP-N-0748,1.541,-2.599,0.051,0,deployment
DP-N-0036,1.36,4.429,0.051,0,deployment
DP-N-2163,2.007,-4.619,0.023,0,deployment
DP-N-0332,0.863,-2.569,0.052,0,deployment
DP-N-3422,0.993,1.563,0.037,0,deployment
DP-N-1926,1.789,-2.389,0.018,0,deployment
DP-N-2516,2.891,-0.704,0.04,0,deployment
DP-N-1414,1.776,6.906,0.041,0,deployment
DP-N-3722,1.484,-1.475,0.042,0,deployment
DP-N-1036,1.884,-3.693,0.041,0,deployment
DP-N-3188,1.524,3.737,0.044,0,deployment
DP-N-1624,1.256,2.329,0.032,0,deployment
DP-N-3472,1.327,0.815,0.047,0,deployment
DP-R-0200,3.15,15.022,0.071,1,deployment
DP-N-2262,1.291,-0.803,0.044,0,deployment
DP-N-1817,1.482,2.925,0.022,0,deployment
DP-N-3462,1.809,0.958,0.035,0,deployment
DP-N-0342,1.489,-1.665,0.027,0,deployment
DP-N-1070,1.724,-3.686,0.022,0,deployment
DP-N-2270,0.975,-8.638,0.005,0,deployment
DP-N-1227,1.405,0.498,0.025,0,deployment
DP-N-0991,1.397,3.466,0.048,0,deployment
DP-N-1226,2.217,2.655,0.012,0,deployment
DP-N-1293,1.634,0.495,0.022,0,deployment
DP-N-1248,1.333,2.252,0.042,0,deployment
DP-N-2697,1.055,0.406,0.055,0,deployment
DP-N-1079,1.967,1.436,0.053,0,deployment
DP-N-1010,1.368,-3.064,0.033,0,deployment
DP-R-0025,2.432,10.786,0.034,1,deployment
DP-N-2377,2.707,1.486,0.064,0,deployment
DP-N-2123,1.631,-2.441,0.055,0,deployment
DP-N-1895,2.623,-1.322,0.028,0,deployment
DP-R-0111,3.55,9.859,0.08,1,deployment
DP-N-1195,2.436,0.007,0.018,0,deployment
DP-N-0308,2.389,-1.863,0.038,0,deployment
DP-N-1801,1.801,0.96,0.023,0,deployment
DP-N-0135,1.85,-2.071,0.001,0,deployment
DP-N-3260,2.114,2.904,0.044,0,deployment
DP-N-0701,2.432,-5.45,0.03,0,deployment
DP-N-2131,2.738,-2.836,0.037,0,deployment
DP-N-1126,2.214,0.44,0.049,0,deployment
DP-N-2785,2.354,2.034,0.032,0,deployment
DP-N-0060,1.604,-2.014,0.031,0,deployment
DP-R-0114,3.828,7.962,0.072,1,deployment
DP-N-0502,0.715,-1.378,0.042,0,deployment
DP-N-3634,1.506,3.407,0.018,0,deployment
DP-N-0546,1.392,1.933,0.024,0,deployment
DP-N-3650,3.339,-2.151,0.049,0,deployment
DP-N-3771,0.935,-3.631,0.032,0,deployment
DP-N-0046,1.37,-1.273,0.036,0,deployment
DP-N-1488,0.845,-0.316,0.05,0,deployment
DP-N-0752,1.627,0.119,0.033,0,deployment
DP-N-2527,1.757,5.567,0.039,0,deployment
DP-N-0163,1.029,3.663,0.053,0,deployment
DP-N-0078,2.35,-0.89,0.041,0,deployment
DP-N-1678,2.168,-1.092,0.05,0,deployment
DP-R-0150,4.022,12.484,0.069,1,deployment
DP-N-0691,1.723,4.273,0.052,0,deployment
DP-N-2957,1.915,0.256,0.037,0,deployment
DP-N-2806,1.32,-0.88,0.039,0,deployment
DP-N-3562,1.03,2.723,0.055,0,deployment
DP-N-0975,2.862,-4.58,0.042,0,deployment
DP-N-2412,1.721,-2.583,0.044,0,deployment
DP-N-0585,2.861,-2.084,0.042,0,deployment
DP-N-2292,1.962,1.271,0.067,0,deployment
DP-N-0633,1.798,2.574,0.028,0,deployment
DP-N-0786,1.538,-6.913,0.031,0,deployment
DP-R-0093,4.104,16.175,0.059,1,deployment
DP-N-0289,1.601,0.091,0.032,0,deployment
DP-N-2934,1.321,-2.263,0.041,0,deployment
DP-N-1395,1.829,-2.555,0.048,0,deployment
DP-N-2621,1.644,-1.672,0.054,0,deployment
DP-N-2805,0.84,-0.747,0.044,0,deployment
DP-N-2464,1.245,1.829,0.044,0,deployment
DP-N-0831,1.342,1.353,0.043,0,deployment
DP-N-2803,1.846,0.634,0.051,0,deployment
DP-N-1278,2.185,-3.338,0.055,0,deployment
DP-N-1843,1.871,-0.439,0.037,0,deployment
DP-N-2139,1.136,-4.838,0.026,0,deployment
DP-N-0881,2.094,-0.635,0.055,0,deployment
DP-N-1955,1.659,2.144,0.043,0,deployment
DP-N-0131,2.4,0.94,0.051,0,deployment
DP-N-1125,2.991,5.861,0.075,0,deployment
DP-N-2350,1.291,1.953,0.03,0,deployment
DP-N-1137,2.5,-0.413,0.046,0,deployment
DP-N-0164,2.315,4.382,0.03,0,deployment
DP-N-1761,1.838,0.546,0.034,0,deployment
DP-N-0724,1.901,-0.983,0.036,0,deployment
DP-N-1108,1.516,6.56,0.045,0,deployment
DP-N-1848,1.307,0.132,0.052,0,deployment
DP-R-0095,3.768,0.451,0.099,1,deployment
DP-N-3228,1.708,-1.135,0.05,0,deployment
DP-N-3219,1.818,-4.4,0.04,0,deployment
DP-N-3169,1.481,1.769,0.026,0,deployment
DP-N-1024,1.385,2.538,0.01,0,deployment
DP-N-1041,1.171,-1.189,0.04,0,deployment
DP-N-0193,1.616,-3.585,0.044,0,deployment
DP-N-0740,2.27,-0.695,0.029,0,deployment
DP-N-2110,2.377,-2.57,0.034,0,deployment
DP-N-3076,1.099,1.45,0.029,0,deployment
DP-N-2629,2.446,-5.509,0.04,0,deployment
DP-N-0840,1.508,-3.412,0.048,0,deployment
DP-N-2593,1.522,-0.097,0.029,0,deployment
DP-N-1795,1.397,-1.37,0.032,0,deployment
DP-N-3617,1.663,3.546,0.027,0,deployment
DP-N-1877,2.268,-4.602,0.043,0,deployment
DP-N-1004,2.225,5.581,0.055,0,deployment
DP-N-0242,1.715,0.726,0.033,0,deployment
DP-N-2980,2.987,-1.647,0.056,0,deployment
DP-N-2415,1.904,-1.664,0.031,0,deployment
DP-N-2817,2.131,-1.997,0.025,0,deployment
DP-R-0097,1.582,6.157,0.04,1,deployment
DP-N-2882,1.568,1.239,0.036,0,deployment
DP-N-3234,1.006,3.226,0.042,0,deployment
DP-N-1500,1.452,-2.981,0.034,0,deployment
DP-N-2592,1.701,5.2,0.032,0,deployment
DP-N-3612,2.841,-3.852,0.027,0,deployment
DP-N-1824,2.24,0.241,0.034,0,deployment
DP-N-3259,2.247,-1.627,0.022,0,deployment
DP-N-0843,1.973,-3.999,0.03,0,deployment
DP-N-3442,1.46,-2.428,0.049,0,deployment
DP-N-1984,0.359,-2.551,0.043,0,deployment
DP-N-0141,1.553,1.005,0.02,0,deployment
DP-N-2019,1.465,-2.394,0.052,0,deployment
DP-N-0816,1.286,-4.475,0.024,0,deployment
DP-N-3797,2.178,-2.544,0.029,0,deployment
DP-N-2970,2.945,-1.289,0.019,0,deployment
DP-N-0878,2.531,-0.32,0.018,0,deployment
DP-N-0982,1.101,-0.883,0.042,0,deployment
DP-N-3084,1.164,3.034,0.052,0,deployment
DP-N-1289,2.747,2.602,0.029,0,deployment
DP-N-1597,2.111,-1.476,0.041,0,deployment
DP-N-0852,2.631,1.942,0.04,0,deployment
DP-N-3498,0.894,-0.126,0.043,0,deployment
DP-N-0266,1.137,-5.419,0.035,0,deployment
DP-N-1959,1.393,-0.788,0.042,0,deployment
DP-N-1475,2.477,3.224,0.041,0,deployment
DP-N-3607,1.625,-3.538,0.036,0,deployment
DP-N-2922,1.534,-3.644,0.044,0,deployment
DP-R-0166,3.437,4.558,0.101,1,deployment
DP-N-3141,2.264,-1.635,0.047,0,deployment
DP-N-1553,1.255,-1.215,0.035,0,deployment
DP-N-3358,1.385,1.235,0.019,0,deployment
DP-N-0656,2.513,0.17,0.038,0,deployment
DP-N-3012,1.4,-1.834,0.036,0,deployment
DP-N-3050,0.924,-1.089,0.027,0,deployment
DP-N-1440,1.249,-1.165,0.035,0,deployment
DP-N-3200,1.922,0.211,0.047,0,deployment
DP-N-1205,2.679,1.145,0.042,0,deployment
DP-N-0621,1.715,-0.814,0.028,0,deployment
DP-N-2124,0.953,0.173,0.042,0,deployment
DP-N-0030,1.306,-2.632,0.065,0,deployment
DP-N-0373,1.886,2.031,0.049,0,deployment
DP-N-2114,1.303,-4.119,0.046,0,deployment
DP-N-0588,2.213,-2.617,0.065,0,deployment
DP-N-3060,1.932,-3.481,0.05,0,deployment
DP-N-2908,0.787,1.271,0.052,0,deployment
DP-N-1739,1.917,-0.369,0.037,0,deployment
DP-N-1992,1.256,-2.53,0.029,0,deployment
DP-N-1800,2.14,-3.837,0.041,0,deployment
DP-N-2459,1.239,-3.889,0.032,0,deployment
DP-N-2211,2.573,-4.081,0.044,0,deployment
DP-N-0720,1.729,3.344,0.035,0,deployment
DP-N-0021,1.265,-0.442,0.05,0,deployment
DP-N-1862,1.598,-0.733,0.019,0,deployment
DP-N-2190,1.365,5.333,0.037,0,deployment
DP-N-3506,2.003,2.676,0.038,0,deployment
DP-N-0586,1.435,-5.092,0.046,0,deployment
DP-N-2869,1.232,-1.88,0.04,0,deployment
DP-R-0082,2.894,8.684,0.048,1,deployment
DP-N-3128,1.232,3.56,0.029,0,deployment
DP-N-2137,1.722,-5.826,0.041,0,deployment
DP-N-0930,1.038,2.015,0.058,0,deployment
DP-N-2838,2.142,0.179,0.052,0,deployment
DP-R-0157,2.623,9.742,0.086,1,deployment
DP-N-3499,2.258,2.973,0.044,0,deployment
DP-N-3163,2.138,1.146,0.052,0,deployment
DP-N-1785,1.816,1.76,0.035,0,deployment
DP-N-2330,2.332,0.411,0.043,0,deployment
DP-N-2257,1.291,-0.403,0.036,0,deployment
DP-N-3777,1.407,-3.383,0.04,0,deployment
DP-R-0003,3.1,-0.067,0.072,1,deployment
DP-N-0218,1.763,4.938,0.037,0,deployment
DP-N-1516,1.349,3.64,0.027,0,deployment
DP-N-0772,2.131,-7.699,0.043,0,deployment
DP-N-0490,1.344,3.591,0.049,0,deployment
DP-N-3204,0.927,0.954,0.039,0,deployment
DP-N-3742,2.364,-3.105,0.045,0,deployment
DP-N-0838,1.063,-5.471,0.023,0,deployment
DP-R-0175,2.867,-2.977,0.061,1,deployment
DP-N-3680,2.782,1.634,0.031,0,deployment
DP-R-0086,3.062,9.225,0.085,1,deployment
DP-N-0639,0.782,-1.215,0.045,0,deployment
DP-N-3444,1.375,3.21,0.021,0,deployment
DP-N-2213,2.017,0.957,0.043,0,deployment
DP-N-2849,1.365,5.939,0.064,0,deployment
DP-R-0147,4.6,7.636,0.051,1,deployment
DP-N-0117,2.032,-1.062,0.033,0,deployment
DP-R-0098,3.931,8.543,0.077,1,deployment
DP-N-1899,0.727,1.49,0.038,0,deployment
DP-N-2045,0.549,-1.83,0.065,0,deployment
DP-N-1119,1.147,-0.122,0.035,0,deployment
DP-N-0665,1.851,-2.625,0.037,0,deployment
DP-N-0992,1.707,0.873,0.056,0,deployment
DP-N-3521,1.764,-0.485,0.042,0,deployment
DP-N-0796,1.871,-3.151,0.049,0,deployment
DP-N-1048,1.96,-4.346,0.041,0,deployment
DP-N-1930,2.536,2.005,0.035,0,deployment
DP-N-3629,2.322,0.651,0.028,0,deployment
DP-N-2840,1.606,0.127,0.039,0,deployment
DP-N-1180,1.275,-4.642,0.042,0,deployment
DP-N-1953,2.953,3.471,0.052,0,deployment
DP-N-3556,2.35,-3.143,0.051,0,deployment
DP-N-2569,2.11,-3.03,0.018,0,deployment
DP-N-2701,0.036,5.995,0.039,0,deployment
DP-N-2844,2.312,2.289,0.021,0,deployment
DP-N-1742,0.953,-5.679,0.023,0,deployment
DP-N-0928,1.738,4.442,0.046,0,deployment
DP-N-3534,1.734,0.283,0.04,0,deployment
DP-N-0121,1.627,-1.449,0.028,0,deployment
DP-N-3684,2.131,-3.64,0.033,0,deployment
DP-N-2727,1.676,4.425,0.036,0,deployment
DP-N-1470,2.095,1.662,0.029,0,deployment
DP-R-0092,3.491,9.873,0.081,1,deployment
DP-R-0168,4.203,7.362,0.068,1,deployment
DP-N-2814,2.647,2.109,0.038,0,deployment
DP-N-3129,2.121,-1.263,0.017,0,deployment
DP-N-1556,2.517,-1.762,0.051,0,deployment
DP-N-3028,2.093,3.754,0.044,0,deployment
DP-N-3540,2.287,-2.481,0.053,0,deployment
DP-N-1563,1.01,-2.115,0.054,0,deployment
DP-N-0826,2.049,0.758,0.057,0,deployment
DP-N-1424,1.824,1.329,0.061,0,deployment
DP-N-3513,1.592,0.54,0.038,0,deployment
DP-N-1626,1.146,2.847,0.045,0,deployment
DP-N-2253,2.025,4.761,0.059,0,deployment
DP-N-2808,2.485,-3.554,0.04,0,deployment
DP-N-1989,2.029,-0.284,0.032,0,deployment
DP-N-0966,1.479,-0.096,0.034,0,deployment
DP-N-1083,2.466,-4.687,0.04,0,deployment
DP-N-2745,2.466,-3.724,0.019,0,deployment
DP-N-1851,1.808,-5.666,0.043,0,deployment
DP-N-0787,2.164,-0.782,0.044,0,deployment
DP-N-2060,1.061,-2.415,0.037,0,deployment
DP-N-0815,1.095,1.595,0.047,0,deployment
DP-N-2525,1.522,-5.499,0.051,0,deployment
DP-N-0916,2.283,1.255,0.045,0,deployment
DP-N-0070,2.119,5.354,0.041,0,deployment
DP-R-0181,4.808,7.321,0.027,1,deployment
DP-N-2885,1.765,-3.124,0.05,0,deployment
DP-N-0402,2.827,-3.048,0.016,0,deployment
DP-N-2280,0.885,4.707,0.039,0,deployment
DP-N-3519,1.745,-4.425,0.05,0,deployment
DP-N-0636,0.821,2.647,0.052,0,deployment
DP-N-1791,2.23,-2.884,0.048,0,deployment
DP-N-0510,1.41,1.945,0.063,0,deployment
DP-N-0251,1.733,-1.909,0.022,0,deployment
DP-N-2249,1.249,0.242,0.042,0,deployment
DP-N-3624,1.614,1.361,0.049,0,deployment
DP-N-3692,1.29,6.046,0.044,0,deployment
DP-N-0792,1.446,-4.799,0.044,0,deployment
DP-N-0523,2.845,1.429,0.048,0,deployment
DP-N-3349,1.494,-6.956,0.061,0,deployment
DP-N-3464,2.143,5.746,0.05,0,deployment
DP-N-3025,1.825,1.729,0.028,0,deployment
DP-N-0042,1.698,-5.686,0.046,0,deployment
DP-N-2928,2.614,-3.12,0.042,0,deployment
DP-N-1152,2.026,1.162,0.05,0,deployment
DP-N-0057,1.93,-2.131,0.036,0,deployment
DP-N-2610,1.479,2.96,0.041,0,deployment
DP-N-0316,1.694,0.597,0.041,0,deployment
DP-N-3367,2.25,5.533,0.048,0,deployment
DP-N-2909,1.719,5.886,0.044,0,deployment
DP-N-2618,0.731,1.056,0.038,0,deployment
DP-N-1690,1.105,-2.659,0.044,0,deployment
DP-N-1282,2.972,-3.957,0.037,0,deployment
DP-N-2923,2.094,-2.667,0.047,0,deployment
DP-N-1176,1.157,-1.445,0.026,0,deployment
DP-N-1194,1.619,-0.659,0.03,0,deployment
DP-N-1588,1.28,1.233,0.047,0,deployment
DP-N-0437,1.59,-6.12,0.028,0,deployment
DP-N-2751,1.296,0.326,0.049,0,deployment
DP-N-2706,2.112,2.046,0.033,0,deployment
DP-N-1463,2.276,-2.306,0.053,0,deployment
DP-N-3308,1.589,-1.994,0.057,0,deployment
DP-N-1466,1.187,-1.239,0.05,0,deployment
DP-N-2776,1.057,0.673,0.05,0,deployment
DP-N-0423,1.168,1.946,0.058,0,deployment
DP-N-3177,1.4,3.485,0.046,0,deployment
DP-N-0868,1.812,2.122,0.049,0,deployment
DP-R-0121,3.793,2.168,0.067,1,deployment
DP-N-2391,1.277,0.347,0.036,0,deployment
DP-N-3467,2.284,2.174,0.046,0,deployment
DP-N-0580,2.008,3.48,0.044,0,deployment
DP-N-2000,1.698,-0.343,0.048,0,deployment
DP-N-1249,2.298,-0.16,0.054,0,deployment
DP-N-0281,2.549,1.036,0.052,0,deployment
DP-N-2286,1.163,7.979,0.033,0,deployment
DP-N-1095,1.822,-0.706,0.044,0,deployment
DP-N-3091,1.994,0.265,0.051,0,deployment
DP-N-1400,1.182,-0.169,0.035,0,deployment
DP-N-1011,2.619,-2.978,0.029,0,deployment
DP-N-3571,1.436,-4.531,0.032,0,deployment
DP-N-3772,2.559,0.742,0.056,0,deployment
DP-N-2737,0.336,-0.47,0.054,0,deployment
DP-N-1436,0.638,0.934,0.034,0,deployment
DP-N-1512,1.925,1.55,0.049,0,deployment
DP-R-0075,3.595,11.264,0.074,1,deployment
DP-N-0171,1.229,2.645,0.028,0,deployment
DP-N-0358,2.082,4.961,0.06,0,deployment
DP-N-0717,1.94,1.106,0.047,0,deployment
DP-N-0907,1.882,3.54,0.043,0,deployment
DP-N-1548,2.613,0.694,0.04,0,deployment
DP-N-3212,2.59,-3.773,0.022,0,deployment
DP-N-2012,1.863,-2.355,0.037,0,deployment
DP-N-2588,1.954,0.558,0.043,0,deployment
DP-N-2398,2.379,1.747,0.032,0,deployment
DP-N-1055,2.027,8.71,0.03,0,deployment
DP-N-2261,2.244,0.045,0.056,0,deployment
DP-N-1118,1.092,-2.192,0.032,0,deployment
DP-N-1539,1.054,-0.162,0.054,0,deployment
DP-N-0303,0.683,0.224,0.055,0,deployment
DP-N-0616,1.42,-3.235,0.047,0,deployment
DP-N-1760,2.09,-0.798,0.035,0,deployment
DP-N-3443,2.704,2.138,0.031,0,deployment
DP-N-0387,1.536,-2.331,0.038,0,deployment
DP-N-0716,1.034,1.477,0.047,0,deployment
DP-N-1925,2.147,-0.726,0.036,0,deployment
DP-N-1897,1.202,3.373,0.023,0,deployment
DP-N-3139,1.889,-0.491,0.042,0,deployment
DP-N-2183,1.798,-3.151,0.032,0,deployment
DP-N-1938,2.155,2.577,0.055,0,deployment
DP-N-2201,1.658,-2.554,0.05,0,deployment
DP-N-1841,1.969,0.063,0.053,0,deployment
DP-N-3223,1.431,-6.0,0.036,0,deployment
DP-N-0641,2.302,2.056,0.015,0,deployment
DP-N-0320,2.067,-1.383,0.034,0,deployment
DP-N-1893,1.694,-0.255,0.044,0,deployment
DP-N-1670,1.84,-0.347,0.044,0,deployment
DP-N-1382,2.709,-2.359,0.036,0,deployment
DP-N-3717,2.316,3.493,0.06,0,deployment
DP-N-1606,0.789,-1.019,0.038,0,deployment
DP-N-3794,1.886,-2.203,0.05,0,deployment
DP-N-1486,1.92,1.362,0.04,0,deployment
DP-N-2825,1.79,-3.705,0.042,0,deployment
DP-N-3332,1.795,-5.774,0.043,0,deployment
DP-N-3362,2.484,-2.953,0.045,0,deployment
DP-R-0017,3.009,7.151,0.074,1,deployment
DP-N-2543,1.804,3.008,0.036,0,deployment
DP-N-2823,2.044,4.241,0.032,0,deployment
DP-N-2791,1.275,5.145,0.03,0,deployment
DP-N-1790,1.918,-2.912,0.025,0,deployment
DP-N-1825,2.309,0.876,0.044,0,deployment
DP-N-1308,1.375,1.573,0.035,0,deployment
DP-N-0034,2.62,-5.624,0.051,0,deployment
DP-N-3167,0.771,1.808,0.031,0,deployment
DP-N-3780,2.258,1.758,0.046,0,deployment
DP-N-1916,2.436,-0.514,0.049,0,deployment
DP-N-1788,2.339,-1.266,0.04,0,deployment
DP-N-2296,2.598,1.079,0.035,0,deployment
DP-N-3192,1.314,-4.253,0.053,0,deployment
DP-N-2375,1.532,6.359,0.029,0,deployment
DP-N-2511,1.006,-3.458,0.037,0,deployment
DP-R-0122,3.506,6.058,0.097,1,deployment
DP-N-1608,1.837,0.936,0.048,0,deployment
DP-N-3405,2.202,3.152,0.054,0,deployment
DP-N-0932,1.321,3.472,0.055,0,deployment
DP-N-1110,1.572,2.952,0.051,0,deployment
DP-N-3679,2.267,0.186,0.067,0,deployment
DP-N-0284,2.358,5.04,0.04,0,deployment
DP-N-0711,1.309,-5.739,0.03,0,deployment
DP-N-0455,2.02,0.746,0.048,0,deployment
DP-N-2675,2.038,-0.119,0.033,0,deployment
DP-N-2804,1.96,1.192,0.043,0,deployment
DP-N-3333,2.783,-0.611,0.042,0,deployment
DP-R-0001,3.272,-3.521,0.053,1,deployment
DP-N-1212,0.532,-0.48,0.024,0,deployment
DP-N-3121,0.316,-0.262,0.045,0,deployment
DP-N-2802,1.544,-6.136,0.053,0,deployment
DP-N-0758,2.78,-2.726,0.03,0,deployment
DP-N-3549,2.8,2.814,0.074,0,deployment
DP-N-3400,1.288,-1.817,0.005,0,deployment
DP-N-2099,1.423,-1.359,0.033,0,deployment
DP-N-0147,3.007,-2.43,0.018,0,deployment
DP-N-3306,1.8,1.078,0.051,0,deployment
DP-N-1591,1.407,-0.363,0.033,0,deployment
DP-N-2239,2.169,1.767,0.048,0,deployment
DP-N-0262,1.78,-1.44,0.054,0,deployment
DP-N-1449,2.345,2.66,0.053,0,deployment
DP-N-3459,1.63,-6.83,0.041,0,deployment
